Molecule ChEMBL ID,GETAWAY_18,GETAWAY_19,GETAWAY_20,GETAWAY_24,GETAWAY_44,GETAWAY_55,GETAWAY_57,GETAWAY_58,GETAWAY_59,GETAWAY_60,GETAWAY_78,GETAWAY_79,GETAWAY_80,GETAWAY_84,GETAWAY_85,GETAWAY_94,GETAWAY_95,GETAWAY_96,GETAWAY_98,GETAWAY_99,GETAWAY_100,GETAWAY_103,GETAWAY_112,GETAWAY_119,GETAWAY_120,GETAWAY_145,GETAWAY_147,GETAWAY_149,GETAWAY_150,GETAWAY_151,GETAWAY_152,GETAWAY_153,GETAWAY_171,GETAWAY_184,GETAWAY_185,GETAWAY_186,GETAWAY_187,GETAWAY_188,GETAWAY_189,GETAWAY_193,GETAWAY_202,GETAWAY_203,GETAWAY_204,GETAWAY_205,GETAWAY_206,GETAWAY_207,GETAWAY_219,GETAWAY_220,GETAWAY_221,GETAWAY_222,GETAWAY_223,GETAWAY_228,GETAWAY_229,GETAWAY_232,GETAWAY_236,GETAWAY_237,GETAWAY_239,GETAWAY_240,GETAWAY_241,GETAWAY_242,GETAWAY_243,WHIM_85,WHIM_89,WHIM_101,MORSE_1,MORSE_3,MORSE_22,MORSE_33,MORSE_40,MORSE_41,MORSE_42,MORSE_63,MORSE_65,MORSE_83,MORSE_88,MORSE_95,MORSE_99,MORSE_129,MORSE_142,MORSE_147,MORSE_152,MORSE_163,MORSE_182,MORSE_201,MORSE_209,MORSE_214,RDF_4,RDF_36,RDF_66,RDF_124,AUTOCORR3D_3,AUTOCORR3D_4,AUTOCORR3D_8,AUTOCORR3D_9,AUTOCORR3D_24,AUTOCORR3D_25,AUTOCORR3D_27,AUTOCORR3D_28,AUTOCORR3D_29,AUTOCORR3D_33,AUTOCORR3D_34,AUTOCORR3D_36,AUTOCORR3D_37,AUTOCORR3D_38,AUTOCORR3D_39,AUTOCORR3D_44,AUTOCORR3D_45,AUTOCORR3D_47,AUTOCORR3D_48,AUTOCORR3D_49,AUTOCORR3D_53,AUTOCORR3D_54,AUTOCORR3D_55,AUTOCORR3D_56,AUTOCORR3D_58,AUTOCORR3D_59,AUTOCORR3D_68,AUTOCORR3D_75,AUTOCORR3D_77,AUTOCORR3D_78,AUTOCORR3D_79,BalabanJ,HallKierAlpha,Kappa3,PEOE_VSA3,JGI1,JGT,aliphaticRings,aromaticCarbocycles,aromaticRings,HAcceptors,rotatableBonds,ringCount
CHEMBL5280890,-0.254421477,-0.542632143,0.2816675377262774,0.049661688,0.3653216306937171,-0.010826442,-0.045022141,-0.193910143,0.003383408,1.0222673195560938,-0.046646006,-0.449443009,0.2925584985493966,0.048408663,0.4194862901833625,-0.541767967,-0.327130681,-0.308716064,-0.45396872,-0.105504143,0.9546973257714684,-0.063763194,0.013314183824595,-0.557373863,0.071708462,0.2115847549120817,-0.114304109,-0.079599782,-0.197008643,-0.304748746,0.808776463,1.6649291602419256,0.4842085535774386,0.4381050384367459,0.094892546,-0.018668858,0.4862766454915296,1.186807781296069,1.1380574144004416,-0.931205877,0.5488994501583243,0.058376198,0.023637853,-0.231453539,0.8332492502754745,1.788502787516575,0.3696562023446635,0.2035595991361989,-0.042050545,-0.219748923,0.3973241610357567,-0.861486644,-0.439104778,0.5337718241828732,-0.861486644,-0.237375579,0.049078082,-0.035623741,-0.400346636,0.6320908998551699,1.8380155549197443,0.048294586,-0.164224213,0.8919707377155465,-0.910298001,-1.619979979,-0.638793486,0.093677735,-0.772657532,0.1624372698517636,2.674871086160568,-0.819701931,-0.512597892,0.6349844731473906,0.8526230733123881,-0.831448275,-1.581832248,-0.65823246,-0.059652804,0.6927145834473506,0.7955648676172107,-1.326084058,-0.774477241,0.1045015969278216,-2.513435152,-1.367634588,-0.306649606,0.581984783,0.8293949498903725,-0.576108483,-0.19526048,-0.252622992,1.7485490707866338,0.8228811057975793,0.1694345648468046,0.8634232613092536,1.2848720516949623,0.9275992984133464,0.069430081,-0.003925242,-0.112823501,1.5508623251976932,1.0120990838223776,1.7166664403857392,0.7140539310683672,0.08813083,0.9164418128910056,1.348536695969561,1.0420743235131402,-0.086761447,0.008489076,-0.154323533,0.2020577260194624,1.6086459215310402,1.8836998975310064,0.994735522184428,1.888692372320811,0.7913565362084757,1.2381354856993063,1.084956198154226,0.1143731215087,0.1857671465823165,-0.11731342,-0.042424816,1.0575647007479008,0.6109774040961763,0.5518433098431488,-0.6299148569524761,1.0084955160832922,0.6956533720681974,-0.2902484040744897,0.2650309242058152,0.2657666502650008
CHEMBL5277486,-2.698438344,-2.483389917,-1.823534425,-1.228795943,-3.012128226,-0.869068,-2.712973422,-2.95882076,-2.525472381,-1.821846218,-2.665662858,-2.480728368,-1.650172015,-2.281926335,-2.735569757,0.6746735918055983,0.3929752275751614,0.6101728116084881,-2.991537464,-2.600260536,-2.110412869,-2.27606977,-0.004247113,-2.412781538,-1.708047658,0.0608479033734083,-2.513736757,-2.259483395,-3.390031385,-3.161979269,-2.401964269,-1.763719765,-1.66365638,-3.396927622,-3.594188778,-3.38191546,-2.974232406,-2.114648148,-1.527452632,-0.353261731,-0.59599306,-2.920194684,-3.344521135,-3.290748129,-2.348585521,-1.846905604,-2.581028635,-2.981869489,-3.448712922,-3.571693151,-3.027094062,-0.143123434,-0.439104778,-1.507671293,-0.143123434,-3.010315737,-1.876959873,-3.252663775,-3.183332337,-2.420983453,-1.887967585,-1.603289443,-0.986459869,-2.881071917,0.082047945,0.0309425837779866,1.1005331235132894,-1.039863093,1.2280504552118257,-1.071074845,-1.242225296,0.9969405165783828,-0.985133174,-1.228796274,-1.373081296,1.3281926673609057,-0.011566986,-0.917084242,-1.984047522,-1.370773194,-1.473429047,-0.080847786,1.135047828540761,-1.151168464,1.2652940401664496,1.3877073894240506,-1.761493106,-0.880910124,-1.242218776,-1.978474878,0.577670691,0.9381188957330604,1.1973053557641553,-0.47401248,1.433237090049931,0.7981751606009859,-0.56794139,-1.26060453,-1.720537787,0.6205065752453911,0.8737378775692914,0.8913235405573773,0.858225515,0.5840732745607291,-0.934791817,1.991996033142294,0.6669476822594861,-0.074445589,-0.577952713,-1.322725513,0.2773157665053731,0.3644992553648173,0.736090047,0.6901070974067923,1.356532867703992,-0.433709163,-0.955150115,1.0015551376515337,-0.221469397,-0.910632465,-1.597820259,1.970950865145892,1.8137831960518145,-1.347873155,-0.301293126,-1.373384144,-1.227688519,-0.6299148569524761,-1.3812003807227695,-1.3629769688033009,0.1939925557844803,-0.61930695554216,-1.8410380681993688
CHEMBL4242496,-0.328858539,-0.380902329,-0.37688282,-0.514861224,0.3025649610530793,0.7043748565772836,0.003486064,-0.267641093,-0.13710858,0.7280486777827245,-0.395098892,-0.394838564,-0.344739342,0.2537000792707148,0.735478036,0.1217456105513867,1.1130811363287476,0.7122715755312082,-0.382487911,-0.368110079,0.256701934780197,0.470493059097603,-0.267666561,-0.305103521,-0.399850852,-0.154490456,0.656632735,-0.178471393,-0.579599274,-0.423470236,-0.234618375,0.4641786928827967,0.9468256161744848,0.3265716501031365,-0.046654938,-0.348398917,0.030401202,0.7138965265650818,0.8916657294168397,0.2246824144841357,-0.531492074,-0.474948994,-0.63412823,-0.442439373,-0.154216713,0.7404571251246578,0.9244171118197152,0.5096668988935018,-0.033202071,-0.495121112,-0.275682889,0.1442218491714066,-0.042043562,-0.282805423,0.1442218491714066,0.2876781781064568,-0.239827611,-0.542768587,-0.365118969,-0.268477454,0.5125094339349583,-0.639975249,-0.327694056,-0.552725892,-0.539603986,-0.224481318,-0.30623998,-0.619571996,-0.438192671,-0.025598114,0.1251757276947017,-1.281006642,-0.040062611,0.5841309739141617,0.6328004195353266,-1.020036639,-0.392505152,0.1928436679310805,0.1048446362507416,0.3077180015607128,0.45287103307596,-0.307453099,-0.262257499,-0.465079127,-0.472932563,-0.105851345,-0.35216251,-0.168026554,-0.149592442,-0.553514802,0.001761191,0.5511277821220711,0.6460616407416759,0.06959561,0.3210908678711799,0.6676789591844504,0.6039235218763371,0.3657631802546734,0.2273684226011601,-0.087182818,0.4900751191574532,0.5712532480113409,0.7214490098475048,0.4790646366696685,-0.062675058,0.1142111755068779,0.3947722670251013,0.6293951109467923,0.4667376188289701,0.3345899385478272,-0.014887158,0.7398178681127693,0.3219425326985557,0.4105518031081079,0.6929226066276325,0.063904764,-0.181413862,0.4091772608574615,0.5862731110160152,0.3592875932050803,0.1372023665771236,-0.082055029,-0.549269242,-0.159544473,-1.379930219,-0.656345937,-0.660273589,-0.6299148569524761,-0.1863524323197387,0.6956533720681974,-0.7744893639334599,-0.61930695554216,0.2657666502650008
CHEMBL3682543,-1.036010627,-0.507975754,-0.355291005,0.049661688,0.8046183181781771,-0.082346571,-0.675628808,-0.230775618,0.003383408,0.23768427482711,-0.934638845,-0.340234119,-0.262507362,0.3369263291919859,0.8764589688520931,-0.689215429,-0.615173045,-0.870259265,-0.561189935,-0.203981369,0.074616181,0.3782124335278398,0.6923509849466686,-0.459720827,-0.392245056,-0.757437862,0.5266995588744846,-0.428004506,-0.382940538,0.3442620654338625,0.6361559930857047,0.7752164645481134,0.6989950469260668,0.6611718151039646,0.2275933135285447,0.5560035307525358,0.9628737,0.981582142450546,0.988729120470986,-0.642233804,0.9090299581545732,-0.510168582,-0.293676439,0.5226254598721367,0.750014571,0.820516169,0.8038169141077481,0.3183498365451875,0.1172219819435272,0.3404910470006831,0.8229021483390326,-1.292504569,-0.637635386,-0.078661111,-1.292504569,0.2138424934452843,-0.589367833,-0.545329925,0.3218205392815439,0.5848479698239958,0.617384644,1.1605036909294684,0.7007839699985363,1.284703802131202,0.800871107,0.8080206839054386,-0.543094635,1.3704088496633262,-0.953876675,1.457624990641741,1.185060800593276,0.1314838900095612,1.0858944591767985,1.1435194654796794,0.8329960506537218,-0.648943407,0.7740307714193795,1.050114218726937,0.6231242440208494,1.237343894408936,0.7991721711386975,1.0412492654159984,-0.79519201,0.9946335067665908,0.3425421162832382,-1.253013375,0.5860310654913313,0.8082511370728415,1.4389348895683247,0.6980972052144122,-1.074280243,-0.684266927,0.765897231,1.0713876611898894,-0.08332594,0.3414384556431117,0.7147756081258809,0.8832438154008195,0.766991089,-1.044644939,-0.674615397,0.4354658511736286,0.8411284520724525,0.5915738915529477,1.0138440670535342,-0.068351241,0.4854974054365629,0.8895101523380066,1.0117934443192365,0.69976114,-1.160322623,-0.794572931,-0.114002219,0.3147042736342732,0.506863655,0.9830269591876476,-0.186521032,0.2754145144846066,0.6996404805261528,0.8517055751348582,0.8220797186298326,-0.61598422,-1.032043396,0.709989089,0.5732719239585795,0.4857187017460621,0.4163342957600696,0.8573209424948863,1.0084955160832922,0.6956533720681974,0.6782335156434505,1.1493688039537906,1.3191690094971855
CHEMBL4073922,-1.383383583,-1.709397233,-1.855922147,3.0745460060657788,1.2610304610191752,-0.58298748,-0.724137013,-1.37360534,-1.682520451,-1.560318536,-1.474178797,-1.825475026,-1.937983942,2.1179680775071987,2.1355645409287005,0.3060549376361235,-0.327130681,0.099678992,-1.240257627,-1.648314018,-1.564155607,1.9372693181538485,1.8309083799315249,-1.639695007,-1.768894021,-2.135603362,1.7307469888157434,1.996704048373913,0.475206671563063,0.2294979585486811,-0.01596578,0.1097403019153431,0.8256640045419249,1.639233835875615,1.0680315048823918,0.235694330539742,-0.000681215,0.1428338793427587,0.5706098974685105,1.091598633201685,1.4895388367156894,1.7287909493841076,0.1426307118715193,-0.051724865,-0.210967631,-0.038299027,1.945498785781043,2.422837522376643,1.7010987753646918,0.6158632357096913,0.1993809111272557,1.5809482674212167,1.8439972166200864,-1.099382669,1.5809482674212167,1.460845167722818,1.964415827132708,0.4074876645356109,0.1779742319823411,-0.061789635,-0.038085416,4.481218945015694,2.3557815848700434,2.0841961118345003,3.030828878058267,1.7024955387297682,-2.842259521,2.267022025,0.4812816382411449,1.0409385810496108,0.280426499,0.4784830091527209,3.965335452991429,-0.562615434,0.4797096427977302,0.239246953,1.627536919737356,4.158963542633435,1.8872758090601127,-0.300294893,0.7414553147949079,1.951678009001084,-2.629390648,-0.017344453,-1.077763903,-0.85880506,3.6350817140540137,-0.378620121,0.8659044821757239,3.896271678363697,-2.12001065,-2.172694287,0.2466096733340831,1.1024509806139282,-2.05485788,-1.594255199,-0.251221143,0.4249038242713758,0.7538295604349668,-2.321261099,-2.387395569,-1.523752303,-0.714704297,0.1115344040509571,0.8435087625165075,-2.05045748,-1.623862063,-0.074445589,0.7089846523801999,1.1772927106028177,-2.095371982,-2.08611051,-1.999463269,-1.426525845,0.1409477165734636,1.0240069296763792,-0.207800907,-1.8265715,-0.363178609,0.3981626970416417,0.867738209,-1.727424777,0.047846159,1.3427075068177334,-0.830163336,-0.424815711,-0.679673188,3.831792541389611,1.0084955160832922,0.6956533720681974,-0.2902484040744897,0.7071998640798028,3.4259737279615554
CHEMBL3687354,-0.738262379,-0.866091772,-0.441658265,-0.439450548,-0.05115445,-0.869068,-0.724137013,-0.783757742,-0.73419953,-0.64497165,-0.698590115,-0.962724793,-0.509203301,0.092795996,0.7208938016457167,-0.799801025,-0.687183636,-0.563962974,-0.775632364,-0.597890274,-0.593031585,0.142653994573443,1.5382201035858032,-0.964261511,-0.46830301,-0.951242386,0.656632735,0.5560034315631566,0.1319477877022363,-0.277047065,0.4021593567088478,0.095273429,-0.110584813,0.2064587703592504,0.3249072093695166,0.028435436,0.051122813,0.1963710025198516,0.1674235038589807,-0.786719841,-0.305738621,0.5564818016196006,0.225264641891693,-0.387739342,0.3149242042718227,0.078150491,0.8038169141077481,0.6148912831850746,0.3295853508938512,0.065118858,0.2488667236043809,-0.789650323,-0.73690069,-0.486949734,-0.789650323,0.1564147387088216,0.544854519,0.2333167072933557,-0.476673248,0.3368225871603317,0.005612588,0.7216529651915706,1.2380559998305922,-0.510647349,0.2299393057304167,0.4823552095789525,-1.897233371,0.5021048291669259,0.2380344665894571,-0.558114319,0.5267378186943024,-0.921760495,0.351196603,0.6960086722272654,0.4129777657582655,-0.819281284,0.565189213,0.3614070475270251,0.8056488015398878,0.7349703058495426,0.6188069950643549,0.584031149,-1.878009481,-1.266304594,-0.613733947,-0.75146641,-0.269297637,1.0647979244382582,1.4449795141188797,-0.176434061,-1.028813703,-1.279637871,0.3904123816008168,0.3724629741490157,-0.816331405,-0.506786854,0.0496630906286181,0.4692593072839026,0.8591217880017283,-0.9475111,-1.332322983,-0.544143226,-0.40695716,0.351554148,0.2779955514535796,-0.720359872,-0.421753979,0.2162712216783942,0.5272993772167776,0.8542566479817377,-0.926560283,-1.35755085,-0.996790341,-0.571885374,0.3580164935610581,0.081467608,0.5403994958052586,-0.641815746,-0.051418342,0.4111210649871622,0.7535919834245617,-0.821523736,-0.689019655,0.2004079349920393,2.070727687091445,0.4796085211436171,0.617367439,0.8573209424948863,1.0084955160832922,0.6956533720681974,-0.2902484040744897,1.1493688039537906,1.3191690094971855
CHEMBL3687386,-1.308946521,-0.519527884,-0.193352392,-0.03138717,0.371026782,-0.72602774,-1.306235474,-0.636295842,-0.207354574,-0.121916287,-1.294332146,-0.525889233,-0.262507362,-0.040366004,0.6236655721417315,-1.020972217,-1.335278953,-1.482851849,-0.811372769,-0.236807111,0.0139209292180154,-0.063763194,0.6718628056024681,-0.54923611,-0.285763921,-1.058911565,0.8125525458389588,-0.757576543,-0.347184404,0.7043839180735707,1.1808694744875663,1.2779403047978692,0.4071057098112641,0.26651521,-0.020114785,0.5465826719227478,1.1597290058057477,1.0172735579019414,0.7348710207909114,-0.931205877,1.005781437914758,-0.867395833,-0.356478225,0.7648684542353674,1.1586211769638977,1.1953380549822608,0.3857362287062592,-0.045152582,-0.103989861,0.4544381595699278,1.1989943231651845,-1.508013532,-0.836165994,-0.282805423,-1.508013532,0.9111795152452236,-0.935341317,-0.555575276,0.6153844317288975,1.086804101,1.2874207046645254,1.7493231470454875,1.3710447654182534,-0.019731019,0.2290245138102921,1.187226937570668,-1.047906072,0.5967819179818744,-1.06090543,1.3989579510240762,0.5267378186943024,0.4172478704803986,0.1807058731601077,0.001858408,0.5856955651545277,0.5495052290258018,1.227528588645552,0.1889017626175901,1.060281826226941,0.089396769,0.4312272119470389,1.2223149259049089,-1.279164341,1.568941674053348,-1.101789536,-1.160556485,1.1350108456371142,0.3176776836528526,1.0337032596991271,1.2426828219577375,-1.316768453,-0.847993936,0.7419301129194984,1.0092610223418117,-0.411914597,-0.071799516,0.4297273863413397,0.7353922053590636,0.7933141457725024,-1.322170191,-0.880149018,0.2608820552394281,0.4137018726976395,0.5990745085451663,0.9320831208757616,-0.355235039,0.099915567,0.5834924565836369,0.8452486087527668,0.7840314169771551,-1.417461197,-0.927038324,-0.353771832,0.3226915677570928,0.5378734802079221,0.8776498922166232,-0.194181787,-0.106764761,0.3878802143732751,0.709163528,0.8449089636982563,-0.540308924,-1.032043396,0.6617901740764588,1.102142133512802,0.6109774040961763,0.5488981683757163,0.8573209424948863,1.0084955160832922,0.6956533720681974,0.1939925557844803,1.1493688039537906,1.3191690094971855
CHEMBL3233042,0.3286688417881592,0.9591447059541748,0.7782792827275857,-0.237885563,-0.142436878,0.2037339478036765,-0.093530347,-0.046448244,-0.172231577,-0.219989168,0.3242877109069962,0.6535667821684559,0.3131164933975008,-0.52862667,-0.066654857,-0.541767967,-0.327130681,-0.512913592,-0.025083862,0.3212305029034932,0.3173971861707416,-0.56644976,-0.744748452,0.9643859414325164,0.7029894793761053,0.1254494111756969,-0.062330839,-0.013685374,0.4930847384308141,1.6027098581748214,0.9392008172458954,0.4750288477083314,-0.34740069,0.120663856256474,0.1125859820801233,0.2922194835184704,0.2894213401689117,0.089296756,0.1300914303766167,-0.497747768,0.3392712440112562,-0.032188457,0.3872271447312346,1.2806116035248265,0.5608448465363288,0.2964933375836376,-0.104704575,-0.25560135,-0.068595966,0.4259513814276167,0.7734163358619074,-0.57414136,-0.538370082,-0.486949734,-0.57414136,0.090783019,0.088312189,0.5125025064022646,1.6399224163701598,0.9096431137883172,0.4717246302123494,0.3334426162697189,-0.155247795,0.6956042055077194,0.2259752074098777,0.6115407597265633,-1.787179693,0.6452951160967302,-0.94049808,1.5072663318566877,-0.298778301,-1.076889513,0.6384980542694045,0.019657132,-0.050219969,-0.904450222,0.5842593771339656,0.4242898227660469,-0.866366281,0.0447935066137403,-0.081009888,0.6831254339057384,-1.787617762,0.5999682022158395,-1.127212008,-1.272011366,0.7919377183075885,-0.699379687,0.041659478,2.059561247072726,0.6382927434576223,1.7567539437563056,0.6939958768305872,0.085127269,0.548575322,0.4066865563513794,0.6355955465190639,0.3953335022630246,-0.364900357,0.4401151612349169,1.3944230496996433,0.6973415450749311,0.9950020206473852,0.9441028901872228,0.2711821392720985,0.7662198066302853,0.6442663976566206,0.5375898022204824,0.1185075080990771,-0.550247972,0.5461424572170962,1.766424662,1.400905792810394,0.8897894504772812,1.0216267546374176,0.473704468827696,1.3583978886912722,0.3900682970899108,0.5721021898272479,0.3981626970416417,-0.353626402,-0.19739892,-0.053790505,-0.419367367,-0.366767233,0.6109774040961763,0.7158043350171579,0.8573209424948863,1.0084955160832922,-0.3336617983675517,-1.7429712836514002,-1.5036448352901353,0.2657666502650008
CHEMBL3931425,0.3534811957682419,1.2826043349676712,0.7242997452274434,0.063757141,0.0116022199919437,-0.65450761,0.0519942687730688,1.2438433777996534,1.0921963171309357,-0.350753009,0.414211036,1.3852663468241042,0.6934393980874272,-0.11249542,-0.406953661,-0.431182371,-0.831204817,-1.023407411,1.0113878782623775,1.1746997953052103,-0.077121948,-0.27260882,-0.929142066,1.363135836652716,0.8627111824887208,-0.068355112,0.093588973,-0.748160199,0.4036944040920575,0.8943383018835269,-0.211602312,-0.93549128,-0.595231259,0.1464023304873069,0.342600645,1.149517637029183,0.4551942288616425,-0.767297215,-0.997337189,-0.931205877,1.3712870281199054,-0.505137212,0.5359682187675475,1.1360472359209626,-0.14286653,-1.006285646,-0.482585195,-0.504313532,-0.086292913,0.8627486462763871,0.3577355110540565,0.072385528,-0.836165994,0.1254832007728156,0.072385528,0.6322447065252471,-0.814072261,0.2768594466039192,1.1379281602851858,-0.020452071,-0.871260692,0.7976989479187027,0.5894074932826799,0.8639183759715711,0.7918248317802197,-0.159642943,0.6459635832350628,1.039861296406174,-1.639833699,0.8423732161898236,-1.295965948,0.8867172669682029,0.709945389,-0.232067689,-0.105175632,1.1091868253291577,-0.179012334,0.6082454040622894,-0.021345181,-0.211088368,-0.319091921,-0.200708152,0.8224431326773575,1.231615687319862,0.90965879974764,-0.099202048,-0.165088782,-0.902669431,-1.157835817,0.2660904462957089,-0.361971124,-0.222854445,-1.143483173,-0.839006483,-0.513018799,-1.355012163,-0.868825624,-0.358709709,0.095753138,-0.225945444,-0.016907812,-1.572247802,-1.552460392,-0.908549507,-0.703135803,-0.694279527,-1.419730501,-1.176109294,-0.653654911,0.095824153,-0.365530668,0.0443745562562691,-0.658933158,-1.426525845,-1.099445295,-0.919614528,-0.317605062,-1.195975696,-0.97252822,-0.418214484,-0.011187726,-1.117626978,-0.714428821,0.0252791898858745,-0.301293126,0.6109774040961763,0.6106752599574776,-0.6299148569524761,-1.3812003807227695,0.6956533720681974,2.130956395220361,-0.1771380156681724,0.2657666502650008
CHEMBL3682542,-0.415701778,-0.311589551,-0.322903282,-0.346420555,0.5592967914011413,-0.51146735,-0.045022141,-0.267641093,-0.453215554,-0.48151685,-0.507503049,-0.471284787,-0.375576334,0.6587344955542366,1.104945308186458,-0.578629832,-0.399141272,-0.2066173,-0.096564672,-0.236807111,-0.501988708,0.8056174361667446,1.0874801580133926,-0.443445321,-0.323792898,-1.166580745,0.6046594644102523,0.3158866620946973,0.2034600551732419,0.3640489804140668,0.4712075444921824,-0.049395302,0.0436208749135848,0.798443678,0.8734037132004481,0.4335323659652911,0.3308645623420944,0.2945223950111885,0.2943525536990176,-0.353261731,-0.977623897,0.2395055084472232,0.083134282,0.1592609683272909,0.3868086997029857,-0.031020932,1.221897599509237,1.169710763995186,1.081705615926248,0.7203147555648323,0.6546503859168079,-0.430468718,-0.439104778,-0.486949734,-0.430468718,-0.02407249,0.034811135,-0.015133041,0.1486178427376057,0.43426113,-0.180832229,1.4147549900473315,1.5945511352947004,-0.454542626,0.1329713621972206,-0.261812503,-1.430701474,0.7727450433476223,0.17357396610176,1.4877106519841328,0.5282306145716241,-0.607420117,1.175298134513172,1.1994583146362314,1.2451635264857113,-1.050454117,-0.385528263,1.1497881102252077,1.294634344522989,1.2396914345423913,1.5206328754360676,-0.280493624,-1.186889461,0.3806758112019366,-0.201387038,-0.434516592,0.3889131112708903,0.3471973021278769,0.4077219412436654,0.6509621124919933,-0.953036137,-0.952183852,0.3105219881192981,0.5200137414132003,-0.639399051,-0.398040019,0.2080232138422521,0.6171109173256587,1.0960293000269417,-1.030768676,-1.126789363,-0.767222521,-0.364214502,0.1040337870587385,0.318876025,-0.45955642,-0.33102884,0.399881839,0.8452486087527668,1.3036981264110663,-1.066817687,-1.11469763,-0.887804153,-0.923326315,0.085130031,0.1634275494130136,-0.348248082,-0.565379891,0.0619490270316293,0.488871273,0.9362259439719508,-0.821513128,-1.591045048,0.2498366025441362,1.5864349103021236,-0.414951015,-0.080158023,-0.6299148569524761,2.203343464486323,1.7249685425039465,-0.2902484040744897,0.7071998640798028,1.3191690094971855
CHEMBL3353577,-0.316452362,-0.727466217,-0.711555952,0.7304720913322562,0.7932080146071521,0.7758949864020848,-0.093530347,0.064148181,0.9517043288526984,0.5645938767975203,-0.102848085,-0.252867007,-0.509203301,0.4978304123731119,0.3611493524809713,0.0111600143005443,0.1049328640737265,-0.155567918,0.0106565427276802,0.3212305029034932,0.256701934780197,0.3175014956529955,-0.103761127,-0.720128922,-0.787746416,-0.649768682,-0.174939591,0.2123068791867343,-0.082589015,-0.668827982,-0.388058792,0.001238754,1.4700234845878108,0.4895819868984117,0.1656662889024717,0.235694330539742,0.7556575896172174,0.526516595,0.6378076297367656,-0.208775695,0.9627807802435642,0.4105720793656494,0.1988217842852373,-0.313503585,-0.282852126,0.1727657246623695,0.1043357673783348,0.0313742430227171,0.099525035,0.1410836000045048,0.3577355110540565,0.000549207,-0.339839474,0.7379161358879022,0.000549207,0.1235988788594128,0.2987496691935317,0.1206178526071905,-0.74381639,-0.507644787,-0.105089022,0.791134003,0.6576670231756028,0.2748187793480884,0.162651277827926,0.7009391252279515,-0.114842279,0.1033098955109089,0.2003311549834457,-0.511481544,1.5567669740464376,-0.068550896,-0.234369118,0.4239424513294907,0.5111128790515961,-0.405603582,0.8275202575537483,-0.556681471,-0.136268051,0.4157048476996474,0.2941496781305385,0.7334012108624178,-0.164333136,0.8887997659017446,-0.351407559,-0.475678906,0.084447481,1.2899991375466895,0.4626071321627036,-0.024511034,-0.665081387,-1.056373767,-0.424469632,-0.116784307,-0.184430142,-0.028300782,0.0496630906286181,-0.166502616,0.1220761950343986,-0.406336858,-0.756828846,-0.156179235,0.2940224304726919,-0.27849768,0.2371150783646932,-0.355235039,-0.08153471,-0.059144705,-0.411407878,-0.29743714,-0.470723721,-1.059503717,-1.018587578,-0.412139492,-0.380017348,0.093176171,0.0594743220481329,-0.164091652,0.1186327117866981,-0.172005493,0.1714462341797591,0.7599407188311211,0.2003011549281919,0.9245838339655144,0.5732719239585795,0.6109774040961763,0.6826226672459715,-0.6299148569524761,-0.1863524323197387,-0.3336617983675517,0.1939925557844803,1.1493688039537906,-0.7876357089671842
CHEMBL4248352,-0.328858539,-0.300037421,-0.16096467,-0.330915556,0.3367958717661541,1.419576154825295,0.0519942687730688,-0.230775618,0.1087523991832693,0.9895763593590527,-0.248973488,-0.056291004,0.1383735371886154,0.020666579491154,0.2882281803529829,0.342916803053071,1.4731340907055412,0.8654197214152886,-0.632670744,-0.565064532,0.1960066833896516,0.1985080574182992,0.121608846072512,-0.036557673,0.018467895,-0.068355112,0.2495087836362132,-0.352673755,-0.972916745,-0.700487046,-0.483959053,0.004855472,0.8752301183916085,0.26651521,-0.347443344,-0.631024682,-0.156093298,0.3837509336396765,0.4586136770214188,0.3691684509370608,-0.321863868,-0.54538817,-0.88203002,-0.497139403,-0.229884603,0.343800954,0.51437644,0.0313742430227171,-0.502171177,-1.036369897,-0.760643851,0.934421379208802,0.057221743,-0.282805423,0.934421379208802,0.1892305985582304,-0.221993926,-0.814270374,-0.476673248,-0.348199898,0.1512726009632806,-0.485833263,-0.25297667,-0.650909158,-0.237316078,0.4857936082520829,-0.729707394,-0.642242813,0.1407355979287823,-0.30840333,-0.385360462,-1.142206994,0.002465565,1.420671036300777,1.0174900636451838,-0.898366727,0.2689039719243808,0.2211878442328484,0.6997394903868654,1.0190226619976108,0.7234187971874736,0.3683553520900067,-0.95526068,-0.607817428,0.7900893709186924,-1.030736879,-1.237466952,-0.487416653,-0.808698303,-1.331828152,0.09269427,0.4618221405195351,0.7259520342231947,0.2404438665968505,0.6749555749280557,0.9721700958230332,0.8889717436608774,0.7501773663632392,0.5300835768555994,0.1487136462949209,0.5996930501322641,0.6779433455266864,0.5504783780975796,0.7340856144051014,0.223488254001731,0.2446129017315597,0.5081786900394283,0.7212004196731033,0.6484228939923925,0.5031304929588255,0.1838108306056429,0.6625463890176024,0.736090047,0.5303612149504012,0.8541736981041306,0.3097845868727698,0.2263085416169767,0.7913565362084757,0.7988369288475232,0.735080264,0.4568117975350548,-0.205163642,-0.638201323,-0.349233303,-1.379930219,-0.85796556,-0.966627456,-0.6299148569524761,-1.3812003807227695,0.6956533720681974,-0.2902484040744897,-0.61930695554216,0.2657666502650008
