Molecule ChEMBL ID,PMI1,SpherocityIndex,GETAWAY_1,GETAWAY_5,GETAWAY_8,GETAWAY_9,GETAWAY_12,GETAWAY_14,GETAWAY_22,GETAWAY_29,GETAWAY_35,GETAWAY_36,GETAWAY_40,GETAWAY_48,GETAWAY_52,GETAWAY_85,GETAWAY_101,GETAWAY_129,GETAWAY_145,GETAWAY_148,GETAWAY_177,GETAWAY_182,GETAWAY_184,GETAWAY_203,GETAWAY_210,GETAWAY_230,GETAWAY_257,GETAWAY_258,WHIM_21,WHIM_53,WHIM_85,WHIM_100,WHIM_104,WHIM_106,MORSE_19,MORSE_20,MORSE_36,MORSE_43,MORSE_45,MORSE_54,MORSE_59,MORSE_65,MORSE_71,MORSE_72,MORSE_136,MORSE_204,MORSE_205,MORSE_207,MORSE_213,RDF_3,RDF_5,RDF_14,RDF_20,RDF_23,RDF_24,RDF_31,RDF_44,RDF_55,RDF_59,RDF_81,RDF_82,RDF_180,RDF_188,RDF_190,RDF_196,RDF_198,RDF_205,AUTOCORR3D_6,AUTOCORR3D_16,AUTOCORR3D_25,AUTOCORR3D_48,AUTOCORR3D_61,AUTOCORR3D_66,AUTOCORR3D_67,TPSA,Ipc,HallKierAlpha,PEOE_VSA4,PEOE_VSA12,PEOE_VSA14,PetitjeanNumber,GGI5,JGI4,JGI7,min_charge,max_abs_charge,min_abs_charge,aromaticHeterocycles,HDonors,heteroatoms,satureatedRings,PMI1_is_imputed,SpherocityIndex_is_imputed,GETAWAY_1_is_imputed,GETAWAY_5_is_imputed,GETAWAY_8_is_imputed,GETAWAY_9_is_imputed,GETAWAY_12_is_imputed,GETAWAY_14_is_imputed,GETAWAY_22_is_imputed,GETAWAY_29_is_imputed,GETAWAY_35_is_imputed,GETAWAY_36_is_imputed,GETAWAY_40_is_imputed,GETAWAY_48_is_imputed,GETAWAY_52_is_imputed,GETAWAY_85_is_imputed,GETAWAY_101_is_imputed,GETAWAY_129_is_imputed,GETAWAY_145_is_imputed,GETAWAY_148_is_imputed,GETAWAY_177_is_imputed,GETAWAY_182_is_imputed,GETAWAY_184_is_imputed,GETAWAY_203_is_imputed,GETAWAY_210_is_imputed,GETAWAY_230_is_imputed,GETAWAY_257_is_imputed,GETAWAY_258_is_imputed,WHIM_21_is_imputed,WHIM_53_is_imputed,WHIM_85_is_imputed,WHIM_100_is_imputed,WHIM_104_is_imputed,WHIM_106_is_imputed,MORSE_19_is_imputed,MORSE_20_is_imputed,MORSE_36_is_imputed,MORSE_43_is_imputed,MORSE_45_is_imputed,MORSE_54_is_imputed,MORSE_59_is_imputed,MORSE_65_is_imputed,MORSE_71_is_imputed,MORSE_72_is_imputed,MORSE_136_is_imputed,MORSE_204_is_imputed,MORSE_205_is_imputed,MORSE_207_is_imputed,MORSE_213_is_imputed,RDF_3_is_imputed,RDF_5_is_imputed,RDF_14_is_imputed,RDF_20_is_imputed,RDF_23_is_imputed,RDF_24_is_imputed,RDF_31_is_imputed,RDF_44_is_imputed,RDF_55_is_imputed,RDF_59_is_imputed,RDF_81_is_imputed,RDF_82_is_imputed,RDF_180_is_imputed,RDF_188_is_imputed,RDF_190_is_imputed,RDF_196_is_imputed,RDF_198_is_imputed,RDF_205_is_imputed,AUTOCORR3D_6_is_imputed,AUTOCORR3D_16_is_imputed,AUTOCORR3D_25_is_imputed,AUTOCORR3D_48_is_imputed,AUTOCORR3D_61_is_imputed,AUTOCORR3D_66_is_imputed,AUTOCORR3D_67_is_imputed,TPSA_is_imputed,Ipc_is_imputed,HallKierAlpha_is_imputed,PEOE_VSA4_is_imputed,PEOE_VSA12_is_imputed,PEOE_VSA14_is_imputed,PetitjeanNumber_is_imputed,GGI5_is_imputed,JGI4_is_imputed,JGI7_is_imputed,min_charge_is_imputed,max_abs_charge_is_imputed,min_abs_charge_is_imputed,aromaticHeterocycles_is_imputed,HDonors_is_imputed,heteroatoms_is_imputed,satureatedRings_is_imputed
CHEMBL5286610,-0.364713278,-0.217837763,0.1676521780328261,0.14199004257633,-0.173990171,-0.021193411,1.3105691422965888,-0.462063792,0.036970434,-0.545893798,-0.696567778,-0.640020086,-0.448305283,0.003729034,1.6515647626590533,0.2055841852745949,-0.006210737,-0.645049584,0.7283968173303904,-0.555845279,0.4600199879400095,-0.926760165,0.5410589353600777,0.8835208342577677,-0.125615262,-0.518727171,0.6570122254061553,0.5882287801527053,-0.434531455,0.8222139557356217,-0.386090025,0.970742818869952,0.7264740399836122,0.7147400208277317,1.4549013373984276,-1.484697577,0.2231434289507168,1.3375364912999308,-0.938367459,-1.176193732,-1.354622405,-1.425536057,-1.678838415,0.3335563435985395,0.053173686,-0.422038201,-1.33389544,-0.58289783,-1.449738213,0.2324584952409603,0.9081453245032786,0.003419433,-0.228009068,-0.118981264,-0.40583173,-0.276102515,-0.292637012,-0.621396577,-0.380818135,0.5164744556835338,-0.567129309,0.4423343854290993,0.002913425,0.1744471302716544,0.5225555206553527,-0.709649477,-0.476743591,-0.039606296,-0.338464398,-0.093548882,0.8755294879466705,-0.758820294,-0.591018826,0.5255181012002565,-0.359518663,-0.096264233,-1.044747979,-0.705658395,-0.677158865,-0.204100385,-0.952256434,-0.108199021,0.080015376,0.0248328725006871,-0.4709703105003164,0.0132640267614593,-0.0458888649209658,-0.1916923285764517,-0.1319262404296642,-0.5802835659530294,-0.4990871544247903,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL3984932,0.3212557625068065,1.5838321041291097,0.2217308583945872,0.7401238404881966,0.5307473268778914,0.4834448189100531,-0.525933413,-0.381587169,0.1934160125354421,-0.859677863,-0.38904347,-0.576987659,-0.80673029,0.046204303,0.089379831,0.6479726295177284,-0.055148347,-0.56086391,0.3407877705166589,0.2744520917840344,-0.835496166,-0.427017947,0.4895819868984117,0.7275483725380267,-0.095188454,-0.518727171,-0.106038267,-0.626933373,-0.151838447,-0.427359707,-0.25928164,-0.465063748,0.1609582850023212,0.2981577940578812,-0.298863129,-0.218941979,0.9144892560133971,0.050537849,0.9622920490927598,1.3917995022323175,0.8627367709044415,0.4993836672766541,-0.709174759,0.5351910587087547,0.2743744943135056,0.3383820233797994,0.2193562196169378,-0.668385325,-1.002159024,0.3240035321087196,0.91927102481025,1.1569213638077116,-1.006209329,-0.803206883,-0.843612253,0.1674464813607156,0.8951792987677838,-0.665240575,-0.380818135,-1.009988503,-0.977535966,0.8694084196172639,0.073542929,0.3948827042450781,-0.382454479,0.246709488269571,-0.730549591,0.5479159890857629,-0.753688027,-0.18054635,0.5727206960076332,-1.054872731,-0.866763706,0.0433479797589824,-0.931825232,-0.103271496,-0.206245501,-0.705658395,0.8342303034377767,-0.204100385,1.0637653209332585,-0.365491664,-0.245604706,-0.01098565,-0.4720290804564767,0.0144476410416935,-0.0789444536191125,-1.3313903548400827,-0.1319262404296642,-1.2091244145583009,-0.4990871544247903,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL3682569,-0.2264727,0.8513708405785367,1.438501166534211,-0.169234047,-0.020786367,-0.660521559,-0.353133392,-0.049621098,1.038222134445241,-0.937376774,-0.109475918,0.4945636040719663,-0.851533416,-0.686494085,-0.91488191,-0.630578588,0.7033846174130366,-0.49565342,0.8360659970008714,0.8176372874899277,-0.713277661,0.2795141542841979,-0.668649353,0.078501677,-0.00390803,-0.518727171,-0.426246955,-0.274425666,-0.665825735,-1.154959561,-0.674752375,-0.491652758,-0.673850687,1.050320147947888,0.1517829864169637,-0.913136658,1.5374240783048891,-1.167570354,0.7343290676337815,-0.60629149,-0.32497293,-0.241173627,0.2507140615643109,0.9063822387980142,0.8273765142867878,0.7723118082158553,0.2164475086447665,-0.119213661,0.9979361519284332,0.5513963645118922,-0.115530361,-0.462359106,-1.312942794,-0.97879678,-0.843612253,-0.223162796,-0.214994385,-0.665240575,-0.380818135,-1.143081614,-0.992670268,-0.352073585,-0.437271974,-0.802684455,1.0143702681492306,-0.706152338,-0.730549591,1.6301938826718207,-0.815971572,0.1456941535183096,-1.001885022,0.1746511681664866,-0.386992346,-0.322880471,-2.053794744,-0.10997847,1.0260990499914642,0.948454501,-0.677158865,0.9439784211002836,-1.318805844,-0.790414363,-0.895286616,2.9646110695108194,1.4983799599543917,-0.944148273080812,-0.0723122733208066,-1.3313903548400827,-0.1319262404296642,-0.8947039902556652,-0.4990871544247903,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL3687401,0.6556994519989355,-0.194420915,0.4110062396607509,-0.033073508,0.2943757436665637,0.3415714376347386,0.1733038834678926,-0.361468013,-0.158586538,0.535914121,0.058264614,0.6458414294122944,-0.433370908,0.2090261672002437,0.5994810333328326,0.0257119606922227,-0.397711621,1.602841527193274,-0.348294979,0.033898648,-0.68883396,0.0210268000677592,0.5839563924114658,0.7074228936064472,-0.338602918,-0.380597053,0.3256550717730357,0.1478456979052422,0.096588743,-0.174281497,0.5297808483107259,1.2366329237997795,0.9688379349755946,-0.025850605,1.2258228952950585,-0.770793901,0.1027663724783378,-1.533942231,0.4860381770001172,-1.890288107,0.4653282016784736,0.8188175178442476,-0.822562848,-0.367582552,-0.12802272,3.173529031034607,0.4366145545383504,1.2893922776550706,3.468573274995553,1.0540542045610115,0.1301251020367873,0.1671912683760861,-0.135099468,0.1030492862223277,0.1823979938404873,0.2798667339083937,0.3823075312151436,-0.619538781,-0.380818135,-0.442699659,0.2812818496394929,-0.398473661,0.7263352150706599,-0.104217961,-0.153465847,1.5498881630487842,-0.452815753,0.5376085805754194,-0.037427267,0.036947319,0.6181420147984887,0.6791486895842944,0.2708384880205678,0.4012948828900045,-2.053794744,-0.093789191,-0.231654667,2.602567396473287,-0.677158865,2.080681684268154,1.0637653209332585,0.2120245066462474,-0.350106776,2.0056588428587325,1.6860256525899358,-0.944148273080812,-0.2210560954506666,-1.3313903548400827,-0.1319262404296642,0.0485572826522419,-0.4990871544247903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
CHEMBL3353593,1.0273562754001355,0.6724876209731562,-0.454252646,0.2781505819383813,-0.049968044,-0.710805796,-0.738919487,-0.009382787,0.5219517266114753,0.048801716,1.1485780681741729,1.5787213523443164,-0.343764656,-0.162632436,-0.930822573,0.1278016016714078,0.2874149271790928,1.1803096230120431,0.0608479033734083,-0.090257968,-0.517728053,0.1933517028787184,0.8670796089506271,0.8684267250590836,-0.095188454,-0.380597053,1.6194963688563768,0.2548389981618611,-0.100439718,-1.661115982,0.2962737999367851,-1.369090105,-1.266295763,1.2354678042900435,0.3864945049654983,0.5387594683982403,0.5152057954738661,0.5969642800306885,-0.199302761,-2.075677993,0.1672717747589977,0.7382975058076828,-0.767823771,-0.19344348,-0.40805353,1.6506023823311418,-0.307791707,0.1878574179699874,0.9994929491074296,0.4780133590410624,-0.358181884,-0.662809523,-0.91626493,-0.536283702,-0.843612253,-0.145899423,-0.108546178,-0.655951593,-0.380818135,-1.049423499,-0.902309583,-0.888961133,1.1881862066280455,-0.096471731,-0.131675216,0.9863423130147106,-0.676676347,0.970519738009842,0.6476917201949415,0.7546764267954741,0.1185075080990771,0.990305844,1.124040133459295,0.7528005821086433,-2.053794744,-0.104340279,-0.231654667,2.051196431298202,-0.677158865,0.9439784211002836,1.0637653209332585,0.1424106962685154,1.0405251537121702,1.5136036801020567,1.8870542551041272,-0.9441482730807992,-0.3804083420991525,-1.3313903548400827,-0.1319262404296642,0.0485572826522419,-0.4990871544247903,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
CHEMBL3687330,2.6413414351899767,-0.829942292,-0.075701884,-0.067113643,1.7957730222125905,0.7635998502891553,0.6716109226719856,-0.522421259,-0.354143511,1.779096701687793,0.4776159423763459,0.9862165364280322,-0.313895906,1.3983336964006887,1.284929523651431,-0.222220025,-0.911556533,1.4002613985598946,-0.542099503,0.1968542066831923,0.7533444001396516,-0.099600632,0.7126487635656304,0.6822660449419722,0.3916404735512614,-1.071247642,2.0357057281862025,1.7235652107754484,0.079455833,-0.791159634,1.866955251263965,-0.518241769,-0.835426617,1.2470395328114283,0.2062360587202235,-0.435740949,-0.774078525,-0.47710028,-0.639256795,-0.65778868,1.1517611848869636,0.6558873526434988,-0.173513788,-0.571508571,-0.485709133,1.5621996196752383,-0.80697126,1.733927247933612,1.770496752005345,0.2584942396712402,0.8407235806430333,1.3697951709442806,1.9710161848911087,0.2585149004377495,0.373548427,0.8920461091452989,0.9501416702421148,0.1967770126302741,-0.380818135,0.2773997942050319,0.9600998018306606,0.1865539656776543,0.4262659498757649,0.027645006,1.234855238598657,2.302086569744953,1.4581710850410945,-1.266187909,0.585408176,-0.659032422,0.2396310248746921,0.963117354334438,0.07052158,1.162277116538733,0.3983768481937678,-0.068447187,-0.015676756,2.602567396473287,-0.677158865,2.06930614164254,-0.683453534,1.3258454726899442,0.674942353,0.43108525,-0.4720307413411193,0.014449497768709,0.8267794413048392,-0.1916923285764517,-0.1319262404296642,1.6206594041654203,-0.4990871544247903,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
CHEMBL5281532,2.5113420151302623,1.915163903920488,-0.616488687,1.4112007844868766,0.5803561776753303,1.6040649444264623,1.447201717562227,-0.673314928,-0.182053375,1.163482250690001,0.3657889214100413,0.6206284585222397,-0.537911535,1.416031725109029,1.205226210823687,0.8521519114760963,-0.153023568,1.3687251780074687,-1.188114581,0.7090002483487504,-0.566615455,-0.030670671,0.3694691071545247,-0.530294061,-0.034334838,-0.518727171,-0.506144288,-0.34989116,-0.802889012,-2.119820237,1.4051150147016265,-1.821103283,-1.454801015,1.3859002750680451,-0.890336156,0.4643032567653842,-1.815372954,-2.373153024,-1.051622953,0.00824165,-0.948181823,0.297894623,-0.806923111,0.0242303601908231,0.3332044964383229,2.1322540124947205,-1.021768378,1.9628057659642049,0.151038487,0.9471816729883292,0.4329666643925416,1.832418562831628,1.1544330568037544,0.2945616929229754,0.2245528422541524,2.166687372576798,1.4727808471832655,-0.522561802,-0.376805864,-0.282084207,-0.006269886,1.0505620502348785,1.204970101541825,-0.127965689,2.85169253015968,1.5966292337226708,-0.443379924,0.6819122997202262,-0.006285495,0.3196890887403558,1.1026360819009475,-0.347972013,0.040845001,-0.230863273,0.8081820952207026,1.2976628358690812,-1.032043396,-0.705658395,-0.677158865,0.9668459444195312,-0.683453534,1.5558495021779708,-0.582663538,-0.452797465,-0.4720307413411193,1.4890410274470909,1.4896016441253075,-0.1916923285764517,-0.1319262404296642,0.6773981312575134,3.658912832757539,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
CHEMBL2443076,-0.055873165,1.8969926943786624,1.2492257852680473,0.2781505819383813,-0.992536209,-0.673092618,2.029899465018626,-0.120038144,2.430587779815093,-0.925423095,-0.361086715,-0.665233057,0.1490697274499374,-1.033375448,1.9863186765355785,0.6771410983689239,2.587482626119721,-0.766918368,0.5345922939235247,-1.168868571,-0.053297733,0.5035365279384448,-0.488480034,-0.796956657,-0.490736958,1.0007041262352572,-1.148419743,-1.019689343,-0.023341625,-0.158464109,-0.732055317,-1.315912084,-0.431486792,-1.507031855,-0.289474668,-0.551805043,0.2205122364595176,-0.012089822,1.271566667250482,0.313791647,-0.230136794,-1.083609527,0.6847167462552601,0.296895486305773,-0.13508232,-1.156641688,1.0201467249554916,-0.637609827,-0.542514657,0.5248357058793887,0.9743432413297568,-0.458316574,-1.410794393,-0.97879678,-0.843612253,-0.594762831,-1.186106648,-0.665240575,-0.380818135,-1.138152239,-0.992670268,0.8781084338945242,0.1086454327039116,-0.049396785,-0.90121717,-1.216372849,-0.730549591,2.3620198869062023,0.2428486820316274,1.689899203613977,0.1790692664868846,-0.973307264,0.092779014,-0.279632388,-0.674753468,-0.109157629,0.2511194869320851,-0.705658395,0.8342303034377767,-1.302708035,1.0637653209332585,0.044951362,0.0112112504718433,-1.451110048,1.05690099051342,-1.6947654462301167,-0.9640201022213584,-1.3313903548400827,-0.1319262404296642,-1.2091244145583009,-0.4990871544247903,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL357130,0.089293249,0.5312662309701665,0.4380455798416314,-0.237314317,-0.779509968,-1.188506041,-0.574156675,0.3427024395839588,0.9052433930335132,-0.680372683,1.4001888653483583,1.490475954229125,0.4029541070131123,-0.587385125,-0.72359396,-0.421537895,0.5076341749500043,-0.55471702,0.3623216064507551,-1.184388148,1.3399932245389363,0.2278166834409102,0.4037870727956353,0.3200074241735414,-0.064761646,0.3100535367904936,1.5978187980579484,2.383301328658738,0.1993862003261716,-0.364090154,-0.044468822,0.3591955775313506,-0.323769505,0.8883159486485015,-1.20015536,1.167257490122642,0.5257305654386644,1.285868662606728,-0.572465094,-0.396869582,-0.347552963,0.5507955059478878,-0.322091284,-0.324047784,-0.513947534,-1.697489269,-1.219336977,-0.571043565,-0.365039778,-0.882354287,-0.778733356,-0.197326779,-1.046404262,-0.97879678,-0.843612253,-0.908517536,0.1003770534416939,-0.665240575,-0.380818135,-1.123364116,-0.910766987,-1.133721534,0.2149978563112651,-0.85144144,0.5692666031369603,1.269707039200208,-0.730549591,1.1560530911960234,1.6649896109642937,1.472405534586419,-0.032896888,1.6367876973055226,2.4594861871894773,1.6619305057421907,-0.166381845,-0.109103155,-0.320586748,0.948454501,0.7452146118108509,-0.166004771,-0.952256434,-0.191735594,-1.14096197,-0.016962291,1.448631520842922,-0.9004817846692573,-0.0328774593663672,0.9480056976871792,1.785401787148123,0.3629777069548776,-0.4990871544247903,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
CHEMBL2442051,-0.637977533,0.1344593067303207,-0.292016605,-0.028210632,-0.152103914,-0.44860942,1.3788854299294082,-0.401706325,0.8348428828743634,-1.083809337,-0.640654267,-0.665233057,-0.776861539,-0.895330824,0.5197777205050886,0.1034945442954109,0.4342277590263671,-1.111411489,0.7068629813962942,1.0814700968327928,-0.224403641,0.8998838044036502,-0.385526137,1.381626437814361,-1.160126734,0.72444389,-0.988005719,-0.973403841,-0.134705537,0.6007705218400059,-0.439341736,1.4227559972506587,2.1267987666039536,-0.546578388,0.9310252279980986,-1.754053872,0.6224268894902477,-1.374241669,2.1413107812245458,0.8802607430688427,-1.151402114,-0.24041757,0.1001815988561889,0.5260258443855631,0.1849528910837836,0.040055296,1.4405673339331788,-1.238301953,-0.134244596,0.2994375474446648,0.8956845401594707,0.6587039726724256,-0.211535734,-0.780428849,-0.438538078,0.1339248060555893,0.3162533558589447,-0.663754338,-0.380818135,-0.95083601,-0.718472328,1.147808876489585,-0.780182621,-0.587604846,-0.988812753,-0.736010669,-0.728235142,-0.060221113,-1.51147115,-1.115769127,-0.547671834,-1.338841396,-1.460295285,-1.15103526,-1.022843732,-0.109552318,1.6105098680362402,-0.705658395,-0.677158865,-1.302708035,1.0637653209332585,-1.013178556,-1.003198834,-0.775011819,-0.6169680541806972,0.1764770205724596,-0.93597371028599,-1.3313903548400827,-0.1319262404296642,-1.2091244145583009,1.5799128391663746,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
