Molecule ChEMBL ID,NPR2,GETAWAY_6,GETAWAY_7,GETAWAY_20,GETAWAY_24,GETAWAY_27,GETAWAY_30,GETAWAY_38,GETAWAY_43,GETAWAY_44,GETAWAY_52,GETAWAY_55,GETAWAY_59,GETAWAY_61,GETAWAY_62,GETAWAY_65,GETAWAY_95,GETAWAY_127,GETAWAY_130,GETAWAY_136,GETAWAY_140,GETAWAY_154,GETAWAY_156,GETAWAY_159,GETAWAY_172,GETAWAY_184,GETAWAY_194,GETAWAY_197,GETAWAY_198,GETAWAY_210,GETAWAY_216,GETAWAY_228,GETAWAY_232,GETAWAY_233,GETAWAY_249,GETAWAY_264,WHIM_1,WHIM_19,WHIM_30,WHIM_31,WHIM_43,WHIM_76,WHIM_102,MORSE_10,MORSE_25,MORSE_30,MORSE_33,MORSE_34,MORSE_42,MORSE_53,MORSE_55,MORSE_60,MORSE_61,MORSE_73,MORSE_78,MORSE_81,MORSE_85,MORSE_94,MORSE_194,MORSE_201,MORSE_204,MORSE_206,MORSE_222,RDF_4,RDF_16,RDF_31,RDF_34,RDF_39,RDF_40,RDF_41,RDF_44,RDF_47,RDF_49,RDF_53,RDF_70,RDF_189,RDF_190,RDF_203,RDF_204,RDF_206,RDF_207,AUTOCORR3D_4,AUTOCORR3D_7,AUTOCORR3D_19,AUTOCORR3D_26,AUTOCORR3D_63,Hardness,PEOE_VSA2,PEOE_VSA14,GGI5,JGI1,JGI3,JGI6,max_charge,min_charge,max_abs_charge,aliphaticCarbocycles,aliphaticRings,saturatedCarbocycles,molLogP,NPR2_is_imputed,GETAWAY_6_is_imputed,GETAWAY_7_is_imputed,GETAWAY_20_is_imputed,GETAWAY_24_is_imputed,GETAWAY_27_is_imputed,GETAWAY_30_is_imputed,GETAWAY_38_is_imputed,GETAWAY_43_is_imputed,GETAWAY_44_is_imputed,GETAWAY_52_is_imputed,GETAWAY_55_is_imputed,GETAWAY_59_is_imputed,GETAWAY_61_is_imputed,GETAWAY_62_is_imputed,GETAWAY_65_is_imputed,GETAWAY_95_is_imputed,GETAWAY_127_is_imputed,GETAWAY_130_is_imputed,GETAWAY_136_is_imputed,GETAWAY_140_is_imputed,GETAWAY_154_is_imputed,GETAWAY_156_is_imputed,GETAWAY_159_is_imputed,GETAWAY_172_is_imputed,GETAWAY_184_is_imputed,GETAWAY_194_is_imputed,GETAWAY_197_is_imputed,GETAWAY_198_is_imputed,GETAWAY_210_is_imputed,GETAWAY_216_is_imputed,GETAWAY_228_is_imputed,GETAWAY_232_is_imputed,GETAWAY_233_is_imputed,GETAWAY_249_is_imputed,GETAWAY_264_is_imputed,WHIM_1_is_imputed,WHIM_19_is_imputed,WHIM_30_is_imputed,WHIM_31_is_imputed,WHIM_43_is_imputed,WHIM_76_is_imputed,WHIM_102_is_imputed,MORSE_10_is_imputed,MORSE_25_is_imputed,MORSE_30_is_imputed,MORSE_33_is_imputed,MORSE_34_is_imputed,MORSE_42_is_imputed,MORSE_53_is_imputed,MORSE_55_is_imputed,MORSE_60_is_imputed,MORSE_61_is_imputed,MORSE_73_is_imputed,MORSE_78_is_imputed,MORSE_81_is_imputed,MORSE_85_is_imputed,MORSE_94_is_imputed,MORSE_194_is_imputed,MORSE_201_is_imputed,MORSE_204_is_imputed,MORSE_206_is_imputed,MORSE_222_is_imputed,RDF_4_is_imputed,RDF_16_is_imputed,RDF_31_is_imputed,RDF_34_is_imputed,RDF_39_is_imputed,RDF_40_is_imputed,RDF_41_is_imputed,RDF_44_is_imputed,RDF_47_is_imputed,RDF_49_is_imputed,RDF_53_is_imputed,RDF_70_is_imputed,RDF_189_is_imputed,RDF_190_is_imputed,RDF_203_is_imputed,RDF_204_is_imputed,RDF_206_is_imputed,RDF_207_is_imputed,AUTOCORR3D_4_is_imputed,AUTOCORR3D_7_is_imputed,AUTOCORR3D_19_is_imputed,AUTOCORR3D_26_is_imputed,AUTOCORR3D_63_is_imputed,Hardness_is_imputed,PEOE_VSA2_is_imputed,PEOE_VSA14_is_imputed,GGI5_is_imputed,JGI1_is_imputed,JGI3_is_imputed,JGI6_is_imputed,max_charge_is_imputed,min_charge_is_imputed,max_abs_charge_is_imputed,aliphaticCarbocycles_is_imputed,aliphaticRings_is_imputed,saturatedCarbocycles_is_imputed,molLogP_is_imputed
CHEMBL5270159,-1.442854939,-0.083825035,-0.193675803,0.929421988,0.816454358,2.113413191,-0.006921196,1.864014904,1.908403673,1.489236532,0.88641296,1.133495636,1.05707332,1.754176991,1.525475575,0.389826144,0.320964637,1.086958712,0.115060476,1.652099045,1.151032634,0.545087743,-0.816363426,0.04642898,2.115065392,1.304633671,0.743570183,2.05572562,1.655353274,0.056945586,2.595803331,-0.214959755,0.737916136,2.591776292,1.589249581,0.642371241,0.768888501,-0.207088968,0.077951246,1.543330984,-0.778393154,1.044168395,0.715220123,1.194946498,-1.769609016,0.335948227,0.720003092,1.073014643,1.316426838,1.279519168,1.855770954,-0.680479349,0.156155257,-0.631586489,0.393518458,-0.756567798,0.332085708,0.908184013,-0.377004234,-0.40087739,-0.139618755,-1.071757351,1.465043171,-0.137467158,-0.137694486,0.49183001,1.215252401,0.097029207,0.530766552,0.436711471,1.097811656,0.027147625,-0.471077883,1.353414009,0.205290747,0.122081158,0.716262721,1.409390255,0.44839647,-0.395675371,-0.542771318,0.134368121,1.253891673,1.210796568,1.829606966,1.421080897,-3.400213808,-0.835653652,-0.166004771,0.351252127,0.894457625,1.454278027,1.143108735,0.445640284,-1.405175809,1.057625894,-0.438878734,-0.629914857,-0.374196231,-0.106881003,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL3682579,0.309876775,0.251334426,0.70935128,-0.571209155,-0.343601464,0.212228964,0.326712419,-0.587154727,-0.322749054,0.507950425,0.376311757,-0.296906961,-0.628830539,-0.708635604,-0.655601545,0.423844498,-0.183109499,0.207076143,0.765603385,-0.65369002,-0.400146492,0.089389695,-0.239135712,-0.949130136,-0.39290147,0.695489781,-0.362651154,-0.695525176,-0.40217167,0.178652818,-0.628377812,-0.143123434,-0.282805423,-0.205644304,-0.998873809,-0.591220845,0.832340986,-0.334300902,-0.629287343,-1.115560856,0.857900455,0.967922933,-0.715640865,1.908661516,-1.519187227,-0.579610426,0.5893816,1.071049037,1.568709341,-1.266672534,1.47016364,2.258853354,-0.392188335,0.1660822,1.374365409,-2.386126525,-1.027385247,-1.240521178,1.154413121,-1.042742254,-1.341531242,0.17029036,-0.260203766,-0.408661286,1.444213997,1.10625779,-0.168855063,-0.140472615,0.034826008,1.130250354,-0.077588457,0.261972176,0.963226473,-0.421063204,0.288836891,-0.388805099,0.258239207,0.174570348,-0.083379684,1.034166877,-0.270726876,-0.952183852,-0.174454957,0.469867104,-0.168052988,-0.738238599,-0.506745579,-0.835653652,-0.204100385,0.977776421,-0.414951015,-0.569808171,-0.095876067,-0.341127584,-0.472030741,0.014449498,-0.438878734,-0.629914857,-0.374196231,1.384389068,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL3906234,-0.503671394,0.825267621,0.236782703,0.216892093,-0.231542609,-0.390126434,-0.1712482,-0.495887772,-0.007552633,0.120000104,-0.580127997,0.990455376,-0.066862586,-0.269718508,0.394546698,1.09570698,0.464985818,-0.545606278,-0.147917425,0.759137674,-0.549834544,-0.103288004,0.134364573,-0.750018313,0.218945518,0.429525547,-0.141406886,-0.389830643,-0.40217167,-0.429883342,-0.628377812,0.718912416,0.533771824,-0.636016703,-0.840417275,-0.105260326,0.697570005,0.467134281,-0.86503354,0.767132745,-1.426092708,-1.243195477,-0.88074021,1.703586502,0.920819944,-0.121831099,1.032813374,-0.848365931,0.135625299,-0.672316546,-0.2135277,0.518651405,1.948639772,1.797932581,-0.42839496,-0.09506376,-0.867447487,-0.247093843,-0.909372624,1.352851745,0.079171563,0.55855591,-0.690810972,0.113481575,0.395148607,-0.388931569,0.577959949,-0.624025642,-0.541522743,0.445688384,0.32254423,-0.888333502,-0.796325542,-0.616157054,-0.719272333,-0.460455095,0.305557606,-0.676751253,-0.715580994,-0.065708841,-0.54614948,1.086961632,0.374239175,0.825513247,0.415334432,-0.451047311,0.868550606,0.56726691,-0.131761706,-0.212898192,0.174264631,-0.743517164,-0.79690877,1.672037242,-0.663838948,1.489041028,-0.438878734,0.857320942,-0.374196231,-0.269109207,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
CHEMBL3235963,0.115302733,0.391531848,0.910543842,-0.528025525,0.075738277,2.290355089,0.969081618,0.951345361,0.522576631,0.445193756,0.137201819,-0.869068,-0.347846563,-0.537945622,-0.332479009,0.857578505,-1.407289544,3.647106328,0.441393752,0.361375185,-0.376666013,0.529795862,-0.986136283,-0.351794666,0.055382462,1.261736214,-0.805139688,-0.389830643,-0.059250846,-0.673297806,-1.12440568,-1.005159285,-1.099382669,-0.636016703,0.321597308,-0.632755932,-0.436184318,0.098219673,0.195824344,1.213033861,0.721542654,-0.658646932,1.017902255,0.730829359,-0.796816683,0.482557293,0.487186727,-0.373671907,0.484939534,1.129095739,-0.205891912,1.142589359,0.114683893,1.472124243,1.724019183,-1.850469597,0.65767329,0.238457719,-1.183115869,1.261200335,0.35298543,-0.437666867,1.559168045,1.002866485,0.534469966,1.450059363,2.915042539,1.255641408,1.80182781,1.556798485,1.407388869,1.658322019,1.580866104,0.526639882,1.372372685,2.020004092,1.69576244,0.897935192,1.537009535,-0.003377591,-0.520301419,-0.758688295,-0.061232358,1.69240072,-0.238766615,1.999053364,-0.212589396,-0.835653652,2.069306142,1.297999949,1.345448886,1.761259942,1.273058215,0.463901711,-0.472030741,0.014449498,-0.438878734,-0.629914857,-0.374196231,1.001054891,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL3979456,-0.000795152,0.577731548,0.258617555,-0.236536022,0.717081411,0.942584885,-0.290758749,1.172993678,1.188119348,0.913016202,-0.946763236,0.704374857,1.619041273,1.168954196,0.899425661,0.661972972,0.320964637,0.809809157,-0.509290825,1.135932838,0.30720293,0.327943036,-0.68054514,-0.351794666,1.260902765,0.669751307,-0.141406886,0.832947488,0.283669978,-0.15604207,-0.132349943,-0.430468718,1.146204759,1.300659094,0.215959619,0.13148967,0.117582826,0.002810722,-0.820831128,1.13045958,0.130658851,0.326190291,1.155485042,2.117784064,1.235452448,0.105562553,-0.383466601,1.262204291,2.11955102,-0.554912894,0.534779562,0.582020104,-1.240047334,-1.912350299,0.134683845,-0.77915574,-0.519011654,-0.029432798,-0.324057873,-0.164657701,0.546741337,-0.966075604,1.846615264,-0.645328384,-0.520706011,0.281297537,-0.303116837,0.304266218,-0.322243989,0.083136951,0.546366899,-0.09449661,1.12e-05,-0.769601655,-0.375045126,-0.488607583,-0.468888338,-0.718709167,-0.723266779,-0.603954822,-0.54614948,-0.431234276,-0.000266343,0.588415818,0.521404872,0.651049256,0.654299536,-0.147782915,-0.166004771,0.50440251,0.927808239,0.241828448,0.113063359,0.356431222,1.230002927,-0.920321647,-0.438878734,-0.629914857,-0.374196231,-0.116753469,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL3927831,-0.432559333,0.016941862,-0.179639112,-0.711555952,1.250594325,1.488469465,-0.071656076,1.498947087,2.693801702,1.51205714,0.997997597,1.419576155,1.373180294,1.51033416,1.626451367,1.027670273,0.104932864,1.750845644,-0.151102891,2.50559251,0.448085802,0.474745091,-0.374953998,0.444652627,2.963170128,1.124464351,-0.805139688,0.527252956,1.998274098,-0.00390803,0.115663991,-0.502305039,0.329627512,0.870286695,1.008242289,0.443002823,0.108668014,-0.525118803,-1.071311462,-0.702689453,-0.357956602,-0.2329431,-0.495508406,1.408116579,-1.185291509,0.021785944,0.826191787,0.393897519,1.056680355,0.01742991,-0.045540356,0.201807913,0.819697083,-0.564177867,-0.065118311,-0.372572771,-0.233408513,0.495186132,-1.320433112,2.029486195,0.936339353,-2.888736742,1.860705814,-0.3207743,-0.348265276,0.459534738,0.646765887,1.319419796,0.817681738,1.291255623,0.637087922,0.451327765,-0.255979504,-0.442253172,-0.037441783,0.818567956,1.042069155,-0.399598404,-0.470582953,-0.603840383,-0.161090151,-0.103780256,0.983899322,1.662763542,1.423003612,1.640064254,0.215285545,-0.835653652,2.069306142,0.936008135,2.212257572,0.921574116,0.340852453,0.356431222,-0.472030741,0.014449498,-0.438878734,-0.629914857,-0.374196231,0.936775205,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL3235984,-0.307232146,0.229428579,0.185314838,-1.078616807,0.778396633,1.063055965,0.152426202,0.899192815,1.352920401,0.833144077,-0.564187334,0.418294337,0.670720352,0.071661456,0.132009637,0.70024362,-0.471151863,1.058583294,-0.161013229,1.404807947,-0.287146688,-0.048237233,-0.273090284,-0.053126931,1.115513382,0.609694867,-1.026383955,0.221558423,0.283669978,0.117799202,0.115663991,-1.076995606,0.533771824,0.870286695,0.480053842,0.509458962,0.062520752,-1.301111599,-0.923970089,-0.438451754,0.642000604,1.666839671,0.137372416,0.714639226,0.253028508,0.78774351,0.847570485,0.909377883,1.958329065,-0.415496057,0.653134282,-0.953452204,-0.221694949,-1.350611786,-0.480615978,0.55998658,-0.673237351,1.014224009,-0.275270641,-0.376020186,0.915998894,-1.413787137,1.321883183,-0.027765367,0.364717889,1.147342283,-0.170916664,0.087111924,-0.467410482,1.31558016,2.120906402,0.03285585,-0.201850351,-0.716261389,-0.478462859,-0.370060713,-0.400013287,-0.601316281,-0.29249859,-0.298745319,0.072156606,-0.609845559,-0.008975774,1.1663408,-0.079660955,0.126925156,-0.222599487,-0.835653652,0.932602878,0.998382109,1.744898289,0.575037109,-0.102595246,0.356431222,-0.472030741,0.014449498,1.769018896,0.857320942,2.229254144,0.962154893,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3687385,0.312951362,0.012560692,-0.126611615,-0.830310935,0.932037076,1.115762062,0.301814388,1.042612315,1.764346808,1.004298631,-0.548246671,0.704374857,0.986827326,0.217967155,0.111814479,0.8618308,-0.327130681,1.456572992,0.074357302,1.557129396,-0.131588516,-0.152222022,0.813456001,0.345096715,1.109455491,0.438105038,-0.583895421,0.832947488,0.969511626,1.334871521,0.115663991,-1.005159285,0.329627512,0.870286695,0.9026046,0.193792301,-0.113677885,-1.485568903,-1.704879365,-0.851323158,0.869263605,2.251388217,-0.275375946,1.19359732,-0.459710429,0.201307249,0.937314028,1.137388264,0.937256685,-1.336380952,0.359156429,0.406537554,-0.7792544,0.022838879,-0.196806096,-0.514554125,-0.87315955,0.44495666,-0.259756433,0.59005582,1.191116637,-1.90227804,1.037254074,-0.398617059,0.481552292,0.470981163,0.553993836,0.389589047,0.018996204,2.071233485,0.867698113,-0.118904191,0.704872046,0.161660938,-0.151756839,-0.119632845,-0.130001841,0.867061905,0.314386985,-0.549367296,0.123340885,-0.639614106,-0.052522927,1.477531175,0.326942399,0.50027383,-0.374381569,-0.147782915,0.932602878,0.796780514,1.629973875,0.421071727,0.423783315,0.356431222,-0.472030741,0.014449498,-0.438878734,-0.629914857,-0.374196231,0.113759288,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL4237618,-0.916419231,-0.42993742,-0.229547345,-0.560413247,1.733363607,1.65599956,-0.006921196,2.698455629,2.794641507,2.002700193,-0.771415947,2.063257323,0.389736376,1.339644178,0.960011136,0.572674794,1.4011235,1.309803589,-0.433193586,1.396174342,-0.05380943,-0.143046894,0.677637715,-0.152682843,1.085223927,1.124464351,0.522325915,1.138642021,0.969511626,1.182737481,0.239670958,2.227475156,0.329627512,1.946217693,0.163140774,0.239480896,0.104997209,0.301758767,0.343165717,2.881034332,0.369285002,-0.220235523,2.366213571,1.493114776,-1.368292047,-0.352216774,0.571291933,1.420927034,1.782179152,0.259574942,-0.079901403,0.006827303,-0.295421819,-2.052784927,-0.049224958,-0.824331626,0.332085708,-0.062919113,0.103044966,0.132713761,0.121938681,-2.227364285,0.412197278,-0.884977362,-0.38553985,0.088139103,-1.062043756,0.763026038,0.429491787,0.480003356,0.215764924,0.84027438,-0.522606945,0.507641979,0.200162595,-0.113959257,-0.505229223,0.156492737,-0.793604456,-0.603954822,-0.54614948,0.461822141,0.313273161,2.329600059,1.652822899,1.354667912,0.501413585,-0.835653652,0.932602878,0.671475655,1.56146991,0.641678841,-0.105679677,0.343420904,-0.472030741,0.014449498,-0.438878734,-0.629914857,-0.374196231,0.653174662,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL3682566,1.39012114,-0.283168244,-0.702115921,0.6595243,0.38231439,0.417406272,1.392348144,2.646303084,0.671819543,0.371026782,0.121261156,0.060693688,1.092196317,-0.562329905,-1.281651459,-0.073673923,0.248954046,0.464167213,0.879926214,0.007397404,0.267579622,-1.473440525,0.372046573,-0.053126931,-0.526175071,0.000550977,-0.141406886,1.138642021,0.626590802,-0.30817611,0.611691859,2.083802514,2.37107063,1.731031493,1.589249581,0.874967728,-1.108466022,1.491190348,1.84604772,-0.355877474,-0.755666854,-0.080452176,0.990385698,-1.448092674,0.535555654,-0.92967697,1.075688234,-1.46458364,-1.236254112,-0.503548796,1.256361565,-0.095537518,0.082428387,0.185743048,0.368543188,-0.643628084,-0.935992241,-0.565213833,-1.305678111,-0.422684631,-0.628572089,0.423581939,0.462359636,-0.599972422,-0.179368682,-0.356840696,-0.440471013,-0.508267014,-0.20945664,-0.841774611,-0.625722228,1.294767161,0.150580069,1.105345236,-0.441283757,-0.133038791,-0.103067093,0.710017303,2.256777793,1.910924186,2.053397665,-0.103780256,-1.689895893,0.988517729,-0.733762002,2.83549799,0.063804519,1.850568511,0.881151526,0.672589476,0.327497183,2.228585089,0.492068178,0.391507757,1.972343166,-0.8560835,-0.438878734,-0.629914857,-0.374196231,-0.636765412,1.39012114,-0.283168244,-0.702115921,0.6595243,0.38231439,0.417406272,1.392348144,2.646303084,0.671819543,0.371026782,0.121261156,0.060693688,1.092196317,-0.562329905,-1.281651459,-0.073673923,0.248954046,0.464167213,0.879926214,0.007397404,0.267579622,-1.473440525,0.372046573,-0.053126931,-0.526175071,0.000550977,-0.141406886,1.138642021,0.626590802,-0.30817611,0.611691859,2.083802514,2.37107063,1.731031493,1.589249581,0.874967728,-1.108466022,1.491190348,1.84604772,-0.355877474,-0.755666854,-0.080452176,0.990385698,-1.448092674,0.535555654,-0.92967697,1.075688234,-1.46458364,-1.236254112,-0.503548796,1.256361565,-0.095537518,0.082428387,0.185743048,0.368543188,-0.643628084,-0.935992241,-0.565213833,-1.305678111,-0.422684631,-0.628572089,0.423581939,0.462359636,-0.599972422,-0.179368682,-0.356840696,-0.440471013,-0.508267014,-0.20945664,-0.841774611,-0.625722228,1.294767161,0.150580069,1.105345236,-0.441283757,-0.133038791,-0.103067093,0.710017303,2.256777793,1.910924186,2.053397665,-0.103780256,-1.689895893,0.988517729,-0.733762002,2.83549799,0.063804519,1.850568511,0.881151526,0.672589476,0.327497183,2.228585089,0.492068178,0.391507757,1.972343166,-0.8560835,-0.438878734,-0.629914857,-0.374196231,-0.636765412
