,0
MORSE_202,2.3735114803500883
PEOE_VSA2,2.373225144165261
RDF_21,2.3730355172071365
RDF_18,2.3727419452570047
GETAWAY_249,2.372523691326441
topoRadius,2.371184620567937
GETAWAY_129,2.3701741355345796
RDF_9,2.3692613327823526
GETAWAY_167,2.368521764009361
PEOE_VSA12,2.365178936379274
RDF_22,2.365126146338868
MORSE_222,2.364874624623773
MORSE_136,2.362291599246225
GETAWAY_98,2.360926161699491
RDF_11,2.359563790535725
MORSE_56,2.3588422627725625
AUTOCORR3D_49,2.358157827635635
MORSE_86,2.3568674015174
RDF_67,2.3564327553970674
GETAWAY_54,2.356199872234107
GETAWAY_74,2.3559270151403044
GETAWAY_221,2.3556927243716452
PMI2,2.3556098736871127
WHIM_108,2.3547402892906106
GETAWAY_260,2.354723079045274
MORSE_47,2.3545877361476184
RDF_1,2.3525564324488326
GETAWAY_15,2.3465880133011674
RDF_3,2.3458447930508304
WHIM_41,2.3417863819312488
PEOE_VSA13,2.337451556148326
GETAWAY_187,2.3365612676101093
MORSE_89,2.334991558057217
SpherocityIndex,2.3348506922938137
GETAWAY_188,2.3314758213312525
WHIM_85,2.3295411682923226
PEOE_VSA6,2.329396565161805
JGI9,2.3293752192449078
MORSE_55,2.3278844085662387
RDF_2,2.3265547528234225
GETAWAY_49,2.3260343416607707
GETAWAY_29,2.3247426414326484
AUTOCORR3D_69,2.3239067383749874
GETAWAY_140,2.3234686412355163
GETAWAY_64,2.3223110794645723
PMI1,2.3220773919101623
GETAWAY_61,2.3172559491361673
MORSE_7,2.31189959547804
AUTOCORR3D_15,2.3101657658235224
WHIM_11,2.305703379668882
JGI5,2.3056706180619284
GETAWAY_217,2.3052845184811686
GETAWAY_52,2.3048525544079603
GETAWAY_56,2.3046912051150157
RDF_180,2.3023979427775227
RDF_32,2.296462002752301
GGI2,2.293245804113507
MORSE_35,2.2907131387742607
RDF_82,2.2878155637837887
PBF,2.2876875683613966
AUTOCORR3D_29,2.2854008056131976
MORSE_73,2.2845612224304563
GETAWAY_146,2.284003254193378
GETAWAY_214,2.2831190976773947
RDF_185,2.2817668982929313
RDF_76,2.279329370561778
MORSE_67,2.2792383629571757
RDF_7,2.2791784914050592
RDF_187,2.2786433460140607
GETAWAY_5,2.2785683250023423
RDF_6,2.2774872217356625
MORSE_52,2.2773480472482808
GETAWAY_250,2.276988355556098
MORSE_62,2.274213548792053
DoubleCubicLatticePackingDensity,2.273379672794026
min_charge,2.2728230361921153
MORSE_49,2.271908028168185
GETAWAY_38,2.2693356784264633
GETAWAY_85,2.269247846169904
MORSE_6,2.268508447821136
GETAWAY_189,2.2679258650077303
RDF_12,2.2678692745592555
GETAWAY_231,2.2666749207219326
RDF_81,2.2659485177984124
GETAWAY_235,2.2646975114576193
GETAWAY_14,2.264157713174079
RDF_13,2.263098365807081
MORSE_70,2.2604135168098622
GGI10,2.2603340804531546
RDF_63,2.259008698608315
MORSE_61,2.257010560887285
GETAWAY_9,2.2540513669478233
RDF_64,2.253489976203182
GETAWAY_215,2.252838459530561
GETAWAY_178,2.2527191508225823
RDF_69,2.252698453662447
RDF_17,2.2523935686235914
AUTOCORR3D_19,2.2517732060510056
GETAWAY_175,2.250401417025122
RDF_56,2.24374556306055
WHIM_52,2.2405768273524957
MORSE_81,2.2390611891819474
MORSE_51,2.238893698945078
NPR2,2.2388560031849853
AUTOCORR3D_67,2.2383455767943943
RDF_70,2.2375397558976315
GETAWAY_253,2.2361202461924092
MORSE_212,2.2346389459872955
GETAWAY_213,2.2287565150941098
WHIM_8,2.225664191341855
GETAWAY_36,2.224592953630976
GGI9,2.223320553358624
MORSE_30,2.2225423166795633
GETAWAY_259,2.217462556911723
RDF_37,2.216794305148118
RDF_58,2.2157401513914947
WHIM_10,2.2153217140761265
GETAWAY_133,2.2148668564190843
GETAWAY_35,2.2148471071682785
RDF_189,2.2136486118560685
GETAWAY_161,2.2128843857571736
MORSE_83,2.211979584560484
RDF_71,2.211894104843853
GETAWAY_181,2.211637951096779
GETAWAY_62,2.21102380167085
RDF_80,2.2089782760903347
MORSE_60,2.2088259578079286
RDF_74,2.2081347026315123
RDF_10,2.206011477166614
GETAWAY_194,2.2058621559227505
WHIM_102,2.201892507967029
RDF_190,2.2005240493928753
RDF_20,2.199513028998154
RDF_19,2.1986131675364224
GETAWAY_44,2.197338501890479
PEOE_VSA1,2.193622010103397
GETAWAY_163,2.1918008809766807
RDF_59,2.1908910021814485
GETAWAY_251,2.1907708440130884
MORSE_195,2.1892108126199443
RDF_209,2.1889342842864723
GETAWAY_180,2.1881617523187535
GETAWAY_101,2.187549668970807
GETAWAY_230,2.185502326346566
GETAWAY_186,2.1846159243340497
RDF_78,2.1844002273302894
MORSE_79,2.18436846009872
RDF_65,2.177622771606278
RDF_8,2.174349471266212
GETAWAY_176,2.173021026109875
JGI7,2.1703303384048795
GETAWAY_233,2.1700608693921444
MORSE_88,2.1688413814454854
GETAWAY_199,2.1685478967589744
RDF_5,2.165046949811006
GETAWAY_43,2.1643109078681397
RDF_31,2.163208116036375
GETAWAY_28,2.16101792180645
MORSE_8,2.160009198279701
GETAWAY_139,2.1596425363197955
RDF_73,2.157685431641515
GETAWAY_254,2.152477094398482
RDF_55,2.1507736020136607
RDF_193,2.1503933987106563
MORSE_57,2.15036026943026
RDF_75,2.1487680808746448
WHIM_43,2.1481301356663898
GETAWAY_135,2.1461769904399355
GETAWAY_33,2.1458234430007814
GETAWAY_159,2.1422496831167726
GETAWAY_30,2.1409946220903087
GETAWAY_8,2.1399589760611852
RDF_72,2.1396407069926853
GETAWAY_7,2.1377765139387814
RDF_184,2.1344653401222824
GETAWAY_264,2.1318514618621904
RDF_39,2.1308565527287087
WHIM_54,2.1292882964233217
JGI10,2.127099214808754
RDF_79,2.1254940756396987
MORSE_20,2.1249399480204065
saturatedCarbocycles,2.120888840676652
MORSE_84,2.120181343541949
GETAWAY_65,2.119150822968522
MORSE_69,2.117772876647777
MORSE_53,2.117405765672415
GETAWAY_22,2.1157654037974325
RDF_35,2.113122723391579
GETAWAY_184,2.11307449475602
WHIM_103,2.112679547050467
GETAWAY_177,2.112389727061735
InertialShapeFactor,2.1118834960438178
GETAWAY_185,2.1069941378703714
MORSE_199,2.106288333155704
GETAWAY_27,2.106108353830609
AUTOCORR3D_14,2.1059816854495317
MORSE_19,2.1021358215455126
RDF_57,2.1020353292592686
RDF_34,2.0970651332046177
MORSE_12,2.0944725076695
MORSE_21,2.0859243893856663
WHIM_7,2.0853373657274394
WHIM_100,2.083918302444255
GGI8,2.081929393531969
GGI6,2.0772131945016805
GETAWAY_179,2.0752620850609476
GGI1,2.075169073181125
GETAWAY_156,2.073959103652523
RDF_33,2.073626256457165
RDF_77,2.0731786528035308
RDF_46,2.068986819992643
MORSE_68,2.0627194952084467
GETAWAY_66,2.058511129498252
GETAWAY_158,2.0544247323921434
PEOE_VSA8,2.052775128934851
GETAWAY_212,2.0493633805674656
GGI4,2.047214105296807
MORSE_4,2.0430798625908895
MORSE_31,2.0425420281162245
RDF_40,2.041779595248756
WHIM_13,2.04035213934565
qed,2.0390897205032146
GETAWAY_196,2.0364432566160175
MORSE_192,2.0339831826301524
WHIM_32,2.028782914644747
PEOE_VSA9,2.02763266547944
GETAWAY_26,2.02626359932078
RDF_186,2.0216678340139107
RDF_199,2.0176261951842616
RDF_196,2.0106966961356396
RDF_0,2.010241639010255
MORSE_17,2.009483980507652
RDF_197,2.007764719165738
MORSE_71,2.00324991006066
MORSE_76,2.000506073387186
GETAWAY_232,1.9995129854710685
Hardness,1.9970334742450688
RDF_198,1.9943268407515122
RDF_52,1.9868943511034372
MORSE_36,1.9863608067455507
RDF_208,1.9805279503213828
RDF_53,1.9766840324702322
RDF_43,1.9740839410162492
GETAWAY_45,1.9737757579416881
RDF_51,1.9668721563615068
MORSE_44,1.9662048051015462
RDF_45,1.9661793277052075
MORSE_26,1.9656957218102638
AUTOCORR3D_64,1.9638075627474696
RDF_183,1.9617079494720693
GGI5,1.9611121048988607
MORSE_78,1.9510124719993904
RDF_206,1.9499268161147632
MORSE_87,1.945036051325308
RDF_195,1.9427860892474296
MORSE_59,1.9394418748891318
GETAWAY_48,1.9389013550351535
MORSE_85,1.9385402185901945
GETAWAY_195,1.9362743186674458
RDF_54,1.93226490448953
RDF_50,1.9296716729353087
RDF_49,1.9289152609385598
MORSE_32,1.9272475001975458
RDF_200,1.9264629528904065
PEOE_VSA11,1.9257082724296561
AUTOCORR3D_61,1.9208656300213542
WHIM_21,1.9185120638129047
GGI7,1.9117617854063282
RDF_188,1.910345428337891
MORSE_39,1.907557899306787
RDF_194,1.8983048328648364
GETAWAY_216,1.8937558789008047
RDF_48,1.8774226726775607
MORSE_46,1.8766568027580852
GETAWAY_25,1.8735769874885273
RDF_202,1.8730883538427532
GETAWAY_32,1.8681905959059142
GETAWAY_31,1.8664202317356298
GETAWAY_130,1.865325410000568
RDF_42,1.8596049738753966
RDF_47,1.8573217106738915
GETAWAY_269,1.8490546497690363
RDF_205,1.8361133413927873
GETAWAY_2,1.8163706217593074
GETAWAY_162,1.8159788714704068
RDF_44,1.81216354995232
MORSE_151,1.8083659399016254
HDonors,1.8048172973261294
RDF_192,1.796215581911751
GETAWAY_132,1.7913825432341977
MORSE_9,1.7738593894462458
GETAWAY_271,1.7731042016914214
GETAWAY_266,1.7606135328086863
WHIM_76,1.747049559796733
WHIM_53,1.7440789789119955
MORSE_15,1.7402490392890064
RDF_38,1.7269976096490347
RDF_204,1.7216097687104712
LabuteASA,1.713916602657517
RDF_191,1.7121476553333428
MORSE_23,1.7098870532388035
RDF_201,1.6924106538211872
RDF_203,1.6914547511416083
RDF_41,1.6782814399624333
RDF_207,1.6736968788823703
LUMO,1.6678137017608932
GETAWAY_131,1.6623414259843003
PEOE_VSA10,1.648290373963285
MORSE_91,1.6310103548086023
Ipc,1.6227046442271473
MORSE_29,1.6142228495309094
WHIM_9,1.5684598219303267
GETAWAY_268,1.5607893933340844
GETAWAY_1,1.5592046961457509
MORSE_93,1.5435170374400842
WHIM_31,1.4812231108617469
WHIM_20,1.4494962725482166
MORSE_27,1.3656021101055156
HOMO,1.352177584651052
GETAWAY_4,1.2611808778854507
MORSE_157,1.229414472597706
WHIM_75,1.2116614330324598
WHIM_42,1.17530718169495
Electronegativity,1.0406451540415207
PetitjeanNumber,0.9429121737037311
