Molecule ChEMBL ID,-logIC50,GETAWAY_18,GETAWAY_19,GETAWAY_20,GETAWAY_24,GETAWAY_59,GETAWAY_60,GETAWAY_94,GETAWAY_95,GETAWAY_96,GETAWAY_100,GETAWAY_141,GETAWAY_145,GETAWAY_148,GETAWAY_149,GETAWAY_150,GETAWAY_153,GETAWAY_202,GETAWAY_203,GETAWAY_204,GETAWAY_229,GETAWAY_237,GETAWAY_238,GETAWAY_257,GETAWAY_258,WHIM_19,WHIM_77,WHIM_84,WHIM_101,MORSE_22,MORSE_40,MORSE_42,MORSE_43,MORSE_45,MORSE_75,MORSE_77,MORSE_90,MORSE_94,MORSE_193,MORSE_194,MORSE_197,MORSE_200,MORSE_203,MORSE_205,MORSE_206,MORSE_210,MORSE_211,MORSE_214,MORSE_216,MORSE_218,MORSE_219,MORSE_223,RDF_25,RDF_26,RDF_27,RDF_28,RDF_29,RDF_182,AUTOCORR3D_4,AUTOCORR3D_5,AUTOCORR3D_8,AUTOCORR3D_9,AUTOCORR3D_26,AUTOCORR3D_27,AUTOCORR3D_28,BalabanJ,Kappa3,PEOE_VSA3,PEOE_VSA4,JGI2,JGI3,JGI4,max_abs_charge,aliphaticHeterocycles,aliphaticRings,aromaticHeterocycles,HAcceptors,rotatableBonds,satureatedRings
CHEMBL3935137,11.51292546,0.676041798,0.982248965,1.253299213,-0.037730124,0.986827326,0.106920434,-0.541767967,-0.615173045,-0.666061737,0.560178192,-0.753703064,-0.305227308,0.825397076,-0.385630959,0.750528901,-0.425534003,1.005781438,-0.002000239,1.18381823,-0.836165994,0.656856601,1.283279492,0.961736935,2.294755149,1.268569464,1.130721926,0.697723728,0.064426066,1.555102664,-0.556167549,-1.12130883,0.830252355,-0.64942075,1.071819573,-0.798254189,-0.014022617,-1.10657592,0.926719166,-1.528455533,-0.265619674,-1.4003524,0.686863723,-1.25782146,1.024359699,0.429832702,-0.747750401,1.205643308,0.742570829,-0.728963817,1.732145099,-0.123976197,0.936791257,1.589182494,0.591197634,0.259489199,0.85676269,0.391770491,-0.148433077,-0.70607096,-1.526957062,-0.699221546,-1.122686948,-0.789645562,-0.550916802,-0.833129341,-0.174876567,0.18299965,0.948454501,0.278787761,1.228126084,-0.059953022,-0.900475721,-0.417060297,-0.629914857,0.948005698,1.162474476,-0.619306956,-0.499087154
CHEMBL3682552,17.95067711,-0.911948857,-0.715914087,-0.409270542,-0.402802369,-0.593707542,-0.416134929,-0.504906102,-0.327130681,-0.359765446,-0.441293456,0.512492506,-1.51112212,-0.672242106,0.019271829,-0.264945297,0.044639373,-0.977623897,-0.16300407,-0.38622644,-0.439104778,-0.065092315,-1.374272423,-0.38536925,-0.490089277,-0.773182074,1.252938018,2.216913048,-0.650909158,-2.129303084,-0.349407453,0.643175897,0.448223561,-0.662488691,0.732453068,-0.872344615,-2.778746629,-0.794036983,-0.043820464,1.081727407,0.533354253,0.607925287,0.617642927,0.537076957,0.533858545,0.011654438,0.360277855,-0.075771193,0.367730876,-0.638313733,-0.605650408,-0.225837437,1.166951447,1.114348036,2.56133961,1.775776274,1.527967084,-0.991708467,-1.413596333,-0.952151647,0.070850808,0.116190589,-0.168052988,-0.061188996,0.143985765,-0.948439868,0.395336697,1.102142134,-0.705658395,-0.179137875,-0.730115585,0.1098467,0.014449498,-0.417060297,-0.629914857,-0.191692329,0.193992556,1.149368804,-0.499087154
CHEMBL1086310,10.41431318,1.184695054,0.693445725,1.533992808,-0.855971199,0.354613379,-0.57958973,-0.578629832,-0.687183636,-0.870259265,-0.016426696,-1.102197258,0.599193802,1.997125141,-0.112556985,1.172451279,-1.0186758,0.683276505,-0.137847222,1.044993228,-0.637635386,1.190114324,2.06120924,-0.14815469,0.145497883,-0.391546272,-0.052566598,-0.214212255,-0.496621169,1.162737376,-0.027104951,-0.836184817,0.620449657,0.635593509,0.013420285,0.561970043,1.10167532,0.305430349,-0.594834029,0.799104753,0.266445498,0.483110156,1.064964019,0.468386628,0.493366354,-0.929311227,0.035874145,1.511510965,-1.622388558,0.409892983,-0.497060357,1.47606315,-0.429599653,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-0.299746588,-0.074011709,-0.624044065,-1.207395488,-0.5050758,-1.953572062,-1.486430105,-1.083182598,0.170358491,-0.978566456,-0.301293126,-0.705658395,0.344344453,0.387228591,1.229225489,-2.251792826,-0.417060297,-0.629914857,0.948005698,1.162474476,-0.619306956,-0.499087154
CHEMBL4248352,11.51292546,-0.328858539,-0.300037421,-0.16096467,-0.330915556,0.108752399,0.989576359,0.342916803,1.473134091,0.865419721,0.196006683,1.566106618,-0.068355112,-0.788638934,-0.352673755,-0.972916745,0.004855472,-0.321863868,-0.54538817,-0.88203002,0.057221743,0.189230599,-0.501911896,-0.444208371,-0.28884796,-0.467873433,-0.249328107,-0.217088103,-0.650909158,-0.729707394,0.140735598,-0.385360462,0.891314334,-0.650872743,0.728210986,-1.238997236,-0.651564296,-0.241512791,-0.837336255,-0.569413419,-0.964710332,0.194655935,-0.354794229,0.042596091,-0.860106678,-1.029012777,2.239993723,-1.030736879,1.287492347,-0.087640523,0.460158552,-0.699826788,-0.709644348,-0.618011958,-0.560148712,-0.475294174,-0.407218359,1.240450542,0.461822141,0.524332472,0.725952034,0.240443867,0.998721852,0.888971744,0.750177366,-0.205163642,-0.349233303,-1.379930219,0.948454501,-0.540903364,-1.161728035,-0.824550158,-0.915484213,-0.417060297,-0.629914857,2.087703724,-0.290248404,-0.619306956,-0.499087154
CHEMBL3353606,18.01521564,0.427918258,0.092734985,-0.474045987,0.90666526,1.408303291,0.629975797,0.195469341,0.320964637,0.252827138,0.317397186,1.703181001,-0.089888948,-0.881756396,-0.536292461,0.149825855,-0.190447315,0.543524368,-0.112690373,0.585548577,-0.24057417,-0.270191439,-0.465938266,1.104189543,0.729433104,-0.563282383,-0.212855242,0.151649569,1.032232546,0.248813353,-0.99644493,1.79710711,-0.361239088,-0.845439874,0.310365977,-1.100315157,-0.682215339,-0.425687522,0.946356048,-0.303691349,-0.395477147,-0.365788478,-0.445973282,0.142387252,-1.161931451,0.748826003,-0.788125321,-0.679590677,0.590653315,-1.126469644,0.942355784,-1.663791014,-0.463926119,-0.64832054,-0.557768492,-0.475294174,-0.407218359,0.095533115,-0.088895983,-0.159224991,0.638072601,0.947134383,1.599787679,1.759952421,1.459865095,0.039114766,0.052704751,1.102142134,0.948454501,1.174729223,0.434859672,0.500318553,0.014449498,-0.417060297,-0.629914857,0.948005698,0.193992556,0.265030924,-0.499087154
CHEMBL3682539,19.73001406,-0.229609123,-0.04589057,-0.2041483,0.051071233,-0.031739589,-0.252680128,-0.578629832,-0.399141272,-0.359765446,-0.380598205,0.076874764,0.082381739,-0.051459026,-0.465669882,0.199884442,0.116973738,0.909029958,-0.495074473,0.255012857,-0.73690069,0.041559229,0.235547518,0.019691644,0.237733486,0.072777286,-0.154786601,-0.058107615,1.172494355,-1.002449118,-0.659547597,0.72527967,-0.181184534,-0.791716114,0.399449684,-0.608278738,-0.326663248,-0.872171717,0.901231024,-0.857317505,-0.845459115,-0.740901332,-0.477551349,-0.861789274,-0.35553377,0.437581527,-2.999617711,-1.68395114,-0.892854235,1.618039789,-0.426739927,-0.090146368,-0.445898551,-0.295562317,-0.162992027,-0.475294174,-0.407218359,-0.460023166,-0.222854445,0.0048288,0.845787624,0.59767204,0.698188939,0.841463707,0.898028976,-0.06470968,0.518574697,0.573271924,-0.705658395,0.33027865,0.21560875,0.677181446,1.489041027,-0.417060297,-0.629914857,-0.191692329,0.678233516,0.707199864,-0.499087154
CHEMBL3898239,11.51292546,0.179794718,0.127391374,0.475993873,0.303379851,0.635597355,0.106920434,-0.062563717,-0.25512009,-0.666061737,0.347744812,-0.532990075,-0.649768682,1.228906079,-1.115397611,0.310728456,-0.378516665,1.591665399,-0.474948994,1.008634298,-0.339839474,1.132686569,1.912818016,1.683909722,2.38195972,1.21768469,1.270534575,1.337285424,0.625473301,0.930667664,-1.058472958,-1.439274352,0.971164615,-0.573917087,0.880925914,-0.591180947,-0.492178877,-1.03960329,0.357103635,-1.050650942,0.013463219,-1.6739,0.908746695,-2.145873295,0.720524675,0.162756529,0.118028331,1.171130291,0.415948174,-1.718300076,1.393937319,-0.414317909,1.186213781,-0.474607461,0.392279261,0.075085472,0.110937727,0.469462375,-0.312160087,-0.542017169,-1.247340685,-0.46624665,-0.804475628,-0.504597341,-0.343924548,-0.71595629,-0.243398627,0.667292427,0.948454501,0.779907562,1.966183268,1.065293887,-0.50562149,-0.417060297,-0.629914857,2.087703724,1.646715435,-0.619306956,-0.499087154
CHEMBL3944840,16.11809565,-0.986385919,-0.415558717,0.637932485,-0.232952154,-0.066862586,1.251104041,0.342916803,0.609007,0.457024666,1.288521208,0.299911048,0.685329145,-1.223187091,-0.319716551,-0.922858157,2.500391082,-1.778511146,-0.681235153,-1.172901454,0.752078871,0.197434564,-1.738505427,-0.95022481,-0.777193556,-0.334300902,-1.157150517,-0.806210116,-0.664935339,-0.576589233,0.239250702,-0.382374871,-0.390987232,1.113299374,-0.663191685,1.082502779,-0.430876792,-1.000535923,-1.99973353,0.963654383,0.209540625,0.709935515,-0.413976963,0.420952265,0.161962178,-1.172882631,0.729620607,0.489735676,0.11178289,0.429690128,0.328606728,1.066387648,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-0.456761293,0.953003169,1.918789695,0.638072601,-1.095278869,1.440682019,0.746447633,-0.447420675,1.200263024,-0.055112799,-1.379930219,-0.705658395,-0.756059354,0.591697542,-0.061590025,0.472282693,-0.417060297,-0.629914857,-1.331390355,-0.774489364,0.265030924,-0.499087154
CHEMBL3892970,11.51292546,0.440324435,1.074666002,0.929421988,0.573307785,1.829779256,0.172302354,0.52722613,0.104932864,-0.410814828,0.651221069,-1.051084776,-0.71437019,0.088217168,-1.129522127,0.074737974,-1.268229361,0.935905369,-0.610795976,0.41697536,0.851344175,-0.212763685,0.856092636,0.78707765,0.566092235,1.109554547,1.999192034,0.20062886,0.162609332,1.863731457,-0.204675386,-2.669338155,2.289477093,-0.983379258,2.204455284,-0.807752961,0.831946149,-1.620032745,0.915321814,-1.481285739,-1.474179566,-1.083642348,2.783772833,-1.087549995,1.053939101,0.255225842,-0.800413341,0.476120449,0.414627152,1.185107493,-1.233750572,0.352987205,1.068911109,0.991429896,1.933641631,1.563765079,0.995343745,-0.306418601,-0.446118549,-0.938480498,-0.783976403,-0.5050758,-0.945902882,-0.29872918,0.277052214,-1.034052871,0.047804137,0.18299965,-0.156406687,-0.318506547,0.598837727,1.455698773,1.490615258,-0.417060297,-0.629914857,2.087703724,2.615197355,-0.177138016,-0.499087154
CHEMBL5287633,23.71899811,-1.122853866,-0.773674735,-0.85190275,-0.989878007,-1.366413478,-1.266099894,-1.094695948,-1.479300135,-1.482851849,-1.04824597,-1.284575886,-0.197558128,1.79537064,0.461839993,0.096191654,0.540129777,0.366146655,0.02315661,-0.316813939,-1.233227211,1.518272922,1.224822343,-1.311311203,-1.052894161,-0.728657897,-0.340190332,0.201999381,-1.099746946,-0.578981704,1.077237209,0.374472639,0.050537849,0.294375033,-0.319583098,0.351097292,-0.817079924,0.065445094,-0.212432286,0.604880075,0.672711243,1.156800383,-0.616202066,1.022831689,1.460009728,-0.81798644,2.18381992,0.282974206,-0.221444874,0.118145587,-0.584602116,1.053376176,-0.735574412,-0.638498314,-0.560148712,-0.475294174,-0.407218359,2.089575393,-1.741050352,-1.649380258,-0.192787491,-0.140081796,-1.564647115,-1.264725932,-1.053612276,-0.527196666,1.361746908,-0.85106001,-0.705658395,-1.268747492,-2.24419791,-1.534990244,0.250778064,-0.417060297,-0.629914857,-1.331390355,-0.290248404,2.033706684,-0.499087154
CHEMBL3980601,15.37615831,-1.681131831,-1.570771678,-1.100208622,-0.87218097,-1.506905466,-0.416134929,-0.025701851,0.536996409,-0.46186421,-0.593031585,-0.663094574,-0.391362651,0.158055264,-1.313140833,-1.369809829,1.006686434,-0.617493389,-1.818324712,-1.559628247,-0.439104778,0.615836777,-0.205129449,-1.545428968,-1.106558512,-1.466487113,-0.629253785,-0.000163766,-1.113773127,-0.748847164,-0.069673206,-0.167412264,0.283825924,0.242103267,-0.06717926,0.288405393,-1.000986178,-0.05733806,-0.657924147,0.932031806,0.864730603,0.379097547,-0.297075378,0.294087717,0.830226924,-0.695813297,0.445591817,0.779771674,-0.532545523,-0.440863263,-0.714240459,0.870843806,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,0.82663747,-0.193085898,0.729399711,1.540834048,0.496716252,0.928008225,0.73061162,0.07005996,0.873216554,0.223937042,-0.85106001,-0.705658395,-1.695197086,-0.397932181,-1.57582239,0.311326091,-0.417060297,-0.629914857,-1.331390355,-0.290248404,0.707199864,-0.499087154
CHEMBL3682608,16.03191795,-0.316452362,-0.126755477,-0.236536022,0.005965782,-0.242477572,-0.416134929,-0.83666289,-1.191257772,-1.278654321,-0.593031585,0.558958399,-0.92970855,-0.198895007,-0.955319765,0.35721143,-0.255548244,0.527399121,-0.968023227,0.314509286,-0.836165994,0.074375089,0.17709037,-0.156825718,0.080765259,0.435331297,0.489727318,1.329489179,0.246766418,0.100480135,-1.102257449,0.229671439,0.670551794,-1.199726291,1.018793556,-0.828650261,0.041149259,0.048701936,1.287188634,-0.814240822,0.199487739,-1.116681647,-0.236219634,-1.059134126,-0.352087626,1.664220546,-1.857183001,-0.779013497,0.537812441,2.192677964,-0.099056293,-0.303906272,-0.043365172,-0.167592747,1.217875519,0.979760954,-0.189828848,-0.505541121,-0.609845559,-0.405305677,0.462313736,1.001495192,0.167836739,0.429727386,0.720607044,-0.024027164,0.799348861,1.102142134,-0.705658395,0.378336812,0.356071417,1.11933006,1.489041027,-0.417060297,-0.629914857,-0.191692329,0.193992556,0.707199864,-0.499087154
CHEMBL3682580,18.42068074,-0.452920309,-0.32314168,-0.236536022,-0.351353964,-0.13710858,-0.285371088,-0.689215429,-0.471151863,-0.155567918,-0.228860076,-0.016057021,-0.154490456,0.119256322,0.659583214,0.485933512,0.171224513,-0.397115019,0.616858238,0.400448574,-0.73690069,0.533797127,-0.79419764,0.294687113,-0.036960912,-0.855869831,0.303523744,0.140033838,0.246766418,-0.361266819,-0.187648084,1.279106941,1.209149765,-0.900615627,1.311497167,-1.284591344,-0.553480961,-1.391209594,-1.206814806,1.348703817,1.022441029,0.54384907,1.829947915,0.173040591,1.648111751,0.345370508,1.452156142,0.244028324,-0.301036441,0.670902707,-0.104796736,1.23851084,-0.131280438,0.437456362,-0.092605526,0.677848518,0.045073655,-0.898300285,-0.967068125,-0.774426707,0.158730241,0.263741356,-0.256445022,0.017991066,0.395333502,-0.770326646,0.166096013,1.58643491,-0.705658395,0.812435954,-0.22858378,-0.152297507,0.014449498,-0.417060297,-0.629914857,-0.191692329,-0.290248404,0.707199864,-0.499087154
CHEMBL3687319,16.21240633,-0.601794432,-0.380902329,-0.2041483,0.291398715,0.108752399,0.237684275,-0.541767967,-0.471151863,-0.717111119,-0.077121948,0.849370227,-0.412896487,-0.299772258,-0.602206868,-0.157676896,0.131440612,0.817653561,-0.283756944,-0.052385363,-0.439104778,0.377921793,0.096149702,0.585166562,0.090827325,0.33356175,-0.207416306,0.225410583,0.260792598,-1.145997394,-0.787252362,-0.258472813,0.650197801,-1.966378866,1.037882922,-1.700637583,-2.674533085,-0.269418053,1.576514209,-1.365094226,-1.455918359,-0.512741052,-0.037758803,-1.777361989,1.060831389,1.257148932,-1.921431788,-1.707698629,0.034833367,-0.193398954,-0.972082035,-0.677893164,-0.248336156,-0.162821951,-0.259220916,0.140918664,-0.406837642,-0.882287454,-0.594961285,-0.17289614,0.398401421,0.318102165,0.450691245,0.493071436,0.587540595,-0.029397076,0.891141885,1.58643491,-0.705658395,0.099599469,-0.003241148,1.358599809,1.489041027,-0.417060297,-0.629914857,-0.191692329,0.193992556,0.707199864,-0.499087154
CHEMBL5282082,17.4651693,0.217013249,-0.33469381,-0.236536022,0.206121222,-0.277600569,-0.089225327,-0.541767967,-0.471151863,-0.002419772,-0.077121948,0.054803465,-0.197558128,0.85643623,1.144524925,1.054456038,0.200158259,1.097157835,1.447034244,1.444941449,-0.141308866,0.451757477,0.788642079,0.746819304,2.038507872,-0.862230428,-0.361146233,0.162771013,0.415080588,-0.583766647,0.949532444,0.668553427,-1.258380478,1.383370168,-1.312230126,1.413060065,0.231185721,2.353676596,1.123313546,-1.553212247,0.407831511,-0.450222243,-0.922572052,0.693252361,-1.332515576,2.207929776,-1.039854174,-0.774580632,1.189736729,-0.462744318,1.083475014,-0.025460763,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,0.177376474,-0.461002823,0.086855696,1.476921733,1.514039963,0.698188939,1.015659842,0.898028976,-0.127235366,0.34737756,-0.420742704,2.546276089,1.195325578,1.647754024,-0.064867928,0.067030939,1.438432454,0.857320942,-0.191692329,-0.290248404,0.265030924,1.579912839
CHEMBL3956363,11.51292546,0.154982364,0.473955262,1.339666473,1.112458881,1.021950323,0.793430598,1.669943958,1.473134091,1.580111069,1.622345091,-0.756026359,-0.111422784,0.91075475,-0.955319765,-0.100467082,-0.204914188,0.075892216,-0.73154885,-0.025942505,1.049874784,-0.081500245,0.595283818,0.129937575,-0.158376506,1.319454238,0.462372669,0.446626225,0.092478428,2.684349101,1.828870969,-0.746617065,-1.119033909,-0.186234819,-0.048089894,0.00534197,0.721602397,0.472861922,-0.527975753,0.563519857,1.33896862,0.865787564,0.522072222,-0.272663429,1.550471006,-1.334316488,0.118028331,2.424047805,-1.053028136,-0.111605487,-0.336806317,0.892033918,-0.649881723,-0.051129212,-0.504043529,-0.350352685,-0.149092109,-1.14931624,-0.014474615,0.155211442,-1.287285882,-0.668158227,-0.698405188,-0.694629488,-0.255213582,-0.720079179,-0.375980217,-0.301293126,-0.705658395,0.296355241,0.671297389,1.599967598,-2.261761006,-0.417060297,-0.629914857,2.087703724,1.646715435,-0.619306956,-0.499087154
CHEMBL1288716,10.74745762,3.938866346,3.78941646,4.006255625,0.265322126,2.356624212,1.578013643,3.844794018,2.193239999,3.315790056,3.412855007,-0.493494066,4.604487285,-1.044711955,0.687832246,-0.643960314,-1.778186638,-1.660259338,0.174097702,-1.110099667,3.432242082,-1.508990149,-0.924602049,-1.424034571,-1.425190597,1.542075122,-2.129440317,-2.036331749,-0.019731019,1.184269618,1.594137449,0.238628214,-1.421212423,1.206226959,-1.074673572,0.522075198,1.555310746,-0.671253829,-1.272266657,1.261527173,1.083219491,1.193288229,-0.581905358,1.045430136,0.011767738,-1.06078296,-0.208481896,0.979567214,-1.178525213,0.79697926,-0.064135263,1.192041296,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-1.191720589,4.242427635,1.82309165,-4.530835857,-4.411288217,-3.084990089,-3.90933999,-3.892363189,2.64846418,-2.000587921,-1.379930219,-0.705658395,-0.428534446,-0.369707448,0.358885782,-1.79858745,-0.417060297,-0.629914857,-0.191692329,-1.742971284,-1.503644835,-0.499087154
CHEMBL3687326,16.16938895,-0.514951194,0.069630726,-0.2041483,-0.251276244,-0.488338551,-0.841117412,-0.799801025,-0.903215408,-0.870259265,-0.775117339,-0.56086961,-0.563633339,-0.004900295,-0.592790524,-0.025379201,-0.161513569,0.371521737,-0.681235153,-0.11518715,-0.439104778,-0.179947825,0.199573888,-0.325910771,-0.16206593,0.35264354,0.290886216,0.644857548,-0.300254636,-0.198578773,-0.742251635,0.567043307,-0.470837513,-0.708952484,0.200071863,-0.522789784,-0.541220544,-0.821942245,0.95349432,-0.937793332,0.214982096,-0.77260571,-0.733103651,0.356960623,-1.586668691,1.177077739,-0.51743781,-0.606765044,-0.315567682,0.26297733,-0.331544244,-0.519896713,0.458690263,0.301348376,0.139635925,-0.335133184,-0.272444477,-0.356681098,-0.461002823,-0.35062108,0.454324696,0.683096168,0.185515145,0.445563399,0.557970273,-0.06470968,0.571411663,0.573271924,-0.705658395,0.33027865,0.21560875,0.677181446,1.489041027,-0.417060297,-0.629914857,-0.191692329,0.193992556,0.707199864,-0.499087154
CHEMBL3353569,15.51377968,1.011008576,-0.149859736,0.044157573,0.460544157,1.232688305,1.185722121,0.379778668,1.257102318,1.069617249,0.772611572,0.094299474,1.116005864,-0.617923587,-0.041934406,0.056859907,0.041022655,0.376896819,0.02315661,0.397143216,-0.141308866,-0.828061057,-0.169155819,0.426610616,0.546303506,-0.079877035,-1.100361626,-0.865749162,0.513263854,-0.351696934,1.012776708,2.174784467,-0.757359108,0.332126865,-0.258072919,-0.017455084,-0.504439294,0.439375607,0.237530945,-0.380239111,0.469255572,0.199884377,-1.042401405,1.303857918,-2.547855671,0.378690456,0.386258238,-0.480745037,0.660997729,-0.10274887,1.648908672,-0.079365434,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,0.076999745,0.461822141,0.715728561,0.062861768,-0.45848082,1.599787679,0.983987818,-0.269998743,1.066946005,-0.140504155,0.573271924,0.948454501,0.631734397,0.572139642,0.677181446,-0.920321647,-0.417060297,-0.629914857,-0.191692329,-0.774489364,-0.177138016,-0.499087154
CHEMBL3956560,11.51292546,0.291450311,0.55482017,1.00499334,0.16876827,0.811212341,0.368448116,-0.578629832,-1.04723659,-1.176555557,0.590525817,-0.122928574,-0.477497995,0.840916653,-1.087148579,0.360787044,-0.038545147,1.220784726,-0.379352969,1.316032518,-0.73690069,0.320494038,1.575565235,1.252216384,4.294423037,1.192242304,0.847257378,0.55766093,0.401054407,1.445048986,-1.446452197,-1.621395449,2.543119161,-1.40590937,1.661468875,-0.878043878,0.004368008,-0.274999106,0.227168509,-0.385190454,-0.598287221,-1.081973696,2.703050092,-2.472096418,1.727660241,-0.615483809,1.85099014,-0.257518641,-0.008760354,0.10512115,1.106436787,-0.649639681,0.794793286,0.691711692,1.455557472,0.528131096,0.314621421,1.142001284,-0.341928634,-0.200238438,-1.231362606,-0.606031588,-0.822154035,-0.932169673,-0.329139387,-0.643221842,-0.243398627,0.667292427,0.948454501,0.496445856,2.640930807,0.339896552,-0.50562149,-0.417060297,-0.629914857,2.087703724,1.646715435,-0.619306956,-0.499087154
CHEMBL3682597,16.20147726,-0.217202946,-0.357798069,-0.776331397,-0.512042133,-0.804445525,-0.808426451,-0.468044236,-0.111098909,0.04862961,-0.805464965,-0.005602195,-0.563633339,0.235653149,0.099310752,0.285699163,-0.118112949,-0.42399043,-0.1579727,0.046775353,-0.637635386,0.706080391,-0.483925081,-0.464027864,-0.419319414,-0.576003577,0.037655753,0.660090557,-0.566752073,-0.511992509,-0.325082736,0.477475555,-0.417603992,-0.825111965,-0.012032203,-1.168706319,-0.351184082,-1.430276961,-0.276703271,0.781015847,0.624660289,1.087606968,-0.151105242,0.095400383,-0.105688334,0.115488695,-0.317318639,0.141439172,-0.248195567,0.176495066,-0.514760057,0.534776062,0.291503086,-0.040465081,-0.536006482,-0.45582737,-0.407218359,-0.69013348,-0.535424191,-0.364292229,0.933667057,1.048090172,0.326942399,0.809791682,1.016310264,-0.504365071,-0.321672943,1.102142134,-0.705658395,0.906976602,0.203747458,0.251662112,0.014449498,-0.417060297,-0.629914857,0.948005698,0.193992556,0.265030924,-0.499087154
CHEMBL3682591,17.6787434,-0.812699441,0.023422208,0.152116648,0.364695073,0.635597355,0.760739638,-0.726077294,-0.903215408,-1.074456793,0.044268555,3.041398704,-0.477497995,-0.260973315,-0.771701058,-0.107618308,0.612464142,1.236909973,-0.651046934,0.069912853,-0.73690069,0.369717828,0.455886002,0.203021957,0.325273459,0.079137883,-0.14998754,0.435257637,0.260792598,-0.24882067,-2.150652759,0.487925126,0.520245383,-1.347829629,1.258471151,-1.145909265,-1.062288263,-1.458182224,0.98868149,-1.95720882,-2.073018041,-2.234900631,-1.377421689,-1.073453934,-3.735052257,2.313830386,-0.931719604,-2.009766688,1.780563757,0.963171081,1.202110841,-1.428469242,-0.080902027,0.006681602,-0.525125477,-0.161701656,-0.407218359,0.499264033,-0.371697181,0.0048288,0.693995877,0.543311231,0.645153719,0.651431559,0.80931801,0.33114337,0.997814131,1.102142134,0.948454501,0.505035605,0.733073217,1.093928774,1.489041027,-0.417060297,-0.629914857,-0.191692329,0.193992556,0.707199864,-0.499087154
CHEMBL3956711,11.51292546,0.192200895,0.53171591,0.778279283,0.070804868,0.986827326,0.139611394,-0.025701851,-0.039088318,-0.563962974,0.28704956,-0.414502049,-1.015843893,0.018379071,-0.861156325,0.278547936,-0.834223168,0.516648957,-0.812050766,0.49960929,-0.637635386,-0.097908175,0.685217893,0.292209677,0.487608122,0.403528314,1.521845414,0.534362065,0.064426066,0.552657204,0.118843352,-1.200427011,0.232158096,-0.822207978,0.569132937,-0.667171127,0.212795095,-0.626605409,0.271643394,-0.754164528,-1.408605231,-0.209046481,-0.70905413,-0.77117174,0.74952972,0.416401405,0.175957565,-0.101735114,0.78550404,-1.123343779,1.291566081,-1.117309174,2.214772997,1.260558883,0.942110047,1.254773806,0.944327642,0.587482872,-0.088895983,-0.213909588,-1.06359278,-0.419651671,-0.981259695,-0.932169673,-0.181287777,-0.791961016,-0.122061409,-0.301293126,0.948454501,-0.086225427,0.4803357,0.189339086,-0.943801628,-0.417060297,-0.629914857,0.948005698,1.162474476,-0.619306956,-0.499087154
CHEMBL5287269,12.25316425,-0.217202946,-1.062477975,-1.121800437,-1.02229755,-1.366413478,-1.527627576,-0.099425582,0.248954046,0.252827138,-1.412417478,-1.01042712,0.125449411,1.624655293,-1.115397611,-1.18030232,-1.568416978,0.204894189,-1.566756226,-1.430719316,-0.637635386,0.238454388,1.921811424,-1.780785451,-1.219924454,-0.887672814,0.404304029,-0.4071637,-1.80105599,0.901958009,1.173319842,-0.489856174,-0.47710028,0.711097171,-0.385335359,0.546772007,1.494008661,-0.129891742,-0.505552556,1.202474156,1.049648383,1.013073868,0.204200291,0.556766692,-0.129524163,-1.008607538,-0.004500776,0.904841782,-0.968812992,0.381760199,-0.349722314,0.830322364,0.360156019,-0.370491868,-0.560148712,-0.475294174,-0.407218359,-0.234509127,0.283210857,-0.254923035,-0.424469632,0.644267019,-0.203409802,-0.583777402,-0.595272285,0.64400254,-1.256057547,-0.830163336,-0.103288405,-0.68742362,-0.607853638,-0.292625656,0.239539098,-0.417060297,-0.629914857,0.948005698,1.646715435,-0.619306956,-0.499087154
CHEMBL3682620,15.84806851,-0.192390592,-0.080546959,-0.85190275,3.051288508,0.565351361,0.629975797,0.637811726,0.248954046,0.04862961,0.256701935,1.38372799,-0.585167175,-0.920555339,-0.286759348,-0.100467082,-0.378516665,0.366146655,-0.193192289,0.023637853,-0.24057417,-0.393250914,-0.627819601,0.123743984,0.147845698,-0.308858515,-0.017533451,0.562716132,0.316897322,-1.155567279,-0.208324093,3.237655132,1.675725915,-3.373360579,1.638137428,-2.156578666,-0.866121592,-1.156805392,1.534600081,-1.115612561,-0.82710568,-0.85459212,-0.296447999,-1.823677618,0.283151574,1.605846063,-2.152797637,-1.314756846,0.618064519,1.637836934,-0.073224298,-0.408741563,-0.070776954,-0.219790861,-0.527165665,-0.107548546,-0.406076208,-0.577450594,-0.341928634,-0.774426707,0.494269893,0.807349446,0.821937785,1.063167879,1.090236069,-0.098755975,0.755026487,1.102142134,-0.705658395,0.041929673,0.08188829,0.594297059,1.489041027,-0.417060297,-0.629914857,-0.191692329,0.193992556,0.707199864,-0.499087154
