Molecule ChEMBL ID,-logIC50,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15
CHEMBL4245270,15.01615557,0.2051590030699901,0.37638344180517325,-0.5066176942729578,-0.3869412425726885,0.5170901232418296,-1.283664426976697,-0.7334421242892868,0.09273998792845872,-0.26460400270927403,0.5401527350875975,-0.8838318168176188,0.5510060906542461,-1.219246372190538,0.14448323999129417,-1.0302814422416793
CHEMBL3682559,17.32206846,-0.5328561754526692,1.0238494856030806,0.2695577194444764,0.40945954287557057,-1.151285094534476,0.2645314065359306,-0.1756138466883829,0.43241035867262406,-0.4675610562732697,0.35940110801096653,0.3999973340846109,1.401922603374249,-1.5509396515360745,0.13036667852338485,0.5565372694374708
CHEMBL3682619,17.89005249,-0.7718077629929009,-0.6321161300663195,-0.3105160728832612,-0.8210245567464547,0.12654530879257012,0.4825574164445918,0.19686809370397387,0.09537174559723181,0.042153599205830186,-0.7397311248365649,0.9333764335756982,-1.2109917000828134,-0.9917469333971421,-0.04628905046947913,0.4665569748421298
CHEMBL3948210,11.51292546,-0.4372906527713426,-0.4659712280733761,2.2366190851519674,-0.1849705849428139,-0.4697174652944007,1.5230233761816896,-2.82084330011091,0.698728237216787,-1.15012535307127,-0.49976302565219866,-0.9445488599558192,0.9233261265577662,-0.04777330001666885,0.02951192778560814,1.3629063657779805
CHEMBL3687368,19.19720953,-0.7947605081904708,0.09990075878259358,-0.8964990223473895,1.0973598582314896,-1.5048070488923457,0.7820978259123382,0.8692736973538738,-0.9237156122437211,-0.294811296037602,0.8652077534562442,0.1622334482348508,-0.03875387000671648,-1.109624583535512,-1.9816373548218666,0.2539177930695387
CHEMBL3945471,11.51292546,-0.6247831581307358,-1.3806313687046115,1.4405213425107248,1.082751098662533,0.26746563533524603,0.0004965579016731451,-1.641144206785485,-1.0267011778897894,1.1866751478422755,1.5638323168396235,-1.1700985183485262,-0.14935865003186988,1.2130722926083497,0.3448567401196987,0.8329123375511184
CHEMBL3299019,11.42674777,1.414453747666736,-1.6156827696974734,-1.1454623124236414,-0.3855280751211638,2.5842865966920963,0.7126283107644779,-1.6213431382224646,0.09675673202099216,1.3889763829771764,-1.6490497901326413,-0.027283543542420602,3.7448921508135644,-1.8468759765720861,-0.6374290719908161,-1.2275368284634618
CHEMBL3682554,16.54887857,-0.6303416511761496,0.7924813145101651,-0.9409597933472182,0.7328114510523723,-0.7772272376918806,-0.021979575586893178,0.990133498758819,-1.6183244953824996,-0.4722877119071314,-0.180469249890884,0.019042590030532394,0.011764801422819647,-0.3474957985074007,-0.921287913490897,-0.779530621005254
CHEMBL3935896,13.07357321,0.21024831535366395,0.7464256378326153,-1.817650533103828,0.4699104092338605,1.003698191268442,0.9566488230635719,-0.22933344612947226,0.591580752537514,-0.5832067813807785,0.369811851410353,-0.11543712881957173,-0.676722533848669,0.5267375030212748,-0.24290692953177784,-0.31558578331546827
CHEMBL3924373,11.51292546,-0.5308401873732951,0.03155308390737703,1.4137728609503373,0.1302112807696399,0.5531230478240953,1.4094477681253452,-1.7176312622331922,-0.3324916885882551,1.2311802415702287,0.87711539774966,-0.7819077727856303,-0.5510445242278404,0.19388518953028347,0.3817377617149527,0.7072221084636205
CHEMBL3901461,9.361163262,0.6344681314223298,1.5158972450282149,-1.0003797110339339,-1.235577187248364,-0.04456986737826959,0.7316412645142079,-0.2981927156154945,0.6250810757615607,-0.7051641246394736,0.37741787434499613,-0.18795156402458701,-1.6876660103326664,1.1492247474668773,-0.7297531663465678,-0.6669689573656709
CHEMBL3932546,11.51292546,-0.41709416920494474,-0.47240960863895765,1.4534949032300502,0.246180575540253,0.7779068260834927,1.4687759905921465,-1.25012638685586,-0.15818327506527113,0.7434334618179226,-0.29159974203750805,-0.37569108983845245,-1.3810395852945736,-0.4415775136756806,1.0462508168848679,-0.40600841177133057
CHEMBL3577886,14.89432022,0.1300789301735774,0.40450603108039807,-0.4971620682809311,-0.47282731338436657,-1.67485284612835,-0.5820213092573617,-0.5751402802394249,-0.4873254906897891,-0.3033413152859132,-0.7175123971159156,0.17321669748064503,0.16309776246341465,1.2850482075755496,-0.11062829134551055,2.0709434501812947
CHEMBL3924146,11.51292546,-0.10806181433659488,-0.5083398455024098,0.32356874105234323,2.5946555557642608,-0.8769856566134865,-0.4408921591304951,-1.7362191410447425,0.7271359506151175,2.019865836947301,0.009504947679049407,-1.8463557838645137,-1.8059805789074217,0.5679312340373004,1.3172631159510058,-1.0049948587843782
CHEMBL3687409,16.08853685,-0.6145614334509261,0.4694110338645733,0.673406973725053,-0.7608565305404609,-0.20656968934731507,0.956709809145244,0.49678889461441206,0.2735076315852939,-0.0016690554811300629,-1.0679797238075752,0.4587081085039733,-0.606437103215868,-0.48774310907889656,-0.6373482524648812,-0.2672163286109231
CHEMBL2443066,15.99499345,0.21520464328355002,0.02210326166348237,0.6036118356982687,2.6144752778905835,-0.8027343181158544,-1.5636225262942847,0.2672881595119536,0.37551189281977443,-0.5431274021430789,-0.2720118572566211,-1.3912106530993043,0.0030249940829701095,-1.4098735035998982,0.30751078428911943,0.8388454459051756
CHEMBL4762495,16.02278547,0.10018948876696525,0.12159031479025935,-2.024680878351915,0.8397703814251724,1.8234483146279579,1.482082019042204,-0.09770295803275426,0.08501593994145222,-1.859024115536109,0.7063895728333877,-0.624251162246811,-0.6428019477199408,-0.614335045324415,1.1576005822852031,-0.26875803850095015
CHEMBL3916922,13.97802949,0.293423320130813,0.7719706756933467,-1.535823809464548,0.5826736754109386,1.1664178845232822,1.2198793237534031,0.44806901809140226,0.8298875973109993,-0.9495141294361673,-0.02519197902709829,-0.008627214973082135,-0.7686510325614067,0.7043990855576007,-0.9731387332286565,-0.3804814701823789
CHEMBL3900018,14.34511134,0.4618168376434129,1.3186585873875758,-0.8904524596834659,0.4023700011868084,-0.4510825649283706,-0.3873400649946204,-1.1375424996129702,0.7806374360710909,0.8028463113999974,0.21647433671876734,0.6491348507355692,-0.8110263132233169,0.7158032122320542,0.2797198316635744,-0.8731443148100545
CHEMBL3687392,20.19263759,-1.6335636349752598,0.012057667452846308,1.1302326304470323,-0.47194897060526964,0.7108605433873063,0.09903574743154954,1.6722002697649911,-0.865659982068839,-0.1582262527050241,0.7250786606540649,-0.6317158383866349,1.8545174511668125,2.7527126879920987,0.10628334542805086,-2.4316846283631315
CHEMBL3687386,18.61913168,-1.1898448480083017,0.6187418794579876,0.3321321766705786,-1.309767501045088,0.13227551846155922,1.06858007592939,0.2620812723393438,0.8540670182315715,1.040518730765918,-1.5725894706231365,-0.3913024646847684,0.25072332092593863,-1.023160873539573,-0.28256021824362154,1.030895596637837
