Molecule ChEMBL ID,PMI1,LabuteASA,GETAWAY_1,GETAWAY_8,GETAWAY_14,GETAWAY_18,GETAWAY_29,GETAWAY_33,GETAWAY_48,GETAWAY_84,GETAWAY_95,GETAWAY_97,GETAWAY_98,GETAWAY_135,GETAWAY_139,GETAWAY_145,GETAWAY_156,GETAWAY_161,GETAWAY_162,GETAWAY_174,GETAWAY_177,GETAWAY_186,GETAWAY_189,GETAWAY_193,GETAWAY_199,GETAWAY_202,GETAWAY_203,GETAWAY_214,GETAWAY_217,GETAWAY_247,GETAWAY_249,GETAWAY_251,GETAWAY_270,WHIM_9,WHIM_10,WHIM_11,WHIM_32,WHIM_41,WHIM_75,WHIM_77,MORSE_9,MORSE_10,MORSE_11,MORSE_25,MORSE_30,MORSE_43,MORSE_60,MORSE_62,MORSE_73,MORSE_74,MORSE_84,MORSE_89,MORSE_195,MORSE_196,MORSE_199,MORSE_201,MORSE_203,MORSE_205,MORSE_217,MORSE_218,RDF_0,RDF_16,RDF_19,RDF_20,RDF_25,RDF_33,RDF_35,RDF_38,RDF_40,RDF_44,RDF_56,RDF_65,RDF_67,RDF_72,RDF_80,RDF_183,RDF_191,RDF_194,RDF_195,RDF_196,AUTOCORR3D_8,AUTOCORR3D_15,AUTOCORR3D_17,AUTOCORR3D_26,AUTOCORR3D_63,AUTOCORR3D_65,AUTOCORR3D_67,HOMO,LUMO,Hardness,BalabanJ,PEOE_VSA13,GGI7,JGI6,JGI9,aliphaticRings,HAcceptors,rotatableBonds,ringCount,molLogP,PMI1_is_imputed,LabuteASA_is_imputed,GETAWAY_1_is_imputed,GETAWAY_8_is_imputed,GETAWAY_14_is_imputed,GETAWAY_18_is_imputed,GETAWAY_29_is_imputed,GETAWAY_33_is_imputed,GETAWAY_48_is_imputed,GETAWAY_84_is_imputed,GETAWAY_95_is_imputed,GETAWAY_97_is_imputed,GETAWAY_98_is_imputed,GETAWAY_135_is_imputed,GETAWAY_139_is_imputed,GETAWAY_145_is_imputed,GETAWAY_156_is_imputed,GETAWAY_161_is_imputed,GETAWAY_162_is_imputed,GETAWAY_174_is_imputed,GETAWAY_177_is_imputed,GETAWAY_186_is_imputed,GETAWAY_189_is_imputed,GETAWAY_193_is_imputed,GETAWAY_199_is_imputed,GETAWAY_202_is_imputed,GETAWAY_203_is_imputed,GETAWAY_214_is_imputed,GETAWAY_217_is_imputed,GETAWAY_247_is_imputed,GETAWAY_249_is_imputed,GETAWAY_251_is_imputed,GETAWAY_270_is_imputed,WHIM_9_is_imputed,WHIM_10_is_imputed,WHIM_11_is_imputed,WHIM_32_is_imputed,WHIM_41_is_imputed,WHIM_75_is_imputed,WHIM_77_is_imputed,MORSE_9_is_imputed,MORSE_10_is_imputed,MORSE_11_is_imputed,MORSE_25_is_imputed,MORSE_30_is_imputed,MORSE_43_is_imputed,MORSE_60_is_imputed,MORSE_62_is_imputed,MORSE_73_is_imputed,MORSE_74_is_imputed,MORSE_84_is_imputed,MORSE_89_is_imputed,MORSE_195_is_imputed,MORSE_196_is_imputed,MORSE_199_is_imputed,MORSE_201_is_imputed,MORSE_203_is_imputed,MORSE_205_is_imputed,MORSE_217_is_imputed,MORSE_218_is_imputed,RDF_0_is_imputed,RDF_16_is_imputed,RDF_19_is_imputed,RDF_20_is_imputed,RDF_25_is_imputed,RDF_33_is_imputed,RDF_35_is_imputed,RDF_38_is_imputed,RDF_40_is_imputed,RDF_44_is_imputed,RDF_56_is_imputed,RDF_65_is_imputed,RDF_67_is_imputed,RDF_72_is_imputed,RDF_80_is_imputed,RDF_183_is_imputed,RDF_191_is_imputed,RDF_194_is_imputed,RDF_195_is_imputed,RDF_196_is_imputed,AUTOCORR3D_8_is_imputed,AUTOCORR3D_15_is_imputed,AUTOCORR3D_17_is_imputed,AUTOCORR3D_26_is_imputed,AUTOCORR3D_63_is_imputed,AUTOCORR3D_65_is_imputed,AUTOCORR3D_67_is_imputed,HOMO_is_imputed,LUMO_is_imputed,Hardness_is_imputed,BalabanJ_is_imputed,PEOE_VSA13_is_imputed,GGI7_is_imputed,JGI6_is_imputed,JGI9_is_imputed,aliphaticRings_is_imputed,HAcceptors_is_imputed,rotatableBonds_is_imputed,ringCount_is_imputed,molLogP_is_imputed
CHEMBL3353604,-1.305767973,-1.5666397,0.140612838,-1.551365323,0.996575003,-0.304046185,-1.173461927,-1.437382335,-1.320083513,-0.99469367,0.464985818,-0.699422997,0.225098972,0.16696471,0.488319096,0.771464489,1.832093143,1.734705961,3.373929871,-0.488435747,-0.419953249,-0.941913023,-1.557318291,-0.642233804,-0.512199145,-1.848387215,-1.828387452,1.835694898,1.819337971,1.265828387,0.427234998,1.143012082,-0.34069371,1.407735407,-1.263053463,-0.344281375,-1.350828637,1.02511032,0.770356314,-0.50863738,-0.07429056,0.47448559,0.75622094,-0.228551855,-1.004477513,0.571913212,-0.958326719,-0.626872611,-0.266456455,-0.649142402,0.297822793,-0.223018556,-0.49075166,0.697677435,0.685383481,-0.228859437,0.957473116,-0.111118096,0.044801282,0.491165472,-0.508691287,-1.16855033,-0.413507527,-0.113189935,-0.533813816,-1.442344821,-1.591135872,-1.286827622,-1.863850978,-1.238254681,-0.543809571,-1.604306372,-1.46956416,-1.34826555,-0.50660885,-0.939007516,0.16162714,-1.255053704,-0.807992648,-1.112667001,-0.480392907,-0.815168678,-0.944703956,-1.211078982,-0.005900815,1.149872075,-0.99368585,-0.285187263,-0.076946932,0.301989491,1.129526093,-1.381074899,-1.54070496,-1.637493654,-0.591519478,-0.629914857,-0.774489364,-0.177138016,-1.841038068,-1.252707917,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL258502,-1.474600052,-1.700136756,1.89816995,-1.795032325,1.077051626,0.738072682,-1.015075685,-1.618198953,-1.599712367,-0.99469367,0.753028182,0.229439665,-0.096564672,0.059199102,-0.391735361,0.900667505,1.322774572,3.746991249,2.673215315,-0.862374265,-0.615502857,-1.648477435,-1.101866995,0.658140524,-0.140826372,-2.611648889,-1.531536638,-0.082107759,3.057601091,0.847031717,-0.259409983,3.351916002,-0.415457132,0.071202975,-2.06517487,-0.239754817,-2.000816567,0.560536574,0.614952617,-0.582222985,0.020590786,-0.340417758,0.566607984,-1.050449007,-1.082270079,-0.032443815,-0.602487105,-0.776293109,-1.162429384,-0.596800365,-0.481834077,-0.558849898,-0.719549179,0.827934511,0.222628418,-0.378460157,0.493212796,0.256498221,-0.654759001,1.116859441,-0.538373908,-1.084835303,-0.623386177,-0.4055916,-0.735574412,-1.554645851,-1.516760833,-1.437796906,-1.700336304,-1.585742686,-0.543366339,-1.253316533,-1.321038667,-1.444154783,-0.16946334,-1.169021806,-0.808514746,-1.370693399,-0.607310938,-1.040858308,-0.128875176,-0.486464459,-1.015394618,-0.274123428,0.117950428,1.189601709,-0.702911502,-0.403426783,0.126363835,0.598353413,1.303822965,-0.025676208,-1.553218268,-0.538096837,-1.155980316,-0.629914857,-1.258730324,-0.619306956,-1.841038068,-0.956611564,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL3687320,0.970368022,0.250866173,-2.5092425,0.287080324,-0.130097721,0.452730612,1.178424349,0.999598424,0.311674734,0.409055746,-0.183109499,0.144997605,0.51102221,1.358058276,1.774888775,-0.455964159,0.711592287,-0.277579327,-0.269785818,1.886073839,1.755536142,0.452374084,0.316751798,-0.642233804,0.973291945,0.269395175,0.123784005,-0.158819865,2.314643219,0.573903454,1.008242289,-0.329590531,1.203170941,-1.428321216,-0.757099961,-0.376170834,0.341848265,-1.382226363,1.927250501,0.05653206,-0.604609513,1.196295675,-0.909421014,-0.129025246,0.703966901,-1.087720074,0.299298219,0.665175221,-1.092212069,1.601565223,-1.096649209,-0.176518831,0.346173318,-0.150432336,1.352307408,-0.308158494,-1.30673701,0.345102032,0.359786541,0.401036366,-0.277683066,0.327565526,-0.660599822,-0.087326802,0.192474936,-0.194069667,1.573108833,-0.160838504,-0.483779937,0.452831538,-0.387792151,0.796824113,0.395684559,0.299452497,-0.327338918,0.727318641,-0.100825133,0.298991684,0.485569203,0.859552458,0.486280854,0.145659038,1.357791897,0.309263992,0.394372043,-0.62586984,1.869889375,-0.651198136,-1.161627289,-0.02786684,0.578372329,0.918762981,0.968213148,0.908258631,-0.263503129,-0.629914857,-0.290248404,1.149368804,-0.787635709,0.481803562,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
CHEMBL3353584,-0.280648465,-0.176490209,-0.697606708,-0.165235668,-0.049621098,0.477542966,1.381636886,0.598750108,-0.127236378,0.336926329,0.248954046,0.567207906,0.153618162,0.320105312,1.158559246,0.233118591,0.06645543,-0.852517981,0.150642915,-0.507132673,0.948894008,0.009593719,0.757270265,0.513654487,2.830155807,-0.397115019,-0.002000239,-0.388956184,0.457248538,0.009438377,0.374416153,-0.973854175,0.702256018,-1.08603852,1.130970428,-0.194237384,0.66684223,-0.439000879,-1.07722097,-0.367225044,-0.680853452,1.897868095,-0.574475972,-1.069712222,0.04871414,-0.622709615,0.577145589,-0.284084411,-1.578115883,1.465951762,0.066153323,-0.967014145,0.8869728,0.830716143,-1.653315808,-0.806675063,-1.000994403,0.512912281,-0.859865681,0.255162668,-0.523747689,-0.639129166,-0.709482153,-0.758285664,-0.021880262,-0.352915492,-0.165407698,0.011342319,1.066641373,-0.17774579,-0.514113073,-0.943468361,0.240022128,0.36435649,-0.483001287,0.472361935,-0.448797711,-0.433736492,-0.418849111,-0.541740648,0.28655487,1.485760853,1.125522578,1.369968392,1.036962549,0.483105169,2.252680922,-0.750970226,-0.727217305,0.413480329,1.044580234,0.918762981,0.198644751,0.001204175,1.259505255,-0.629914857,-0.290248404,0.265030924,-0.787635709,-0.319092444,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
CHEMBL3577891,0.692008619,0.175841872,0.302848879,0.287080324,-0.120038144,0.489949143,1.773119862,1.005091587,0.548828318,0.470088329,0.176943455,0.524986876,0.296579781,0.966698961,1.012854866,-0.197558128,0.236228287,-0.708783317,-0.269785818,-0.282769562,0.900006606,0.358165495,0.548210653,0.080196378,0.973291945,0.151143367,-0.017094348,-0.235531972,0.457248538,0.209732437,1.113879978,-0.789778848,0.608801741,0.136399679,1.09394944,-0.326701289,0.463721002,-0.255986979,-0.800947731,-0.198298089,0.389950312,1.142328566,-0.275863952,-0.979817221,-0.99849347,0.171096116,1.303448363,-0.398347144,-0.305778151,0.928256283,1.750212163,-0.992847326,0.730619009,0.65691215,-0.602355026,0.148726071,-0.309204702,0.511793546,-1.387740686,-0.50598545,-0.944036389,-0.488075482,-0.53050975,0.067193064,-0.1199206,-0.160957263,0.694450389,0.254741777,0.888556085,0.714233901,-0.517215692,-0.254088319,0.795353158,0.697493654,0.081735885,0.450617736,0.12595383,1.12242574,1.172381729,-0.320291142,0.670028759,1.612185552,2.175783844,1.529074052,0.97234451,0.262001117,2.408189988,-0.310829809,-0.897326739,-0.262790379,0.039114766,0.918762981,1.205838299,0.156205671,0.370127703,-0.629914857,0.193992556,0.265030924,0.26576665,0.725200197,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
CHEMBL122413,0.064904164,0.411270934,-0.832803409,0.093022173,-0.411765902,-0.787887087,-0.79094421,-0.266728251,0.014347851,0.092795996,-0.111098909,-0.572759907,-0.346747506,0.433542794,-0.881302079,0.190050919,0.643683144,-0.565048654,0.010500004,-0.245375711,-0.884383568,0.198010895,0.563143483,-0.353261731,-0.140826372,-0.112235662,-0.1579727,-1.156077247,-0.285709335,-0.245481335,-1.262968032,-0.697741185,-1.077113411,0.299391439,-0.226465799,-0.447581416,0.829339212,-0.298220956,1.564641875,-0.472484453,-1.480567655,1.279944695,0.632461586,-0.347341678,-0.627482774,1.259251902,1.25470321,-1.347606777,-1.462959488,1.189966472,-1.3728705,-0.46585045,-1.499142473,-0.193979252,-0.718874591,-1.080104309,1.225991247,-0.005957007,0.788770825,-0.192877976,0.314678796,-0.164581064,0.115367748,-0.278582201,-0.503438598,0.278563042,0.329392907,0.19798017,-0.499429857,-0.118148038,-0.543366339,0.959333694,0.570636016,1.463690797,-0.272746429,-0.496587509,0.843149949,-0.001806402,-0.608983133,-0.398536634,0.574160287,-0.726671388,-0.19740267,0.044087892,-1.066713635,-0.620687714,-0.386372338,-0.314947007,-0.094737055,0.326400064,-1.020258522,-0.025676208,-0.036043604,-1.44488615,-1.123142342,-0.629914857,0.193992556,0.265030924,1.319169009,0.231499306,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
CHEMBL4239691,-0.177196108,0.250190402,0.167652178,0.221421551,-0.411765902,-0.701043848,-0.877608381,-0.31250461,-0.063523475,-0.084753337,-0.399141272,-0.614980937,-0.52544953,0.093230347,-0.527240435,0.44845695,0.202273716,-0.852517981,-0.690214552,-0.151891081,-0.419953249,0.141485742,0.966329876,-0.497747768,1.344664717,-0.542242238,0.511199474,-1.079365141,0.333422226,-0.919197717,-0.946054964,-0.881816511,-0.763107041,0.234194735,-0.658377326,-0.60634731,0.599135154,-0.819106671,0.430770458,-0.570065364,0.494997516,-0.471287998,0.637003213,-0.045551317,1.074977597,0.838080814,0.684384924,1.043121186,-0.06423059,-0.58728363,0.77452728,0.045646518,-0.408429242,-0.388501602,-0.198794394,0.080406884,1.66703855,-0.740965895,0.30164246,-0.302804227,0.398994646,0.302023277,-0.490615461,-0.587621932,-0.489115325,-0.065212435,1.426837924,0.219428711,1.137335836,0.643709894,-0.543809571,1.76339613,1.383861311,-0.334003145,-0.711330686,-0.349892283,2.159581168,0.372725336,-0.573223897,-0.006246215,0.941656097,-0.34739729,0.20654397,0.468369652,-0.424123128,0.491742046,0.361727487,-0.199805378,0.050273134,0.287388306,-0.093784029,-0.025676208,0.602518127,-0.569011148,-0.642573663,-0.629914857,-0.290248404,0.707199864,0.26576665,0.345436251,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
CHEMBL5290167,0.720093986,0.377166254,0.032455477,0.25498048,-0.371527591,-0.89954268,-0.758071594,-0.557865893,-0.0175086,0.126086496,0.176943455,-0.488317846,-0.847113173,-0.048566506,-0.970181751,-0.71437019,-0.035408284,-0.852517981,-0.269785818,-0.282769562,-0.737721362,-0.668708117,0.107692186,-0.208775695,-0.512199145,-0.69274454,0.138878114,-0.46566829,-0.038056711,-0.864572064,-0.946054964,-0.881816511,-1.028517187,0.006006271,0.859483182,-0.499640276,0.396013926,-1.016198563,0.586174155,-0.159425694,-0.157311738,0.334171106,-0.213416571,-0.241393998,0.201307249,0.819292513,0.567396558,0.036730187,0.47222969,0.162159184,-1.043187023,-0.383184273,-0.91130161,-0.341405708,-0.03845018,-0.405757332,0.531901156,0.735764291,-0.511916849,-0.428359803,0.707865973,1.429793015,0.149427695,0.504724794,-0.521219214,0.509256536,-0.578189163,-0.204565087,-0.000611166,0.507793909,-0.543809571,0.282039017,0.467053952,0.918790604,0.647579663,-0.16467141,0.25279014,0.899613731,0.199881212,0.34903753,1.061491687,-0.827811148,-0.288290664,0.097123112,-1.088252981,-0.596504459,-0.404775778,-0.261783193,-0.299944057,0.110342662,-0.377507001,-0.025676208,-0.114187931,-0.973741638,-0.788689461,-0.629914857,-0.774489364,0.707199864,0.26576665,0.578432647,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
CHEMBL3353589,-0.678971586,0.137641653,-0.454252646,0.182026287,-0.411765902,-0.11795353,-0.689337942,-0.5238388,-0.102459138,0.131634913,-0.111098909,0.018334515,0.082137352,-0.41156645,-0.619034194,0.55612613,-0.850317997,-0.277579327,-0.55007164,-0.002315674,-0.835496166,0.292219484,0.652740459,-0.353261731,1.71603749,-0.730370116,0.541387692,-0.849228822,-0.038056711,-0.882780615,-0.998873809,-0.421628195,-0.964968279,0.478682375,-0.855822595,-0.040105001,0.165809867,-0.481234856,0.655242464,-0.300038187,-0.587666415,0.114255137,-0.130531866,-0.57207918,0.437676966,1.212281149,1.366817061,-0.70158286,-0.145682675,-0.054346518,-0.651130997,-0.429683997,-0.434654812,-0.352148559,-1.000100065,-0.963595696,1.217626196,-0.299513068,0.730168916,0.932954386,0.377485501,-0.18706802,-0.031121557,-0.595858599,-0.541963265,0.29933639,-0.092065646,-0.335270832,-0.518857343,-0.905997212,-0.443196064,0.375636307,0.539966467,0.222447759,-0.578538144,-0.143699195,0.247606512,-0.68240024,-0.667895829,-0.519457906,1.005568411,-0.676101508,0.034866648,0.326942399,-0.858499951,-0.327033896,0.262348913,-0.116921793,-0.570519418,-0.268384991,-0.293029545,-0.025676208,0.1110516,-1.156504065,-0.72755931,-0.629914857,-0.774489364,0.265030924,0.26576665,0.633616004,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
CHEMBL5270507,0.483861779,0.042124455,0.140612838,-0.096658727,-0.260872234,-0.862324149,-0.784967371,-0.566105638,-0.180330464,-0.256754254,-0.039088318,-0.530538877,-0.739891959,0.52429278,-1.01972124,0.017780232,0.202273716,-0.852517981,-0.269785818,-0.002315674,-0.811052465,-0.499132658,0.38394953,-0.353261731,0.2305464,-0.053109757,0.40050934,-1.002653034,-0.161883023,-0.627860903,-0.365047673,-0.881816511,-1.00608816,0.168998031,1.402457673,-0.766067162,0.558510908,-0.255986979,1.57615326,-0.632453159,0.379784453,-0.152882054,-0.005637104,0.310818152,1.122849945,0.43882941,0.270051127,0.164177082,1.10699421,0.409594272,-0.673406908,0.934307917,-0.574426517,0.33750415,0.248383188,-0.02268189,0.674734399,0.760600207,1.033250662,0.130128069,0.480299216,0.275503334,-0.258503235,-0.750213731,-0.735574412,0.009290474,-0.259202886,-0.571204776,0.646791816,-0.152251196,-0.543809571,0.484918858,1.277964564,0.207046812,-0.902035532,-0.376341905,0.628937939,-0.210531087,0.019394466,-0.092089886,1.229261513,-0.688743978,-0.015626682,0.397656025,-0.917733154,-0.259666255,0.261428741,-0.159173035,-0.188721311,0.062474858,-0.416082807,-0.025676208,-0.001568166,-1.083761283,-0.589007205,0.857320942,-0.774489364,0.265030924,0.26576665,0.157611042,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
