Molecule ChEMBL ID,PMI2,GETAWAY_1,GETAWAY_7,GETAWAY_11,GETAWAY_22,GETAWAY_24,GETAWAY_25,GETAWAY_27,GETAWAY_28,GETAWAY_52,GETAWAY_64,GETAWAY_76,GETAWAY_128,GETAWAY_129,GETAWAY_133,GETAWAY_135,GETAWAY_141,GETAWAY_145,GETAWAY_149,GETAWAY_152,GETAWAY_162,GETAWAY_171,GETAWAY_174,GETAWAY_178,GETAWAY_192,GETAWAY_203,GETAWAY_210,GETAWAY_213,GETAWAY_253,GETAWAY_270,WHIM_0,WHIM_3,WHIM_9,WHIM_41,WHIM_52,WHIM_74,WHIM_77,WHIM_103,MORSE_1,MORSE_2,MORSE_4,MORSE_17,MORSE_24,MORSE_28,MORSE_29,MORSE_30,MORSE_38,MORSE_42,MORSE_45,MORSE_54,MORSE_55,MORSE_58,MORSE_60,MORSE_75,MORSE_76,MORSE_90,MORSE_91,MORSE_93,MORSE_205,MORSE_206,MORSE_210,MORSE_220,MORSE_221,RDF_3,RDF_5,RDF_13,RDF_17,RDF_27,RDF_28,RDF_52,RDF_57,RDF_78,RDF_83,RDF_85,RDF_190,RDF_194,RDF_202,RDF_203,RDF_204,RDF_206,RDF_208,AUTOCORR3D_8,AUTOCORR3D_10,AUTOCORR3D_49,AUTOCORR3D_61,LUMO,TPSA,PEOE_VSA2,PEOE_VSA5,PEOE_VSA9,PEOE_VSA11,PEOE_VSA12,GGI2,GGI3,GGI6,GGI7,aliphaticRings,aromaticCarbocycles,HDonors,rotatableBonds,PMI2_is_imputed,GETAWAY_1_is_imputed,GETAWAY_7_is_imputed,GETAWAY_11_is_imputed,GETAWAY_22_is_imputed,GETAWAY_24_is_imputed,GETAWAY_25_is_imputed,GETAWAY_27_is_imputed,GETAWAY_28_is_imputed,GETAWAY_52_is_imputed,GETAWAY_64_is_imputed,GETAWAY_76_is_imputed,GETAWAY_128_is_imputed,GETAWAY_129_is_imputed,GETAWAY_133_is_imputed,GETAWAY_135_is_imputed,GETAWAY_141_is_imputed,GETAWAY_145_is_imputed,GETAWAY_149_is_imputed,GETAWAY_152_is_imputed,GETAWAY_162_is_imputed,GETAWAY_171_is_imputed,GETAWAY_174_is_imputed,GETAWAY_178_is_imputed,GETAWAY_192_is_imputed,GETAWAY_203_is_imputed,GETAWAY_210_is_imputed,GETAWAY_213_is_imputed,GETAWAY_253_is_imputed,GETAWAY_270_is_imputed,WHIM_0_is_imputed,WHIM_3_is_imputed,WHIM_9_is_imputed,WHIM_41_is_imputed,WHIM_52_is_imputed,WHIM_74_is_imputed,WHIM_77_is_imputed,WHIM_103_is_imputed,MORSE_1_is_imputed,MORSE_2_is_imputed,MORSE_4_is_imputed,MORSE_17_is_imputed,MORSE_24_is_imputed,MORSE_28_is_imputed,MORSE_29_is_imputed,MORSE_30_is_imputed,MORSE_38_is_imputed,MORSE_42_is_imputed,MORSE_45_is_imputed,MORSE_54_is_imputed,MORSE_55_is_imputed,MORSE_58_is_imputed,MORSE_60_is_imputed,MORSE_75_is_imputed,MORSE_76_is_imputed,MORSE_90_is_imputed,MORSE_91_is_imputed,MORSE_93_is_imputed,MORSE_205_is_imputed,MORSE_206_is_imputed,MORSE_210_is_imputed,MORSE_220_is_imputed,MORSE_221_is_imputed,RDF_3_is_imputed,RDF_5_is_imputed,RDF_13_is_imputed,RDF_17_is_imputed,RDF_27_is_imputed,RDF_28_is_imputed,RDF_52_is_imputed,RDF_57_is_imputed,RDF_78_is_imputed,RDF_83_is_imputed,RDF_85_is_imputed,RDF_190_is_imputed,RDF_194_is_imputed,RDF_202_is_imputed,RDF_203_is_imputed,RDF_204_is_imputed,RDF_206_is_imputed,RDF_208_is_imputed,AUTOCORR3D_8_is_imputed,AUTOCORR3D_10_is_imputed,AUTOCORR3D_49_is_imputed,AUTOCORR3D_61_is_imputed,LUMO_is_imputed,TPSA_is_imputed,PEOE_VSA2_is_imputed,PEOE_VSA5_is_imputed,PEOE_VSA9_is_imputed,PEOE_VSA11_is_imputed,PEOE_VSA12_is_imputed,GGI2_is_imputed,GGI3_is_imputed,GGI6_is_imputed,GGI7_is_imputed,aliphaticRings_is_imputed,aromaticCarbocycles_is_imputed,HDonors_is_imputed,rotatableBonds_is_imputed
CHEMBL3682572,-0.523288416,-1.671022954,-0.307528958,-0.188627092,0.811376046,0.312541895,0.625276974,0.328935323,-0.229006443,-0.994585223,1.829716286,0.933879501,0.341297561,-0.300556462,1.401030301,1.675683226,1.81586079,0.469990786,-0.305592035,-0.583695324,0.010500004,1.150597418,-0.170588007,-0.093558676,0.376926744,0.048313459,-0.369029726,1.705780847,0.800370915,2.829275356,-0.863676821,-0.953045279,-0.075489609,-0.368610917,-0.73870729,0.537414414,-0.768106623,0.02452772,-0.223695843,-0.093341749,0.993492802,0.521765179,-0.662532642,0.375604286,-0.281899716,-0.244503991,0.885922675,-0.271907976,-0.433073716,-0.977071262,-1.076371789,-2.363933544,-1.621260795,-0.03536365,0.514154482,-1.338147643,1.228301353,0.073108065,-0.217621667,-2.286810268,1.3294713,-2.548476736,-0.024577796,-0.578009033,-0.792529224,-0.200315907,-0.633499296,-0.560148712,-0.475294174,-0.401817211,-0.512690296,-0.928141378,-0.78951743,-0.696902847,0.519397819,0.380518324,0.435812069,-0.501257073,-0.793604456,-0.603954822,-0.481923954,0.9017109,0.247944435,-0.915419173,2.340667473,-0.222991431,-0.166381845,1.255137647,-0.790374272,1.362104513,-0.591803053,0.745214612,0.331348773,-0.220640616,0.346381069,0.267467941,-0.629914857,-1.381200381,1.785401787,-0.619306956,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
CHEMBL5269402,-0.141730975,0.5191636,0.113571754,0.358023697,-0.00214096,0.072214414,0.500165867,0.374111978,-0.125227088,-0.356958721,1.060230643,0.583443982,0.197505123,0.034315439,1.115636558,0.853261479,0.727397259,-0.628234847,-0.456253538,-0.879068128,0.010500004,0.654936279,-0.207981859,-0.387870239,0.98484312,-0.404509817,-0.399456534,0.39771885,0.030602417,2.73955925,-0.208991227,-0.325635283,0.609075783,-0.002583118,0.396911271,-0.254678046,-0.019133138,0.707128945,0.279033139,-0.911961414,-0.488504766,-0.277373779,0.936533805,0.960624187,0.659848915,-0.223559839,1.664912647,0.131146911,-1.214246226,-1.632802154,-1.412346478,-1.673810209,0.089694062,0.488533392,-0.626130486,-1.03163722,0.060206639,1.832214302,-0.966055375,-2.310071739,0.83225502,-1.502274708,2.363751462,0.135349368,-0.738458321,-0.425836932,0.594025299,-0.560148712,-0.475294174,1.543561151,-0.512690296,0.273665387,-0.735657366,-0.67183688,1.03394668,2.140366026,1.842484507,-0.468523948,1.13465325,-0.118312754,-0.481923954,0.861765703,-0.102409891,0.69976114,1.422300727,-0.554073898,-1.053035235,1.282316735,-0.790374272,1.35663431,-0.591803053,-0.677158865,0.485448042,-0.157673796,0.348412062,0.636610505,-0.629914857,-0.186352432,-0.13192624,-0.619306956,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL3235960,-1.223696595,0.059494817,-1.107620311,-1.36486879,-0.033430076,-1.037802548,-1.574044593,-2.025897813,-1.742109437,-1.488745763,-1.50105728,0.220029369,-1.475493946,-1.545969918,-1.728634243,-0.241410226,-1.17886598,1.568216419,0.466548165,-0.967296368,1.131643293,-1.503943346,-1.180222004,-0.505594864,1.187481912,-0.067408045,0.482920898,-0.256312148,1.281476226,-1.013564503,-0.386938224,0.760266633,-0.629661592,0.771706458,0.789470773,-0.637522736,-0.891922402,-0.526804039,-0.169316546,0.86960239,1.458514939,1.113797444,-0.543593816,1.176682673,-0.109101802,-1.327615861,-1.067677526,-0.304749485,0.48313419,0.124968615,-0.060811932,0.348207207,0.51377689,-0.563502774,0.91643008,0.500914892,0.281996775,0.623349826,0.769773834,0.737468216,-0.887209277,0.856928789,-0.194741453,-1.71959244,-1.006253927,-1.106142697,-0.958436064,-0.560148712,-0.475294174,-0.908458939,-0.512690296,-1.047603973,-0.86063363,-0.696902847,-1.525629036,-1.244338346,-0.940476787,-0.863144077,-0.793604456,-0.603954822,-0.481923954,-0.256699806,0.13115966,-0.999689451,-0.580584642,1.894722761,-1.223528425,-0.835653652,-0.790374272,-1.963972009,-0.591803053,-0.677158865,-1.980140265,-1.815800059,-1.41663356,-1.640683732,-0.629914857,-0.186352432,1.785401787,-0.619306956,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
CHEMBL3687365,-0.67019856,0.843635683,-0.553950856,-0.561857631,0.764442373,4.644074752,0.89086371,0.80705492,-0.10239563,-0.994585223,1.408331291,1.08962862,0.406172069,0.306649411,0.91786005,0.961027087,-0.302983907,0.534592294,-0.126681501,-0.932772274,0.290785826,0.544789359,3.587494094,2.731832332,0.47824614,0.289819206,0.239506434,1.901990147,0.030602417,-0.946277423,-0.902630392,-1.081744765,0.038604623,0.574614566,0.004351768,0.273383594,-0.761867843,0.707128945,0.719352983,-0.308891289,0.956576832,0.676572203,-0.199992761,0.019938778,0.841286725,-0.424025295,0.150890508,-0.985464405,-0.79026412,-0.506730255,-1.465796997,0.427329628,-1.977100409,-0.289888529,0.964824137,0.531565935,-1.544075341,1.073547631,-0.532209946,-1.173705776,0.833029903,-3.120482446,3.042759343,-0.862197582,-1.034179435,-0.452995421,-0.969765079,-0.560148712,-0.475294174,-0.909402992,-0.512690296,-1.164128964,-0.882595985,-0.696902847,-0.154524192,0.903903621,-0.951510654,-0.885648099,-0.793604456,-0.603954822,-0.481923954,1.397031339,0.948653087,-1.350815606,2.491714635,-0.11776768,-1.091218606,-0.120603827,-0.790374272,0.060170711,-0.591803053,-0.677158865,0.023150234,-0.598441536,-0.362435436,0.974469801,-0.629914857,-1.381200381,1.785401787,-0.619306956,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
CHEMBL2443071,-0.800296611,-1.535826253,-0.288813371,-1.100968409,0.827020604,0.270255535,1.138890992,0.551053876,-0.251837901,-0.309136733,1.254434163,0.583443982,0.594842402,-0.857785444,0.805257269,1.692698849,1.79843608,0.620727638,-0.239677628,-0.491631074,-0.55007164,1.045957844,1.044712175,-0.329007926,-0.02835084,-0.037219827,1.608712793,0.39771885,0.415486666,1.020000559,-0.755374088,-0.558903102,-1.33052616,-1.18513447,-0.570467503,-1.235992595,-0.809058612,-0.05423396,-0.755494879,0.82789824,1.281080116,1.117981418,0.264749691,0.641522423,-1.176128921,-0.645434904,-0.145284218,-0.00619031,0.083835974,0.324091085,0.313341699,-0.689175641,-0.344137796,-0.077784463,-0.934642599,-0.817079924,1.006511218,-0.568840657,0.840701633,-1.790278362,0.996788407,-0.719799574,-0.499389289,-0.846450156,-0.281748323,0.133455211,-1.025895203,-0.560148712,-0.475294174,-0.881396089,-0.512690296,-0.924550972,-0.734088627,-0.696902847,-0.200470402,0.329676573,-0.778042733,-0.594695263,-0.793604456,-0.603954822,-0.481923954,0.134763122,0.773475924,-0.648563296,1.364902806,-1.263748112,0.398376848,-0.835653652,-0.790374272,0.676558437,-0.591803053,-0.677158865,0.331348773,-0.157673796,-0.311660615,0.060998371,-0.629914857,-0.186352432,-0.13192624,0.265030924,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL5271941,-0.745930929,0.573242281,-0.156244628,-0.863458066,0.631463631,0.825616402,1.41984225,0.485171254,0.721612447,-0.930822573,1.184814033,0.817067661,0.144842287,0.814703269,0.675872149,1.108495814,1.218774072,0.426923114,-0.26792666,-0.63356346,0.290785826,1.602199788,1.119499878,2.466951925,0.275607348,-0.203255028,-0.095188454,0.52852505,0.607928791,0.70973236,-0.741356704,-0.655427716,-0.825251704,-1.002120571,-0.86488713,0.40099849,-0.727314602,-0.369280679,-0.242499899,0.599228293,0.852973948,-0.082819007,-0.202195332,0.817693188,-0.281899716,0.748847228,-0.39101556,1.907574005,-0.287874365,-0.39000329,-0.450237141,-1.379298976,0.104317608,-0.00354804,-0.211756373,-1.27071535,0.281996775,-0.168664831,0.565269078,-0.891983509,0.836904315,-0.466826592,-0.829836132,-0.807501522,-0.101511978,-0.099071361,-0.426358544,-0.560148712,-0.475294174,-0.905941464,-0.512690296,-1.065882403,-0.852267018,-0.696902847,-0.277290872,0.479916384,-0.903298156,-0.832903134,-0.793604456,-0.603954822,-0.481923954,0.182697359,0.773475924,-0.423842556,1.011452446,-0.504254657,-0.359518663,-0.835653652,-0.790374272,1.386334868,0.595011544,-0.677158865,0.177249503,-0.094706976,-0.10856133,0.086024985,-0.629914857,-0.186352432,-0.13192624,0.265030924,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL3967426,-0.980372156,0.681399641,-0.46037292,-0.674957794,1.42933608,0.460544157,1.191569353,-0.068242768,-0.397128998,0.711065671,0.895340863,0.959837687,0.040279845,-0.498593237,0.437992564,0.892964598,0.094299474,1.116005864,-0.041934406,-0.36887874,-0.269785818,1.50306756,1.456044544,0.877669483,0.275607348,0.02315661,-0.034334838,0.920943649,0.704149853,-0.789274238,-1.082495558,-1.105875919,0.690571663,-0.044817095,-0.219967948,1.144685301,-1.100361626,2.098585288,-0.90511418,0.591730918,1.782422805,0.42971776,0.004846329,1.386093206,-1.551964384,0.470589206,-0.368676347,2.174784467,0.332126865,0.399620298,-0.75948657,-0.407851479,1.171836451,-0.258072919,0.898282309,-0.504439294,0.673826014,-1.986130043,1.303857918,-2.547855671,0.378690456,0.106715391,-0.726640108,-1.064709481,-0.08549097,-0.181122628,-1.083827669,-0.560148712,-0.475294174,-0.909402992,-0.512690296,-1.417089378,-0.882595985,-0.696902847,-1.238066846,-0.384018729,-0.951510654,-0.885648099,-0.793604456,-0.603954822,-0.481923954,0.062861768,1.357399801,-1.308680467,1.525012797,-0.432887303,-1.257715862,-0.835653652,-0.790374272,0.613278523,0.595011544,-0.677158865,-0.130949035,-0.157673796,-0.510697915,-0.201781082,-0.629914857,-0.186352432,-2.049254268,-0.177138016,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CHEMBL5286159,-0.988803889,-0.102741224,-1.458537571,-0.995408256,0.216882849,-0.251276244,-0.726800955,-1.0131878,-1.177549746,-1.329339137,0.261431262,0.959837687,-1.006871032,-1.254393506,-0.958861922,1.766433212,1.495246132,2.171163825,-0.131389673,-1.335553369,2.392929493,-1.184517279,-0.058406452,0.289046356,0.376926744,0.058376198,3.434321273,1.509571548,3.013455347,2.347051288,-0.185825656,1.283108296,1.358837879,1.447450088,0.845550702,-0.131463664,-0.844411696,1.258460703,-0.457577644,0.617503146,1.963430141,1.626334211,-1.948834027,0.877524769,-0.692294762,-1.13612647,-1.030205297,-0.191296998,-0.077335306,1.642419163,-0.205891912,0.203149436,0.650263317,0.200071863,1.950853048,0.598998228,0.755149064,-1.711009162,0.161182,0.771355298,-2.009239157,0.972661368,-0.832580707,-2.424237265,-2.002894161,-1.737313668,-1.282214182,-0.560148712,-0.475294174,-0.87415835,-0.512690296,-1.160864959,-0.882595985,-0.696902847,-1.657846116,-1.394802955,-0.812632774,-0.885648099,-0.793604456,-0.603954822,-0.481923954,0.582149326,2.174893229,-0.999689451,0.730504725,-0.612202091,-0.707608927,-0.147782915,0.772871896,-1.190915664,0.40311032,0.827273214,-1.363743188,-1.382028631,-1.204958971,-1.762880008,0.857320942,-1.381200381,-0.13192624,-1.503644835,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
CHEMBL3577907,1.162146538,-1.346550872,-0.014318092,-1.074578371,-1.300639259,-0.169522614,-0.015643084,0.347758929,-0.004843037,0.153142481,0.151504742,0.077259343,0.469367472,-0.147418713,0.217902258,-0.383207079,-0.758349653,-0.2406258,-0.343257411,0.083770491,0.010500004,-0.606245951,-0.469738821,-0.593888333,-1.446822384,-0.16803544,-0.825431846,0.136106451,-0.546723956,-0.964968279,1.146416001,0.96135958,0.283092263,1.377060127,0.32681136,1.347108929,1.080971658,0.182051079,0.753911789,-1.095178522,-0.06456653,-0.994925252,-0.202195332,-0.498601589,-0.687974814,-0.292376339,0.610645922,-0.21966012,-0.21527469,-0.317907223,0.004092269,-0.447412689,-1.855237528,0.242492676,0.414341739,0.084060718,1.923243778,-0.560503661,-0.497976656,0.807252631,0.197109653,-1.093113954,-0.041045247,0.294503354,-0.727888906,-0.759704016,0.33976614,1.23521712,0.223033183,1.477162763,2.060102572,0.175092426,0.59567973,0.735438074,-0.55252549,-0.919149707,1.713799202,0.092960719,0.592058717,1.480441841,2.109374752,-1.526957062,-0.044017503,0.236274615,0.304551728,-0.346453507,0.328226004,1.850568511,0.772871896,1.380241034,0.455008937,0.834230303,0.331348773,0.444009152,-0.151325013,-0.514613764,-0.629914857,-0.186352432,-0.13192624,-0.619306956,1.162146538,-1.346550872,-0.014318092,-1.074578371,-1.300639259,-0.169522614,-0.015643084,0.347758929,-0.004843037,0.153142481,0.151504742,0.077259343,0.469367472,-0.147418713,0.217902258,-0.383207079,-0.758349653,-0.2406258,-0.343257411,0.083770491,0.010500004,-0.606245951,-0.469738821,-0.593888333,-1.446822384,-0.16803544,-0.825431846,0.136106451,-0.546723956,-0.964968279,1.146416001,0.96135958,0.283092263,1.377060127,0.32681136,1.347108929,1.080971658,0.182051079,0.753911789,-1.095178522,-0.06456653,-0.994925252,-0.202195332,-0.498601589,-0.687974814,-0.292376339,0.610645922,-0.21966012,-0.21527469,-0.317907223,0.004092269,-0.447412689,-1.855237528,0.242492676,0.414341739,0.084060718,1.923243778,-0.560503661,-0.497976656,0.807252631,0.197109653,-1.093113954,-0.041045247,0.294503354,-0.727888906,-0.759704016,0.33976614,1.23521712,0.223033183,1.477162763,2.060102572,0.175092426,0.59567973,0.735438074,-0.55252549,-0.919149707,1.713799202,0.092960719,0.592058717,1.480441841,2.109374752,-1.526957062,-0.044017503,0.236274615,0.304551728,-0.346453507,0.328226004,1.850568511,0.772871896,1.380241034,0.455008937,0.834230303,0.331348773,0.444009152,-0.151325013,-0.514613764,-0.629914857,-0.186352432,-0.13192624,-0.619306956
CHEMBL3353601,0.556402668,-0.697606708,-0.482207772,-1.236688605,-1.042504055,0.208940312,0.447487506,0.791996036,1.668080163,-1.042407211,0.884348211,0.297903929,2.176253931,0.094180807,0.803780423,0.093230347,-0.569001141,0.039314067,-0.616331384,-0.510811126,-0.129642907,-0.29232723,-0.619314228,-0.387870239,-1.446822384,-0.032188457,-0.76457823,1.313362248,-0.161839707,-0.867775831,0.473286481,0.54308625,1.864112334,1.461528081,0.537111093,1.100680164,0.443176424,1.941061928,0.698820987,0.089875359,0.580867525,0.530133126,-1.24180878,0.438759843,0.880166256,-1.48020897,1.091299309,-1.039205057,-0.450497639,1.481061299,-0.946563386,-0.689175641,0.430910131,1.525722273,-0.021204774,0.218925304,0.888223145,0.581664844,-1.077257633,0.880483189,0.715764349,0.009930182,-0.11789335,-0.864927136,-0.47010643,-0.191678931,-0.240459696,-0.544507267,-0.273547294,1.458911073,-0.509121103,0.551432241,-0.428707297,-0.023105805,-0.24947084,-0.270758144,1.061442037,-0.086513513,0.048262142,0.562371959,-0.23211932,-1.383154354,0.423121598,0.250319661,0.827174908,0.306678456,0.911632391,1.850568511,0.772871896,0.837352963,0.455008937,2.296064433,0.485448042,0.821810073,-0.258854801,-0.458176194,-0.629914857,-1.381200381,-0.13192624,-0.619306956,0.556402668,-0.697606708,-0.482207772,-1.236688605,-1.042504055,0.208940312,0.447487506,0.791996036,1.668080163,-1.042407211,0.884348211,0.297903929,2.176253931,0.094180807,0.803780423,0.093230347,-0.569001141,0.039314067,-0.616331384,-0.510811126,-0.129642907,-0.29232723,-0.619314228,-0.387870239,-1.446822384,-0.032188457,-0.76457823,1.313362248,-0.161839707,-0.867775831,0.473286481,0.54308625,1.864112334,1.461528081,0.537111093,1.100680164,0.443176424,1.941061928,0.698820987,0.089875359,0.580867525,0.530133126,-1.24180878,0.438759843,0.880166256,-1.48020897,1.091299309,-1.039205057,-0.450497639,1.481061299,-0.946563386,-0.689175641,0.430910131,1.525722273,-0.021204774,0.218925304,0.888223145,0.581664844,-1.077257633,0.880483189,0.715764349,0.009930182,-0.11789335,-0.864927136,-0.47010643,-0.191678931,-0.240459696,-0.544507267,-0.273547294,1.458911073,-0.509121103,0.551432241,-0.428707297,-0.023105805,-0.24947084,-0.270758144,1.061442037,-0.086513513,0.048262142,0.562371959,-0.23211932,-1.383154354,0.423121598,0.250319661,0.827174908,0.306678456,0.911632391,1.850568511,0.772871896,0.837352963,0.455008937,2.296064433,0.485448042,0.821810073,-0.258854801,-0.458176194,-0.629914857,-1.381200381,-0.13192624,-0.619306956
