Molecule ChEMBL ID,mw,mw_H,qed,max_charge,min_charge,max_abs_charge,min_abs_charge,aliphaticCarbocycles,aliphaticHeterocycles,aliphaticRings,aromaticCarbocycles,aromaticHeterocycles,aromaticRings,HAcceptors,HDonors,heteroatoms,rotatableBonds,saturatedCarbocycles,saturatedHeterocycles,satureatedRings,ringCount,molLogP,molMR
CHEMBL3235962,421.422,403.278,0.572280847,0.415909861,-0.313048661,0.415909861,0.313048661,0,1,1,3,0,3,2,1,7,2,0,0,0,4,5.75668,110.3147
CHEMBL3235983,434.355,417.219,0.626599728,0.418721786,-0.326375516,0.418721786,0.326375516,0,1,1,2,0,2,1,1,10,2,0,0,0,3,5.4524,94.1457
CHEMBL1650511,467.413,448.261,0.409095945,0.418005477,-0.388463614,0.418005477,0.388463614,1,1,2,2,1,3,3,1,10,2,1,0,1,5,7.0948,109.5887
CHEMBL2443068,438.833,420.689,0.649001566,0.415912065,-0.484335695,0.484335695,0.415912065,0,2,2,2,0,2,3,1,9,1,0,1,1,4,5.3907,105.0282
CHEMBL3959823,358.441,336.265,0.727043046,0.254605794,-0.36757365,0.36757365,0.254605794,0,0,0,3,0,3,2,1,4,6,0,0,0,3,3.86402,105.8719
CHEMBL3944840,408.885,387.717,0.630460067,0.258568488,-0.50712164,0.50712164,0.258568488,0,0,0,3,0,3,3,2,6,6,0,0,0,3,4.4756,112.5207
CHEMBL4644158,323.371,305.227,0.69391267,0.237259309,-0.357093032,0.357093032,0.237259309,0,1,1,2,1,3,2,3,5,3,0,0,0,4,2.6377,90.8771
CHEMBL4649088,345.402,326.25,0.747503505,0.24604063,-0.35667916,0.35667916,0.24604063,0,2,2,2,1,3,2,2,5,2,0,1,1,5,2.1623,98.4174
CHEMBL2443089,459.295,440.143,0.536146579,0.415964418,-0.485281042,0.485281042,0.415964418,0,2,2,2,0,2,2,1,9,1,0,1,1,4,6.4039,109.4117
CHEMBL3985375,420.494,400.334,0.550109577,0.330438417,-0.301672047,0.330438417,0.301672047,0,0,0,2,2,4,7,1,8,4,0,0,0,4,2.85032,119.0507
CHEMBL3897802,492.454,476.326,0.440530377,0.418744321,-0.301672047,0.418744321,0.301672047,0,0,0,2,2,4,7,1,12,4,0,0,0,4,3.6998,119.2737
CHEMBL3897467,508.909,492.781,0.447197243,0.417364812,-0.301672047,0.417364812,0.301672047,0,0,0,2,2,4,7,1,12,4,0,0,0,4,4.2141,124.3257
CHEMBL3936454,496.442,480.314,0.435579726,0.418744321,-0.444149012,0.444149012,0.418744321,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.60122,116.2767
CHEMBL391997,376.909,355.741,0.563976523,0.168746664,-0.504253053,0.504253053,0.168746664,0,1,1,2,0,2,3,3,6,3,0,0,0,3,3.6166,104.2593
CHEMBL3979456,511.432,497.32,0.42453482,0.421580836,-0.301672022,0.421580836,0.301672022,0,0,0,1,3,4,8,1,14,4,0,0,0,4,3.2339,117.0267
CHEMBL3682545,572.605,545.389,0.247638439,0.420910598,-0.477639243,0.477639243,0.420910598,0,0,0,3,1,4,5,1,11,9,0,0,0,4,6.45092,144.7251
CHEMBL3682546,516.497,497.345,0.346759806,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,7,0,0,0,4,5.53552,126.3751
CHEMBL3682562,488.565,464.373,0.367181594,0.33517965,-0.490439235,0.490439235,0.33517965,1,0,1,3,1,4,5,1,8,8,1,0,1,5,5.17812,133.3421
CHEMBL3682573,509.587,486.403,0.302119434,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,8,7,0,0,0,5,5.69892,142.9231
CHEMBL3682589,542.535,521.367,0.288883876,0.572596301,-0.477639243,0.572596301,0.477639243,1,0,1,3,1,4,5,1,11,8,1,0,1,5,6.1045,133.6131
CHEMBL3682604,473.51,454.358,0.377514844,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,6,1,9,6,0,0,0,5,4.77812,127.2591
CHEMBL3682606,595.393,577.249,0.252237358,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,6.29802,134.0751
CHEMBL3682617,549.934,532.798,0.32652748,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,3,1,4,6,0,12,7,0,0,0,4,4.85422,128.7563
CHEMBL3687329,516.477,499.341,0.368956246,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,2,2,4,7,0,12,7,0,0,0,4,3.59582,121.5413
CHEMBL3687338,519.002,497.834,0.330809202,0.265357249,-0.544815108,0.544815108,0.265357249,0,0,0,3,2,5,6,0,9,6,0,0,0,5,4.44732,138.5503
CHEMBL275628,178.21,167.122,0.723088889,0.123468873,-0.360886432,0.360886432,0.123468873,0,0,0,1,1,2,1,2,3,2,0,0,0,2,1.8082,51.0151
CHEMBL3971179,394.421,374.261,0.673771131,0.254810435,-0.367573493,0.367573493,0.254810435,0,0,0,3,0,3,2,1,6,6,0,0,0,3,4.3948,105.7619
CHEMBL3924373,542.536,524.392,0.355890939,0.387231467,-0.428526784,0.428526784,0.387231467,0,0,0,1,3,4,9,1,14,7,0,0,0,4,4.0454,128.1167
CHEMBL3905801,516.473,503.369,0.417238725,0.421580836,-0.301671601,0.421580836,0.301671601,0,0,0,1,3,4,8,1,14,4,0,0,0,4,3.9004,117.1087
CHEMBL1289952,338.407,316.231,0.683364135,0.40662507,-0.488891812,0.488891812,0.40662507,0,0,0,2,1,3,3,2,5,7,0,0,0,3,4.0355,97.8014
CHEMBL3935896,406.913,383.729,0.620055143,0.254820458,-0.367573493,0.367573493,0.254820458,0,0,0,3,0,3,2,1,5,6,0,0,0,3,5.07842,115.5929
CHEMBL3926952,410.876,390.716,0.627162757,0.254810428,-0.367573493,0.367573493,0.254810428,0,0,0,3,0,3,2,1,6,6,0,0,0,3,4.9091,110.8139
CHEMBL256087,156.269,136.109,0.617949458,0.057293026,-0.392820909,0.392820909,0.057293026,1,0,1,0,0,0,1,1,1,1,1,0,1,1,2.4395,47.3498
CHEMBL3984932,499.471,486.367,0.435247055,0.416035868,-0.301620704,0.416035868,0.301620704,0,0,0,1,3,4,9,1,14,4,0,0,0,4,3.1563,114.9457
CHEMBL3353585,461.421,447.309,0.592546093,0.417436875,-0.477639243,0.477639243,0.417436875,0,0,0,2,1,3,5,1,11,6,0,0,0,3,4.06578,107.1661
CHEMBL3353580,427.869,413.757,0.641513152,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,2,1,3,5,1,9,6,0,0,0,3,3.70038,107.1741
CHEMBL3353579,437.304,423.192,0.614510389,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,2,1,3,4,1,9,6,0,0,0,3,4.4821,107.4691
CHEMBL3235967,376.422,353.238,0.732462684,0.415909861,-0.333370225,0.415909861,0.333370225,0,1,1,2,0,2,1,1,6,1,0,0,0,3,5.161,98.4237
CHEMBL3235959,414.402,396.258,0.510888612,0.415909861,-0.313047454,0.415909861,0.313047454,0,1,1,3,0,3,1,1,7,2,0,0,0,4,6.0241,105.5577
CHEMBL1288652,266.344,248.2,0.74448065,0.120073356,-0.488891812,0.488891812,0.120073356,0,0,0,2,1,3,2,2,3,5,0,0,0,3,3.2481,81.8311
CHEMBL3353606,510.877,496.765,0.362518332,0.417444189,-0.477639243,0.477639243,0.417444189,0,0,0,2,2,4,5,1,12,6,0,0,0,4,5.5937,117.2331
CHEMBL3904770,532.569,506.361,0.399853246,0.332787519,-0.487055864,0.487055864,0.332787519,0,0,0,1,3,4,9,1,12,6,0,0,0,4,4.14642,136.1827
CHEMBL3987098,658.055,630.839,0.2832055,0.572647456,-0.444149001,0.572647456,0.444149001,0,0,0,1,3,4,12,1,17,8,0,0,0,4,3.37462,154.0504
CHEMBL3936873,504.583,479.383,0.315957109,0.264671671,-0.492857739,0.492857739,0.264671671,0,0,0,3,1,4,5,1,8,10,0,0,0,4,5.3438,136.2959
CHEMBL3900018,394.54,368.332,0.575766716,0.257445562,-0.488072924,0.488072924,0.257445562,0,0,0,2,1,3,4,1,5,9,0,0,0,3,4.62672,114.6839
CHEMBL3233042,428.429,408.269,0.484625205,0.415909864,-0.310621049,0.415909864,0.310621049,0,1,1,3,0,3,1,1,7,2,0,0,0,4,6.1982,110.1687
CHEMBL4237383,492.394,477.274,0.31408642,0.418721786,-0.341100413,0.418721786,0.341100413,0,0,0,3,1,4,2,1,10,4,0,0,0,4,6.9309,113.8982
CHEMBL4246304,458.443,441.307,0.374313581,0.417754658,-0.339461651,0.417754658,0.339461651,0,0,0,2,3,5,4,1,8,4,0,0,0,5,5.7162,122.0342
CHEMBL4250626,452.335,439.231,0.538956373,0.572697671,-0.477639246,0.572697671,0.477639246,0,0,0,2,1,3,4,2,11,6,0,0,0,3,4.476,99.9885
CHEMBL4243837,425.313,413.217,0.613621178,0.572697671,-0.402652807,0.572697671,0.402652807,0,0,0,1,2,3,4,2,11,5,0,0,0,3,3.4661,93.6499
CHEMBL3921886,485.363,468.227,0.480888307,0.330438417,-0.301672047,0.330438417,0.301672047,0,0,0,2,2,4,7,1,9,4,0,0,0,4,3.3044,122.0137
CHEMBL3956711,474.464,457.328,0.490222991,0.415932183,-0.301672047,0.415932183,0.301672047,0,0,0,2,2,4,7,1,11,4,0,0,0,4,3.5607,119.3157
CHEMBL3977240,512.441,496.313,0.410490043,0.572698025,-0.444149012,0.572698025,0.444149012,0,0,0,1,3,4,9,1,14,5,0,0,0,4,3.48102,117.9577
CHEMBL1939972,380.469,360.309,0.592765614,0.193728823,-0.493497993,0.493497993,0.193728823,1,1,2,2,0,2,4,2,6,6,0,0,0,4,3.2283,107.7329
CHEMBL2443064,442.84,423.688,0.559417247,0.415912065,-0.48527734,0.48527734,0.415912065,0,2,2,2,0,2,2,1,9,1,0,1,1,4,5.8896,104.3597
CHEMBL2442051,366.486,344.31,0.657142118,0.257489671,-0.4880731,0.4880731,0.257489671,0,0,0,2,1,3,4,1,5,8,0,0,0,3,3.9282,105.3299
CHEMBL2442016,386.923,359.707,0.785560917,0.257357484,-0.488016942,0.488016942,0.257357484,1,0,1,2,0,2,3,1,5,6,1,0,1,3,4.651,109.1679
CHEMBL3235975,415.39,398.254,0.568415524,0.415909861,-0.312990508,0.415909861,0.312990508,0,1,1,2,1,3,2,1,8,2,0,0,0,4,5.4191,103.3527
CHEMBL3235978,416.378,400.25,0.610053256,0.415909861,-0.311347596,0.415909861,0.311347596,0,1,1,2,1,3,3,1,9,2,0,0,0,4,4.8141,101.1477
CHEMBL441472,372.9,347.7,0.850155908,0.321463357,-0.351832307,0.351832307,0.321463357,0,1,1,1,1,2,3,1,6,2,0,1,1,3,4.3866,107.1937
CHEMBL3682597,485.565,462.381,0.360016775,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,8,6,0,0,0,5,5.12862,136.1691
CHEMBL3682600,515.513,495.353,0.375824396,0.572596301,-0.405799676,0.572596301,0.405799676,0,0,0,3,1,4,5,1,11,7,0,0,0,4,4.93622,127.9337
CHEMBL3687366,524.57,506.426,0.288771501,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,10,6,0,0,0,5,6.12982,134.9911
CHEMBL3687390,576.568,552.376,0.251077261,0.421007258,-0.477639243,0.477639243,0.421007258,0,0,0,3,1,4,5,1,12,8,0,0,0,4,6.19992,140.0661
CHEMBL3682610,550.942,532.798,0.294657144,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,6.18892,131.3851
CHEMBL3687324,586.632,557.4,0.218529971,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,9,0,0,0,4,7.4739,149.8161
CHEMBL3687353,597.083,569.867,0.214162202,0.33517965,-0.477639243,0.477639243,0.33517965,2,0,2,3,1,4,4,1,10,9,2,0,2,6,7.66952,153.2951
CHEMBL3687358,568.573,545.389,0.270190954,0.572596462,-0.477639243,0.572596462,0.477639243,2,0,2,3,1,4,5,1,11,7,1,0,1,6,6.5918,140.9711
CHEMBL3682541,538.911,522.783,0.353521642,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,2,2,4,7,0,13,7,0,0,0,4,3.8843,122.9903
CHEMBL3682542,526.589,503.405,0.26360165,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,4,1,5,4,1,8,7,0,0,0,5,6.44302,145.0861
CHEMBL3682554,482.561,460.385,0.330965304,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,4,1,5,4,1,7,6,0,0,0,5,5.79012,137.1981
CHEMBL3687412,541.551,519.375,0.317183475,0.572596301,-0.405799676,0.572596301,0.405799676,1,0,1,3,1,4,5,1,11,8,1,0,1,5,5.5052,135.1717
CHEMBL3899453,514.432,499.312,0.418667777,0.421557123,-0.444149012,0.444149012,0.421557123,0,0,0,1,3,4,8,1,14,4,0,0,0,4,3.74032,116.2347
CHEMBL3920312,551.452,527.26,0.354183544,0.332787519,-0.490189338,0.490189338,0.332787519,0,0,0,1,3,4,9,1,12,7,0,0,0,4,4.78492,141.6697
CHEMBL4780270,409.436,388.268,0.603755693,0.256903516,-0.398080605,0.398080605,0.256903516,0,0,0,3,0,3,3,2,7,6,0,0,0,3,3.977,110.1743
CHEMBL4749601,422.887,402.727,0.639304343,0.254820544,-0.367573492,0.367573492,0.254820544,1,0,1,3,0,3,2,1,6,5,0,0,0,4,4.8354,113.4609
CHEMBL4763338,372.424,352.264,0.745094634,0.254943887,-0.490703891,0.490703891,0.254943887,0,1,1,3,0,3,3,1,5,5,0,0,0,4,3.4891,105.6669
CHEMBL4754910,371.44,350.272,0.746352084,0.254821431,-0.367573492,0.367573492,0.254821431,1,0,1,2,1,3,3,1,5,5,0,0,0,4,3.4379,106.2879
CHEMBL4764800,412.411,393.259,0.604724387,0.254810435,-0.367573493,0.367573493,0.254810435,0,0,0,3,0,3,2,1,7,6,0,0,0,3,4.5339,105.7199
CHEMBL3687391,590.595,564.387,0.221080433,0.42102113,-0.477639243,0.477639243,0.42102113,0,0,0,3,1,4,5,1,12,9,0,0,0,4,6.59002,144.6831
CHEMBL3687402,584.616,557.4,0.223032501,0.572596301,-0.477639243,0.572596301,0.477639243,1,0,1,3,1,4,5,1,11,9,1,0,1,5,7.2279,147.7021
CHEMBL3939180,442.447,426.319,0.52674727,0.330438417,-0.301672036,0.330438417,0.301672036,0,0,0,2,2,4,7,1,10,4,0,0,0,4,2.8201,114.2297
CHEMBL3935604,457.412,439.268,0.510235513,0.415986867,-0.308915432,0.415986867,0.308915432,0,0,0,2,2,4,7,1,11,4,0,0,0,4,2.6229,115.3297
CHEMBL3958453,442.447,426.319,0.52674727,0.330438417,-0.301672036,0.330438417,0.301672036,0,0,0,2,2,4,7,1,10,4,0,0,0,4,2.8201,114.2297
CHEMBL3906012,540.47,523.334,0.376130284,0.422072243,-0.477967837,0.477967837,0.422072243,0,0,0,2,2,4,8,1,14,6,0,0,0,4,3.7612,125.7797
CHEMBL3981381,496.446,480.318,0.437414022,0.418722177,-0.301621504,0.418722177,0.301621504,0,0,0,1,3,4,9,1,14,4,0,0,0,4,2.4333,116.0397
CHEMBL4647674,459.908,440.756,0.414693525,0.328117244,-0.356145907,0.356145907,0.328117244,0,2,2,3,1,4,2,1,7,3,0,1,1,6,5.4389,123.2707
CHEMBL3682586,585.604,559.396,0.265370117,0.572596301,-0.477639243,0.572596301,0.477639243,0,1,1,3,1,4,6,1,12,8,0,1,1,5,6.13572,147.8221
CHEMBL3682596,471.538,450.37,0.357836329,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,4,2,8,6,0,0,0,5,5.11822,131.5488
CHEMBL3687330,516.477,499.341,0.368956246,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,2,2,4,7,0,12,7,0,0,0,4,3.59582,121.5413
CHEMBL3687345,556.562,533.378,0.332391931,0.420955425,-0.477639243,0.477639243,0.420955425,1,0,1,3,1,4,5,2,11,6,0,0,0,5,5.33302,137.9649
CHEMBL3687349,570.589,545.389,0.277472294,0.421212966,-0.477639243,0.477639243,0.421212966,1,0,1,3,1,4,5,2,11,8,1,0,1,5,5.79682,142.3679
CHEMBL3682557,535.907,520.787,0.344236149,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,3,1,4,6,0,12,7,0,0,0,4,4.5458,124.0193
CHEMBL3682560,515.611,488.395,0.325885956,0.26530512,-0.544815108,0.544815108,0.26530512,1,0,1,3,1,4,6,0,8,9,1,0,1,5,4.48112,139.8993
CHEMBL4246499,421.422,403.278,0.471887923,0.417741853,-0.34330449,0.417741853,0.34330449,0,0,0,2,2,4,3,1,7,5,0,0,0,4,5.3624,111.3352
CHEMBL3299024,346.23,338.166,0.652054514,0.572618803,-0.4050478,0.572618803,0.4050478,0,0,0,2,1,3,2,1,9,2,0,0,0,3,5.1473,73.2147
CHEMBL4247847,409.305,395.193,0.72687431,0.415909861,-0.326553481,0.415909861,0.326553481,0,0,0,1,1,2,2,2,11,4,0,0,0,2,4.5789,84.6664
CHEMBL3911625,458.902,442.774,0.507947162,0.330438417,-0.301672036,0.330438417,0.301672036,0,0,0,2,2,4,7,1,10,4,0,0,0,4,3.3344,119.2817
CHEMBL3920559,490.463,473.327,0.462603077,0.572596652,-0.405775684,0.572596652,0.405775684,0,0,0,2,2,4,8,1,12,5,0,0,0,4,3.4405,120.9967
CHEMBL3918948,540.564,520.404,0.365705572,0.418722177,-0.301671455,0.418722177,0.301671455,0,0,0,1,3,4,8,1,13,5,0,0,0,4,4.8847,131.2397
CHEMBL3896353,574.553,555.401,0.330781303,0.422072243,-0.477967837,0.477967837,0.422072243,0,0,0,1,3,4,9,1,15,7,0,0,0,4,4.3851,133.0347
CHEMBL3947821,482.415,468.303,0.450361877,0.416035868,-0.447122679,0.447122679,0.416035868,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.2928,111.5397
CHEMBL3687321,518.493,499.341,0.370781526,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,2,2,4,7,0,12,7,0,0,0,4,3.53932,122.7173
CHEMBL3687335,482.541,462.381,0.36420775,0.265306023,-0.544815108,0.544815108,0.265306023,0,0,0,3,2,5,6,0,8,6,0,0,0,5,3.85042,132.3643
CHEMBL3687352,486.593,460.385,0.38796218,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,7,6,0,0,0,5,5.51572,136.3341
CHEMBL3687374,540.563,517.379,0.284364629,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,10,8,1,0,1,5,6.27782,136.2681
CHEMBL3951379,458.902,442.774,0.507947162,0.330438417,-0.301672047,0.330438417,0.301672047,0,0,0,2,2,4,7,1,10,4,0,0,0,4,3.3344,119.2817
CHEMBL1289835,280.371,260.211,0.750538055,0.120073533,-0.488891811,0.488891811,0.120073533,0,0,0,2,1,3,2,2,3,5,0,0,0,3,3.55652,86.5681
CHEMBL357130,294.398,272.222,0.747681528,0.120073356,-0.488891812,0.488891812,0.120073356,0,0,0,2,1,3,2,1,3,6,0,0,0,3,3.851,91.3307
CHEMBL3980601,389.451,366.267,0.56701196,0.332805845,-0.496756759,0.496756759,0.332805845,0,0,0,3,0,3,4,0,5,7,0,0,0,3,4.2519,110.5085
CHEMBL3889714,388.467,364.275,0.661518149,0.254810426,-0.496756569,0.496756569,0.254810426,0,0,0,3,0,3,3,1,5,7,0,0,0,3,4.1252,112.3979
CHEMBL3926675,372.468,348.276,0.663265307,0.254820017,-0.367573492,0.367573492,0.254820017,0,0,0,3,0,3,2,1,4,7,0,0,0,3,4.5067,110.4629
CHEMBL3299019,292.26,281.172,0.766129759,0.416509536,-0.496031154,0.496031154,0.416509536,0,0,0,2,1,3,2,1,6,2,0,0,0,3,4.2573,73.0837
CHEMBL3577885,428.463,407.295,0.441745183,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,3,1,6,6,0,0,0,4,5.4757,119.8328
CHEMBL4647464,409.461,385.269,0.546482234,0.305076227,-0.468994547,0.468994547,0.305076227,0,1,1,2,1,3,4,3,7,6,0,0,0,4,3.132,111.1641
CHEMBL1288717,239.116,228.028,0.829773556,0.045709219,-0.360888168,0.360888168,0.045709219,0,0,0,1,1,2,1,2,3,2,0,0,0,2,2.4316,58.7571
CHEMBL4246904,493.382,479.27,0.338483021,0.418721786,-0.339518623,0.418721786,0.339518623,0,0,0,2,2,4,3,1,11,4,0,0,0,4,6.3259,111.6932
CHEMBL3687392,612.548,590.372,0.225341709,0.430360926,-0.477639243,0.477639243,0.430360926,0,0,0,3,1,4,5,1,14,8,0,0,0,4,6.60322,140.4891
CHEMBL3687397,584.616,557.4,0.235456166,0.572596301,-0.477639243,0.572596301,0.477639243,1,0,1,3,1,4,5,1,11,8,1,0,1,5,7.19312,147.5841
CHEMBL122413,287.746,273.634,0.863278759,0.247882244,-0.496687731,0.496687731,0.247882244,0,0,0,2,0,2,2,1,4,4,0,0,0,2,4.0005,82.1097
CHEMBL3235963,421.422,403.278,0.572280847,0.415909861,-0.313048665,0.415909861,0.313048665,0,1,1,3,0,3,2,1,7,2,0,0,0,4,5.75668,110.3147
CHEMBL3235973,415.39,398.254,0.568415524,0.415909861,-0.312931318,0.415909861,0.312931318,0,1,1,2,1,3,2,1,8,2,0,0,0,4,5.4191,103.3527
CHEMBL4752955,407.42,388.268,0.7004731,0.256387186,-0.367573492,0.367573492,0.256387186,1,0,1,2,1,3,3,1,7,5,0,0,0,4,3.7161,106.2039
CHEMBL3941901,517.461,505.365,0.419201249,0.421580836,-0.301620692,0.421580836,0.301620692,0,0,0,1,3,4,9,1,15,4,0,0,0,4,3.2954,114.9037
CHEMBL4247395,442.334,429.23,0.521010894,0.418721786,-0.339519758,0.418721786,0.339519758,0,0,0,2,1,3,2,1,10,4,0,0,0,3,5.7777,96.3922
CHEMBL4245344,475.392,460.272,0.358509325,0.416375936,-0.341043857,0.416375936,0.341043857,0,0,0,2,2,4,3,1,10,4,0,0,0,4,6.1868,111.7352
CHEMBL3353595,554.852,541.748,0.373860999,0.572607173,-0.477639243,0.572607173,0.477639243,0,0,0,2,1,3,5,1,15,7,0,0,0,3,5.7461,114.1441
CHEMBL3353596,554.852,541.748,0.373860999,0.572596468,-0.477639243,0.572596468,0.477639243,0,0,0,2,1,3,5,1,15,7,0,0,0,3,5.7461,114.1441
CHEMBL3353590,476.904,456.744,0.616616262,0.417444189,-0.477639243,0.477639243,0.417444189,1,0,1,1,1,2,4,1,11,6,1,0,1,3,5.2276,108.7571
CHEMBL2324349,523.529,506.393,0.29446095,0.418732654,-0.477639243,0.477639243,0.418732654,0,0,0,3,1,4,4,1,11,6,0,0,0,4,6.46132,124.7341
CHEMBL4238688,437.421,419.277,0.467574383,0.41775465,-0.496768194,0.496768194,0.41775465,0,0,0,2,2,4,4,1,8,5,0,0,0,4,5.1766,113.2852
CHEMBL3353591,493.891,474.739,0.632578377,0.417444189,-0.477639243,0.477639243,0.417444189,0,1,1,1,1,2,6,1,13,7,0,1,1,3,2.9795,109.4411
CHEMBL3353599,556.843,544.747,0.376075793,0.418732654,-0.477639243,0.477639243,0.418732654,0,0,0,2,1,3,4,1,15,6,0,0,0,3,6.0054,112.4211
CHEMBL3682544,518.468,502.34,0.35942424,0.435782852,-0.544815108,0.544815108,0.435782852,0,0,0,2,2,4,6,0,12,6,0,0,0,4,3.85512,119.8183
CHEMBL3682553,517.48,500.344,0.352508937,0.418732654,-0.544815108,0.544815108,0.418732654,0,0,0,3,1,4,5,0,11,6,0,0,0,4,4.46012,122.0233
CHEMBL3682580,526.589,503.405,0.26360165,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,4,1,5,4,1,8,7,0,0,0,5,6.44302,145.0861
CHEMBL3682552,524.598,500.406,0.251282652,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,4,1,5,5,1,8,8,0,0,0,5,6.42922,146.2081
CHEMBL3682569,500.62,472.396,0.363587225,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,7,6,0,0,0,5,5.76172,140.8811
CHEMBL3682575,502.592,476.384,0.381776544,0.33517965,-0.487232101,0.487232101,0.33517965,0,1,1,3,1,4,5,1,8,6,0,0,0,5,5.35042,138.1031
CHEMBL3682582,529.516,509.356,0.349416244,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,3,1,4,6,0,11,7,0,0,0,4,4.50924,128.4833
CHEMBL3687343,504.583,479.383,0.331206019,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,8,8,1,0,1,5,5.72852,136.0781
CHEMBL3687346,594.558,571.374,0.240977365,0.456276215,-0.477639243,0.477639243,0.456276215,0,0,0,3,1,4,5,2,13,8,0,0,0,4,6.04202,140.2649
CHEMBL3687356,550.608,530.448,0.243722052,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,2,5,5,1,10,7,1,0,1,6,6.6988,142.2291
CHEMBL3687372,557.018,533.834,0.257993838,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,10,8,1,0,1,5,6.79212,141.3201
CHEMBL3687376,522.573,498.381,0.300437358,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.13872,136.3101
CHEMBL3687386,570.589,545.389,0.252641636,0.572596301,-0.477639243,0.572596301,0.477639243,1,0,1,3,1,4,5,1,11,8,1,0,1,5,6.72134,143.0871
CHEMBL3687319,534.487,516.343,0.306895305,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.67462,126.3331
CHEMBL3687323,532.496,513.344,0.331030751,0.572596301,-0.492182352,0.572596301,0.492182352,0,0,0,3,1,4,6,1,12,8,0,0,0,4,5.2357,128.1901
CHEMBL3944579,496.442,480.314,0.435579726,0.418745681,-0.444149012,0.444149012,0.418745681,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.60122,116.2767
CHEMBL3948210,541.458,525.33,0.376079063,0.422072243,-0.477967837,0.477967837,0.422072243,0,0,0,1,3,4,9,1,15,6,0,0,0,4,3.1562,123.5747
CHEMBL4248426,475.392,460.272,0.358509325,0.41775465,-0.339521242,0.41775465,0.339521242,0,0,0,2,2,4,3,1,10,4,0,0,0,4,6.1868,111.7352
CHEMBL1288716,194.665,183.577,0.757249925,0.045734986,-0.360887824,0.360887824,0.045734986,0,0,0,1,1,2,1,2,3,2,0,0,0,2,2.3225,56.0671
CHEMBL3687406,593.525,574.373,0.246396848,0.420094736,-0.544815108,0.544815108,0.420094736,1,0,1,3,1,4,5,0,13,8,1,0,1,5,5.6535,133.9043
CHEMBL3687408,520.01,497.834,0.306684955,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,9,6,0,0,0,5,5.78202,141.1791
CHEMBL3577897,426.472,404.296,0.4595927,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,4,2,6,7,0,0,0,4,4.309,121.2866
CHEMBL3577886,429.451,409.291,0.472759348,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,4,1,7,6,0,0,0,4,4.8707,117.6278
CHEMBL3577880,453.513,429.321,0.343207278,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,4,0,4,2,1,5,7,0,0,0,4,6.5945,129.9678
CHEMBL4750971,437.902,416.734,0.636260577,0.256663566,-0.367573492,0.367573492,0.256663566,1,0,1,2,1,3,3,1,7,5,0,0,0,4,4.53882,115.9929
