,Molecule ChEMBL ID,mw,mw_H,qed,max_charge,min_charge,max_abs_charge,min_abs_charge,aliphaticCarbocycles,aliphaticHeterocycles,aliphaticRings,aromaticCarbocycles,aromaticHeterocycles,aromaticRings,HAcceptors,HDonors,heteroatoms,rotatableBonds,saturatedCarbocycles,saturatedHeterocycles,satureatedRings,ringCount,molLogP,molMR
0,CHEMBL3235962,-0.297154216136073,-0.28818534971672827,0.33561481486550765,0.3434209547545311,1.8143096057046961,-0.9441482730808111,-0.3227447899056907,-0.43887873378401415,1.438432453575276,0.8573209424948863,1.0084955160832922,-1.3313903548400827,-0.3336617983675517,-1.25873032379243,-0.13192624042966428,-0.5802835659530294,-1.5036448352901353,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,0.8516950424794739,-0.15890763300116825
1,CHEMBL3235983,-0.1584771703392466,-0.13630176912903857,0.6189038339558757,0.36726456057978685,1.6291852429170497,-0.9004817854980381,-0.17599958673243424,-0.43887873378401415,1.438432453575276,0.8573209424948863,-0.18635243231973878,-1.3313903548400827,-1.3629769688033007,-1.7429712836514002,-0.13192624042966428,0.3629777069548776,-1.5036448352901353,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,-0.7876357089671842,0.6155320065022092,-0.9122023966839926
2,CHEMBL1650511,0.19599478357334416,0.2018927727691866,-0.5154426860106408,0.36119064877431245,0.7667147333445372,-0.9116053712667506,0.507667372344905,1.7690188961755648,1.438432453575276,2.3445567419422484,-0.18635243231973878,-0.19169232857645171,-0.3336617983675517,-0.7744893639334599,-0.13192624042966428,0.3629777069548776,-1.5036448352901353,2.229254143544687,-0.31559625116818407,1.5799128391663746,1.3191690094971857,1.890259791072537,-0.19273112229758302
3,CHEMBL2443068,-0.11046079277192103,-0.09849701877832293,0.7357360412057397,0.34343963993783927,-0.5650516636010346,0.11843893504616529,0.8099088567300426,-0.43887873378401415,3.293925204341016,2.3445567419422484,-0.18635243231973878,-1.3313903548400827,-1.3629769688033007,-0.7744893639334599,-0.13192624042966428,0.04855728265224191,-1.9458137751641227,-0.37419623123785817,2.9605934038158224,1.5799128391663746,0.26576665026500085,0.5676443394856552,-0.4051994734495119
4,CHEMBL3959823,-0.9724823705727792,-1.01827461059636,1.1427454291396701,-1.0243503148093858,1.0568988184434545,-1.694763018041619,-0.9662732319861793,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,1.0084955160832922,-1.3313903548400827,-0.3336617983675517,-1.25873032379243,-0.13192624042966428,-1.5235448388609367,0.2650309242058152,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,-0.7876357089671842,-0.6172688449686987,-0.3658924790701929
5,CHEMBL3944840,-0.4315850615048811,-0.4577184102952407,0.6390366460952187,-0.9907488147186482,-0.8815729716653681,0.4722826931199136,-0.9226390596426677,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,1.0084955160832922,-1.3313903548400827,-0.3336617983675517,-0.7744893639334599,1.785401787148123,-0.8947039902556652,0.2650309242058152,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,-0.7876357089671842,-0.14259883858321284,-0.056132677921428994
6,CHEMBL4644158,-1.3485284539327662,-1.3564255735316422,0.9699607283148838,-1.1714391328554326,1.2024858859988152,-1.857516911059953,-1.1572795507247238,-0.43887873378401415,1.438432453575276,0.8573209424948863,-0.18635243231973878,-0.19169232857645171,-0.3336617983675517,-1.25873032379243,3.7027298147259105,-1.2091244145583009,-1.0614758954161476,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-1.5690614513826575,-1.06448264064303
7,CHEMBL4649088,-1.112296025575085,-1.1273854390581441,1.2494527712518912,-1.0969782746504044,1.2082350127731118,-1.8639439432111218,-1.0605863105125226,-0.43887873378401415,3.293925204341016,2.3445567419422484,-0.18635243231973878,-0.19169232857645171,-0.3336617983675517,-1.25873032379243,1.785401787148123,-1.2091244145583009,-1.5036448352901353,-0.37419623123785817,2.9605934038158224,1.5799128391663746,1.3191690094971857,-1.9380370899510546,-0.7131888991254596
8,CHEMBL2443089,0.10894767479899663,0.11344926748184224,0.1471639285854255,0.3438835716008132,-0.5781835572565689,0.133119269302697,0.8104853366681,-0.43887873378401415,3.293925204341016,2.3445567419422484,-0.18635243231973878,-1.3313903548400827,-1.3629769688033007,-1.25873032379243,-0.13192624042966428,0.04855728265224191,-1.9458137751641227,-0.37419623123785817,2.9605934038158224,1.5799128391663746,0.26576665026500085,1.3540265796991575,-0.20097734489464247
9,CHEMBL3985375,-0.3071049080481917,-0.3202594664407909,0.21998508875233877,-0.38133067351808864,1.9723430114658793,-2.2714373672093155,-0.4480154127852312,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-0.18635243231973878,0.9480056976871792,0.6956533720681974,1.1624744755024206,-0.13192624042966428,-0.2658631416503938,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-1.404039153796599,0.24809237043337912
